,pl_name,disposition,pl_orbper,pl_rade,pl_trandep,st_teff,st_rad,st_logg,dec
6849,K06833.01,0.0,7.11879848,41.17,107660.0,5578.0,0.754,4.601,42.69392
6850,K06834.01,0.0,6.99510404,216.92,71.8,3681.0,229.908,0.25,42.671001
6851,K06959.01,0.0,2.897829967,54.35,163090.0,6318.0,1.077,4.366,43.965279
6852,K06961.01,0.0,0.706428634,47.64,372130.0,4429.0,0.736,4.569,43.98735
6853,K06962.01,0.0,10.8632531,19.93,188.2,5896.0,0.914,4.516,43.97216
6854,K06963.01,0.0,1.46842648,40.3,151000.0,5539.0,0.959,4.381,43.973171
6855,K06964.01,0.0,4.305917719,71.49,361390.0,6502.0,1.037,4.44,43.925228
6856,K06967.01,0.0,2.535389624,16.24,418.1,5488.0,0.706,4.629,43.976761
6857,K07095.01,0.0,1.627538928,1.42,39.0,6854.0,2.088,3.934,45.007969
6858,K07096.01,0.0,1.506503686,178.15,477100.0,8751.0,2.352,4.026,45.018631
6859,K07097.01,0.0,1.679585725,28.99,101790.0,4462.0,0.554,4.7,45.05191
6860,K07098.01,0.0,5.40346248,108.46,261350.0,6350.0,1.984,3.921,45.003059
6861,K07100.01,0.0,0.824851807,78.0,30099.0,5658.0,1.654,3.903,45.078861
6862,K07101.01,0.0,0.82484293,97.92,618.6,4148.0,41.424,1.458,45.076019
6863,K07102.01,0.0,4.4473549,1.52,203.6,5531.0,0.764,4.597,45.149391
6864,K07227.01,0.0,7.51509713,1.23,187.1,4867.0,0.696,4.63,46.580421
6865,K07228.01,0.0,7.51514595,35.8,117460.0,5624.0,0.777,4.516,46.58239
6866,K07229.01,0.0,19.230038188,186.53,266180.0,7703.0,2.916,3.844,46.58971
6867,K07230.01,0.0,21.120005744,31.2,13054.0,6195.0,1.598,4.069,46.54884
6868,K07231.01,0.0,0.82206761,91.21,26190.0,6531.0,1.921,3.962,46.586578
6869,K07233.01,0.0,45.035589512,82.4,404840.0,6484.0,1.153,4.386,46.69873
6870,K07362.01,0.0,3.10197712,2.64,124.6,8709.0,1.797,4.232,47.963951
6871,K07363.01,0.0,2.618414643,109.33,200860.0,8143.0,2.361,3.96,47.909359
6872,K07364.01,0.0,2.61844178,2.16,45.1,5088.0,3.293,3.502,47.92078
6873,K07365.01,0.0,19.407958161,44.96,142060.0,5702.0,0.799,4.485,48.03669
6874,K07366.01,0.0,0.933747375,8.93,198.9,6224.0,1.024,4.454,48.021519
6875,K07490.01,0.0,37.910213899,29.45,103470.0,4623.0,0.56,4.686,50.214031
6876,K07491.01,0.0,3.74785307,9.04,145.9,4929.0,7.7,3.001,50.282261
6877,K07492.01,0.0,3.747835042,141.7,188920.0,8529.0,3.065,3.769,50.25544
6878,K07493.01,0.0,0.94754848,224.79,11348.0,3246.0,0.2,5.087,50.216606
6879,K07494.01,0.0,1.75643185,0.58,51.6,5696.0,0.812,4.57,50.20892
6880,K07495.01,0.0,1.756466865,87.4,188220.0,5726.0,1.465,4.077,50.232609
6881,K07496.01,0.0,33.159475806,146.47,222170.0,7967.0,2.379,4.001,50.286152
6882,K07497.01,0.0,46.14869106,114.2,349630.0,5383.0,1.935,3.908,50.368069
6883,K07498.01,0.0,60.2976774,63.57,315890.0,5995.0,0.977,4.434,50.347488
6884,K06312.01,0.0,1.703347524,47.62,504410.0,5325.0,0.648,4.657,38.361252
6885,K06313.01,0.0,1.70332915,0.86,98.5,5749.0,0.864,4.547,38.37434
6886,K06314.01,0.0,20.413812,16.5,496.4,5514.0,0.826,4.569,38.308689
6887,K06316.01,0.0,67.41958542,49.46,182170.0,6071.0,0.962,4.425,38.38084
6888,K06317.01,0.0,7.363572395,82.22,129700.0,6793.0,1.508,4.208,38.333
6889,K06319.01,0.0,33.693201537,68.86,508770.0,5427.0,0.899,4.448,38.45052
6890,K06447.01,0.0,1.120997701,66.58,145.6,6720.0,4.845,3.373,39.81242
6891,K06448.01,0.0,1.874967748,378.99,31526.0,4588.0,18.328,2.232,39.852482
6892,K06451.01,0.0,2.40440112,0.42,27.1,5433.0,0.769,4.55,39.859112
6893,K06452.01,0.0,21.926779,1.26,198.6,5853.0,0.868,4.544,39.87299
6894,K06453.01,0.0,25.706001174,67.11,464960.0,5642.0,0.903,4.498,39.894081
6895,K06455.01,0.0,501.90703,1.83,306.9,6316.0,1.036,4.413,39.910648
6896,K06569.01,0.0,3.115304946,61.66,149520.0,6367.0,1.087,4.419,40.54797
6897,K06571.01,0.0,12.422524,0.86,33.9,7225.0,1.414,4.281,40.512299
6898,K06572.01,0.0,12.4269264,1.66,126.6,5349.0,1.505,4.044,40.52652
6899,K06573.01,0.0,12.4261809,1.88,92.2,5948.0,1.432,4.106,40.531952
6900,K06574.01,0.0,0.61810542,39.52,12264.0,5371.0,0.949,4.403,40.512501
6901,K06575.01,0.0,1.06995136,0.9,54.8,5869.0,1.221,4.274,40.58567
6902,K06703.01,0.0,2.158398259,101.02,93038.0,5210.0,1.946,3.778,41.860062
6903,K06704.01,0.0,359.534371,64333.8,5732.0,5087.0,5.899,3.183,41.80315
6904,K06706.01,0.0,534.86668,4.3,565.0,6668.0,1.791,4.074,41.826874
6905,K06708.01,0.0,1.39797542,0.49,43.2,5074.0,0.761,4.536,41.867222
6906,K06709.01,0.0,2.2127498,0.68,22.7,6195.0,1.405,4.106,41.830639
6907,K06710.01,0.0,0.776976021,48.15,21245.0,5999.0,1.042,4.423,41.884125
6908,K06836.01,0.0,2.25353739,96.65,182830.0,6951.0,1.662,4.119,42.68
6909,K06837.01,0.0,17.99646148,114.45,62755.0,5684.0,2.249,3.788,42.721272
6910,K06838.01,0.0,1.386249249,78.6,47188.0,6226.0,1.594,4.135,42.792114
6911,K06839.01,0.0,0.53482911,0.54,704.0,3229.0,0.201,5.08,42.778561
6912,K06840.01,0.0,0.566799833,1.27,198.0,5488.0,0.789,4.584,42.741859
6913,K06841.01,0.0,0.566795728,0.64,18.9,6130.0,1.393,4.151,42.729649
6914,K06842.01,0.0,14.665759784,67.17,336980.0,5385.0,1.002,4.369,42.797001
6915,K06843.01,0.0,0.566780836,0.75,60.9,5949.0,0.962,4.493,42.769482
6916,K06968.01,0.0,15.44605962,52.93,330910.0,5838.0,0.897,4.529,43.965961
6917,K06969.01,0.0,1.790518325,32.19,61542.0,6586.0,1.219,4.319,43.967758
6918,K06972.01,0.0,1.03905082,0.87,43.8,6558.0,1.28,4.239,43.936829
6919,K06973.01,0.0,0.503201954,2.99,43.0,6157.0,2.306,3.827,43.916603
6920,K06974.01,0.0,7.140373046,61.56,205260.0,5945.0,1.333,4.168,43.962132
6921,K06975.01,0.0,53.647084859,142.04,219100.0,5261.0,2.943,3.506,43.962311
6922,K07103.01,0.0,2.496328637,112.28,20527.0,6757.0,2.615,3.842,45.164322
6923,K07104.01,0.0,16.31328124,30.85,71589.0,6008.0,1.006,4.44,45.105141
6924,K07105.01,0.0,1.721313779,83.69,534620.0,5960.0,1.073,4.371,45.18716
6925,K07107.01,0.0,1.50650745,1.13,27.8,6839.0,2.02,4.003,45.10775
6926,K07108.01,0.0,8.209514329,149.52,141390.0,6258.0,2.111,3.882,45.104176
6927,K07109.01,0.0,3.431126546,47.48,40248.0,5815.0,0.969,4.349,45.21772
6928,K07110.01,0.0,1.583334941,52.0,177070.0,5846.0,0.953,4.472,45.271381
6929,K07234.01,0.0,8.429438192,49.49,456350.0,4268.0,0.68,4.602,46.66478
6930,K07237.01,0.0,7.9320191,1.04,125.1,5219.0,0.905,4.441,46.633461
6931,K07238.01,0.0,1.374249107,96.85,136660.0,7053.0,2.121,3.958,46.690529
6932,K07239.01,0.0,8.4804737,1.85,337.0,6092.0,0.998,4.471,46.699791
6933,K07241.01,0.0,4.994773558,62.69,259760.0,6253.0,1.181,4.271,46.717018
6934,K07367.01,0.0,1.105094098,267.59,730500.0,8011.0,2.927,3.773,48.050251
6935,K07369.01,0.0,0.8170226,57.56,167700.0,5780.0,1.0,4.438,48.044006
6936,K07371.01,0.0,19.40669392,57.97,464520.0,5622.0,0.778,4.588,48.021969
6937,K07372.01,0.0,7.143708297,44.78,202680.0,5655.0,0.992,4.386,48.186771
6938,K07373.01,0.0,0.952377862,28.44,2122.3,5662.0,0.863,4.524,48.1992
6939,K07374.01,0.0,3.521050679,256.2,4879.8,5149.0,6.619,3.109,48.14616
6940,K07499.01,0.0,1.941635737,59.71,69814.0,6525.0,1.161,4.381,50.300259
6941,K07500.01,0.0,0.539445498,68.65,25302.0,6486.0,1.456,4.174,50.35146
6942,K07501.01,0.0,20.7106853,89.55,1003.0,6956.0,2.888,3.738,50.31691
6943,K07502.01,0.0,2.521245368,56.59,418380.0,5605.0,0.854,4.486,50.417019
6944,K07503.01,0.0,2.52122764,0.91,127.3,5546.0,0.81,4.575,50.4063
6945,K07504.01,0.0,2.5212708,0.81,163.3,5110.0,0.637,4.674,50.40144
6946,K07505.01,0.0,8.202869679,110.46,345940.0,6060.0,1.643,4.059,50.48196
6947,K07507.01,0.0,3.442714533,47.02,60039.0,5819.0,0.861,4.501,50.486801
6948,K01126.02,0.0,475.91706,28.22,967.3,5334.0,1.004,4.372,41.675991
6949,K01347.02,0.0,0.858285844,0.9,43.4,5945.0,1.346,4.196,42.508835
6950,K01803.03,0.0,6.238315363,0.7,82.9,4914.0,0.724,4.61,39.488621
6951,K06321.01,0.0,2.115510941,191.42,415160.0,7563.0,2.638,3.883,38.433498
6952,K06322.01,0.0,1.015044104,1.98,158.2,5910.0,1.124,4.318,38.498711
6953,K06323.01,0.0,3.711013336,55.69,24989.0,6338.0,1.247,4.256,38.406609
6954,K06324.01,0.0,2.97606298,5.65,72.2,5321.0,6.669,3.158,38.493809
6955,K06325.01,0.0,2.97586085,0.85,105.9,5481.0,0.835,4.508,38.47644
6956,K06326.01,0.0,14.658013949,121.59,129640.0,5146.0,1.626,3.986,38.414139
6957,K06327.01,0.0,18.839487435,45.2,182720.0,6208.0,1.024,4.454,38.49147
6958,K06328.01,0.0,0.555973803,1.9,75.3,5445.0,2.117,3.776,38.409081
6959,K06456.01,0.0,4.426344495,78.3,276140.0,6228.0,1.226,4.277,39.93383
6960,K06457.01,0.0,0.957823876,110.91,104690.0,5908.0,2.033,3.865,39.975552
6961,K06458.01,0.0,5.024768971,42.15,53046.0,6322.0,0.989,4.444,39.91576
6962,K06459.01,0.0,30.960216668,62.08,340410.0,5291.0,0.926,4.423,39.958279
6963,K06460.01,0.0,2.470283788,157.82,193830.0,7823.0,2.675,3.885,39.952259
6964,K06461.01,0.0,1.23516416,0.92,64.6,6249.0,1.076,4.428,39.96711
6965,K06462.01,0.0,1.23513471,0.7,42.8,5930.0,0.997,4.436,39.9641
6966,K06463.01,0.0,0.8903331,20.96,134.1,4981.0,18.374,2.437,39.90097
6967,K06464.01,0.0,20.000242814,21.57,13138.0,6373.0,1.047,4.438,39.955101
6968,K06576.01,0.0,10.217121652,81.1,205220.0,5931.0,1.349,4.196,40.501701
6969,K06577.01,0.0,0.618060842,0.51,25.1,5339.0,0.793,4.503,40.550259
6970,K06578.01,0.0,0.759764419,138.54,393270.0,5807.0,1.909,3.93,40.696812
6971,K06580.01,0.0,21.539269242,53.0,143750.0,6136.0,0.933,4.487,40.66156
6972,K06581.01,0.0,5.270733213,37.93,293640.0,4348.0,0.678,4.601,40.61866
6973,K06583.01,0.0,12.4232158,1.3,261.5,5497.0,0.809,4.577,40.615742
6974,K06711.01,0.0,4.3206933,1.66,147.9,6225.0,1.031,4.45,41.850719
6975,K06712.01,0.0,16.486796364,46.92,48943.0,6020.0,2.097,3.86,41.873131
6976,K06713.01,0.0,5.7768734,3.13,71.0,5473.0,2.162,3.796,41.856449
6977,K06714.01,0.0,20.148807707,68.52,526950.0,5547.0,0.918,4.447,41.855461
6978,K06715.01,0.0,0.687772143,46.27,40368.0,5885.0,0.933,4.413,41.800461
6979,K06716.01,0.0,0.843651274,39.98,305450.0,5220.0,0.695,4.578,41.87598
6980,K06717.01,0.0,1.142946648,43.5,412550.0,5058.0,0.608,4.651,41.850639
6981,K06718.01,0.0,7.217010987,89.71,78714.0,6047.0,1.211,4.246,41.880852
6982,K07885.01,0.0,9.72869627,42.47,252.2,6881.0,1.351,4.301,44.449799
6983,K06844.01,0.0,0.566791802,0.66,49.3,5691.0,0.887,4.544,42.757221
6984,K06845.01,0.0,2.245738777,99.05,483490.0,6508.0,1.312,4.287,42.748001
6985,K06846.01,0.0,2.24572117,0.74,48.2,6158.0,1.026,4.455,42.760899
6986,K06847.01,0.0,0.566801906,0.55,89.7,4208.0,0.583,4.662,42.799252
6987,K06848.01,0.0,2.316171991,49.53,251480.0,5932.0,0.795,4.58,42.75378
6988,K06850.01,0.0,0.56680208,12.68117021276596,4059.2893617021277,5865.829787234043,1.5015957446808512,4.283404255319149,42.851227
6989,K06851.01,0.0,0.566810701,1.49,200.0,5593.0,0.752,4.584,42.86697
6990,K06852.01,0.0,0.566813319,23.19,129.1,6108.0,1.03,4.466,42.83847
6991,K06976.01,0.0,28.787257509,91.26,49618.0,5154.0,3.981,3.461,44.057941
6992,K06977.01,0.0,0.835315046,30.54,16876.0,5009.0,0.69,4.584,44.048721
6993,K06979.01,0.0,26.0164225,61.04,41109.0,6287.0,1.28,4.231,44.01086
6994,K06981.01,0.0,593.19521,1.63,227.3,6103.0,1.03,4.391,44.006969
6995,K06982.01,0.0,0.706430188,0.41,50.8,5037.0,0.568,4.689,44.002579
6996,K07112.01,0.0,0.78430061,1.14,254.7,5176.0,0.681,4.589,45.22002
6997,K07113.01,0.0,2.665875491,67.43,161390.0,6234.0,1.159,4.351,45.234138
6998,K07114.01,0.0,2.6658312,0.99,40.8,6276.0,1.353,4.17,45.205681
6999,K07115.01,0.0,1.5765874,15.68,29.2,6742.0,3.138,3.688,45.201
7000,K07118.01,0.0,28.027891356,31.3,243230.0,5231.0,0.544,4.721,45.211189
7001,K07242.01,0.0,2.028512246,50.28,121560.0,6105.0,1.025,4.412,46.733479
7002,K07243.01,0.0,1.33256167,0.63,59.5,4895.0,0.828,4.502,46.793919
7003,K07244.01,0.0,1.332567821,0.96,31.0,6600.0,1.681,4.047,46.736641
7004,K07245.01,0.0,1.332545609,28.37,278.2,5154.0,16.486,2.435,46.76009
7005,K07246.01,0.0,1.33256256,16.03,174.9,4601.0,12.581,2.321,46.77037
7006,K07247.01,0.0,1.33258981,0.67,78.4,5309.0,0.763,4.595,46.770592
7007,K07248.01,0.0,1.33258375,0.84,60.9,6108.0,0.997,4.471,46.75449
7008,K07249.01,0.0,8.9648813,28.97,454.5,6543.0,1.159,4.382,46.703129
7009,K07377.01,0.0,2.161583501,29.61,50163.0,5888.0,1.219,4.167,48.194691
7010,K07379.01,0.0,0.535493486,1.42,54.0,6328.0,1.864,4.035,48.286209
7011,K07381.01,0.0,24.261683827,58.48,192280.0,6151.0,0.983,4.473,48.225491
7012,K07382.01,0.0,32.532521502,24.35,83468.0,5845.0,0.838,4.558,48.289848
7013,K07508.01,0.0,4.627775175,32.62,5675.1,5845.0,0.874,4.541,50.420441
7014,K07509.01,0.0,28.7850347,2.5,102.9,6581.0,2.42,3.824,50.531506
7015,K07511.01,0.0,6.096030635,406.97,901660.0,7598.0,2.692,3.867,50.518471
7016,K07512.01,0.0,31.953038766,47.96,17703.0,5524.0,2.734,3.693,50.675461
7017,K07513.01,0.0,5.9371708,1.17,157.1,5475.0,0.923,4.426,50.611198
7018,K07514.01,0.0,0.577844035,18.93,320.4,5693.0,0.816,4.57,50.711342
7019,K07515.01,0.0,2.630090609,83.5,516930.0,6315.0,1.108,4.292,50.717098
7020,K07516.01,0.0,43.204596783,43.15,202490.0,6003.0,0.932,4.507,50.886292
7021,K01957.02,0.0,1.75147897,1.8,76.7,6823.0,2.037,4.04,46.935829
7022,K06330.01,0.0,3.495457889,84.49,114620.0,8529.0,1.558,4.249,38.426922
7023,K06332.01,0.0,4.01668015,22.11,38007.0,5448.0,0.794,4.497,38.538342
7024,K06333.01,0.0,1.89134156,0.99,68.4,6387.0,1.105,4.41,38.52906
7025,K06334.01,0.0,2.881100027,446.29,662830.0,8104.0,3.369,3.675,38.528561
7026,K06335.01,0.0,0.806277023,0.89,70.8,6122.0,0.996,4.471,38.53912
7027,K06336.01,0.0,0.513482156,0.83,91.6,5495.0,0.882,4.495,38.513569
7028,K06464.02,0.0,225.66716,1.94,342.9,6363.0,1.035,4.444,39.955101
7029,K06465.01,0.0,4.24748886,1.01,121.0,5807.0,0.922,4.524,39.913521
7030,K06466.01,0.0,1.000012952,2.12,36.0,5176.0,3.605,3.534,39.92321
7031,K06467.01,0.0,0.878803439,51.97,410720.0,4524.0,0.737,4.566,40.05624
7032,K06468.01,0.0,1.560158562,45.91,240160.0,4926.0,0.749,4.548,40.02726
7033,K06469.01,0.0,34.188302705,74.5,118440.0,5757.0,1.345,4.134,40.000523
7034,K06470.01,0.0,8.65303996,1.88,497.0,5301.0,0.84,4.528,40.026791
7035,K06471.01,0.0,8.65311903,0.85,206.8,3929.0,0.55,4.705,40.018162
7036,K06584.01,0.0,12.4253812,1.14,115.3,5925.0,1.066,4.412,40.61364
7037,K06585.01,0.0,12.42555999,4.72,2964.8,4922.0,0.704,4.576,40.604099
7038,K06586.01,0.0,12.4257442,8.43,936.0,8691.0,2.193,4.072,40.62252
7039,K06587.01,0.0,12.4254241,2.17,378.9,5853.0,0.895,4.529,40.68774
7040,K06588.01,0.0,2.991884392,40.11,123880.0,6596.0,1.094,4.4,40.676601
7041,K06589.01,0.0,1.795273026,55.26,125420.0,6363.0,1.012,4.456,40.694759
7042,K06590.01,0.0,0.755109271,0.47,23.2,5606.0,0.962,4.39,40.71521
7043,K06591.01,0.0,0.755101141,0.19,76.7,3256.0,0.207,5.071,40.736401
7044,K06719.01,0.0,1.75251585,1.02,125.9,5952.0,0.844,4.554,41.863049
7045,K06720.01,0.0,1.752450163,0.79,55.5,5779.0,0.99,4.364,41.861912
7046,K06721.01,0.0,8.27923132,1.08,164.9,5631.0,0.847,4.557,41.978939
7047,K06722.01,0.0,2.212877035,69.18,376200.0,6153.0,1.0,4.405,41.915958
7048,K06723.01,0.0,0.845097627,0.78,86.5,5252.0,0.783,4.593,41.963551
7049,K06724.01,0.0,17.445640466,63.46,334160.0,5759.0,0.945,4.481,41.956371
7050,K06725.01,0.0,14.313157391,34.98,21567.0,5750.0,2.379,3.703,41.915031
7051,K06726.01,0.0,0.676990194,37.5,20506.0,5813.0,0.816,4.568,41.914261
7052,K06727.01,0.0,0.515875396,7.22,1773.0,7229.0,1.38,4.278,41.90464
7053,K06853.01,0.0,2.83401711,0.93,84.2,6247.0,1.002,4.458,42.856178
7054,K06854.01,0.0,0.566803996,0.64,141.6,4373.0,0.544,4.722,42.830051
7055,K06856.01,0.0,0.566799927,0.77,145.1,5092.0,0.645,4.671,42.861191
7056,K06857.01,0.0,0.566786121,0.79,81.8,5603.0,0.846,4.556,42.884411
7057,K06858.01,0.0,0.56679797,0.65,72.6,5230.0,0.777,4.594,42.845871
7058,K06859.01,0.0,0.566802891,1.29,49.2,6487.0,1.748,4.08,42.850082
7059,K06984.01,0.0,1.01884975,0.47,30.9,6068.0,0.829,4.568,44.018822
7060,K06986.01,0.0,32.440339204,44.56,287600.0,5081.0,0.696,4.578,44.09877
7061,K06987.01,0.0,0.552141897,10.04,105.6,5952.0,0.904,4.486,44.037189
7062,K06988.01,0.0,2.62387291,74.23,232470.0,6728.0,1.46,4.206,44.040359
7063,K06989.01,0.0,0.75509861,60.74,60334.0,6038.0,1.213,4.206,44.029549
7064,K06990.01,0.0,3.671661096,105.82,129240.0,7343.0,1.94,4.02,44.053398
7065,K06991.01,0.0,22.673145675,30.92,65411.0,5619.0,1.153,4.269,44.15377
7066,K07119.01,0.0,0.50948306,1.22,74.6,6344.0,1.39,4.091,45.203979
7067,K07120.01,0.0,17.329965871,42.58,252720.0,5079.0,0.683,4.588,45.398521
7068,K07121.01,0.0,1.890227354,42.05,112260.0,5356.0,0.78,4.589,45.380451
7069,K07122.01,0.0,1.387206724,103.41,151430.0,7207.0,1.894,4.06,45.35603
7070,K07123.01,0.0,1.38718209,0.68,45.5,6122.0,0.996,4.471,45.343681
7071,K07124.01,0.0,35.026564845,34.88,120250.0,5546.0,0.81,4.575,45.344372
7072,K07126.01,0.0,3.138580493,59.24,233340.0,5593.0,1.083,4.311,45.389721
7073,K07251.01,0.0,581.0723,161858.0,1364.2,5026.0,16.891,2.504,46.75386
7074,K07253.01,0.0,3.50474265,200.24,88625.0,7624.0,3.682,3.622,46.765541
7075,K07254.01,0.0,2.14344093,28.69,133320.0,4817.0,0.7,4.624,46.735352
7076,K07256.01,0.0,9.058487716,20.51,127970.0,4340.0,0.573,4.671,46.856628
7077,K07257.01,0.0,2.856085147,88.52,173840.0,6604.0,1.526,4.178,46.809582
7078,K07384.01,0.0,0.876941133,0.85,73.5,6018.0,0.975,4.485,48.258179
7079,K07385.01,0.0,39.238141571,90.93,439210.0,6599.0,1.234,4.35,48.320782
7080,K07386.01,0.0,53.7406575,25.44,116720.0,5288.0,0.737,4.577,48.315643
7081,K07387.01,0.0,7.436016459,31.39,106530.0,6214.0,0.933,4.501,48.382301
7082,K07388.01,0.0,0.750737313,0.48,38.8,5151.0,0.761,4.602,48.34436
7083,K07390.01,0.0,14.361021578,45.9,459880.0,5229.0,0.668,4.607,48.335892
7084,K07391.01,0.0,2.570431263,50.18,76826.0,6244.0,0.971,4.473,48.326962
7085,K07392.01,0.0,6.64024496,74.4,224330.0,6085.0,1.215,4.293,48.479729
7086,K07517.01,0.0,14.844240386,28.97,83412.0,6161.0,0.988,4.367,50.99873
7087,K07518.01,0.0,4.42158021,188.89,61032.0,8026.0,3.461,3.65,50.905861
7088,K07519.01,0.0,25.321698729,56.62,119590.0,6109.0,1.029,4.455,51.073761
7089,K07521.01,0.0,37.878483588,46.42,222230.0,5985.0,0.758,4.603,51.058929
7090,K07522.01,0.0,10.116144515,17.21,58144.0,4717.0,0.519,4.737,51.162472
7091,K07523.01,0.0,0.684496369,1.12,28.4,5800.0,2.053,3.866,51.172005
7092,K07524.01,0.0,1.953285321,151.56,1520.3,6450.0,3.928,3.501,51.125702
7093,K07898.01,0.0,1.012174295,114.4,323030.0,6987.0,1.716,4.096,44.691078
7094,K02896.02,0.0,346.36642,1.57,148.2,6327.0,1.259,4.276,38.014912
7095,K06337.01,0.0,0.892061734,46.75,75590.0,5561.0,0.855,4.512,38.597542
7096,K06338.01,0.0,3.471399214,89.62,92285.0,6026.0,1.689,4.101,38.633808
7097,K06339.01,0.0,4.176929219,31.35,70355.0,5462.0,0.708,4.628,38.64534
7098,K06340.01,0.0,6.3762199,12.68117021276596,4059.2893617021277,5865.829787234043,1.5015957446808512,4.283404255319149,38.623581
7099,K06344.01,0.0,0.823014905,22.17,850.5,4975.0,0.724,4.614,38.67551
7100,K06472.01,0.0,0.796815149,10.23,55.9,4897.0,13.499,2.464,40.021091
7101,K06473.01,0.0,26.951237675,146.33,86749.0,6675.0,2.747,3.748,40.031189
7102,K06474.01,0.0,18.11208877,96.62,116630.0,7323.0,1.722,4.167,40.00745
7103,K06476.01,0.0,4.408295716,35.68,37964.0,5496.0,0.743,4.607,40.061661
7104,K06477.01,0.0,8.665259912,82.42,1840.6,6071.0,2.389,3.796,40.02417
7105,K06478.01,0.0,4.726086185,41.38,181820.0,5873.0,0.863,4.547,40.06081
7106,K06479.01,0.0,8.643550046,38.21,67299.0,5679.0,0.747,4.605,40.068722
7107,K06592.01,0.0,1.51945182,0.5,13.7,6168.0,1.307,4.25,40.754238
7108,K06593.01,0.0,0.759755409,0.91,70.0,6090.0,1.071,4.447,40.722191
7109,K06594.01,0.0,5.082523739,61.88,276280.0,6507.0,1.145,4.343,40.777359
7110,K06595.01,0.0,1.02547271,0.94,27.0,6862.0,1.712,4.114,40.792179
7111,K06596.01,0.0,1.025465924,106.84,152680.0,6700.0,1.883,4.041,40.707241
7112,K06597.01,0.0,74.985292949,49.22,105350.0,5955.0,0.91,4.52,40.733101
7113,K06599.01,0.0,25.762056721,74.87,447720.0,5539.0,1.027,4.393,40.77536
7114,K06728.01,0.0,1.195516859,75.54,513810.0,5780.0,1.0,4.438,41.951748
7115,K06729.01,0.0,1.995728294,45.2,251880.0,5807.0,0.861,4.455,41.963051
7116,K06730.01,0.0,10.768391927,52.8,107380.0,5226.0,1.643,3.97,41.953201
7117,K06732.01,0.0,0.733724504,0.96,45.9,6175.0,1.405,4.099,42.027374
7118,K06735.01,0.0,5.08840787,55.3,386680.0,5618.0,0.791,4.583,42.000519
7119,K06736.01,0.0,18.527824075,64.66,76231.0,6154.0,2.321,3.793,42.059158
7120,K06861.01,0.0,12.155241119,34.62,85532.0,5761.0,0.932,4.413,42.906078
7121,K06863.01,1.0,4.48559215,0.95,2265.0,3236.0,0.193,5.097,42.912899
7122,K06864.01,0.0,0.566789763,0.4,25.4,5799.0,0.758,4.6,42.96941
7123,K06865.01,0.0,0.566811926,0.91,82.6,6165.0,0.942,4.474,42.958309
7124,K06866.01,0.0,2.525386934,67.24,124880.0,6826.0,1.233,4.337,42.92197
7125,K06867.01,0.0,0.566801506,0.62,29.5,6398.0,1.111,4.358,42.99033
7126,K06868.01,0.0,0.566803738,1.13,100.6,6300.0,1.057,4.404,42.976021
7127,K06992.01,0.0,1.69421771,0.74,91.1,5402.0,0.717,4.591,44.184818
7128,K06995.01,0.0,2.739477089,50.48,32096.0,6469.0,1.056,4.431,44.134239
7129,K06996.01,0.0,1.307761491,29.17,13941.0,5112.0,0.673,4.596,44.197269
7130,K06997.01,0.0,4.028671454,52.42,113970.0,6327.0,1.528,4.168,44.160789
7131,K06998.01,0.0,2.30118753,140.23,87537.0,7970.0,2.652,3.871,44.135658
7132,K06999.01,0.0,0.449249224,95.83,419440.0,6338.0,1.299,4.239,44.12344
7133,K07127.01,0.0,0.687004402,2.89,93.7,6240.0,2.803,3.684,45.364079
7134,K07128.01,0.0,0.91839938,1.0,152.1,5222.0,0.795,4.556,45.43795
7135,K07130.01,0.0,0.94356284,0.76,13.4,7693.0,1.984,4.083,45.413639
7136,K07131.01,0.0,2.243569483,21.11,66328.0,6081.0,0.801,4.526,45.40617
7137,K07132.01,0.0,8.258181993,58.19,311860.0,5306.0,0.888,4.445,45.476009
7138,K07134.01,0.0,1.81139053,14.47,77.5,5941.0,0.911,4.519,45.440338
7139,K07260.01,0.0,7.09520543,50.23,232680.0,5481.0,0.778,4.592,46.802971
7140,K07261.01,0.0,0.651731691,71.9,20524.0,5791.0,1.472,4.052,46.811081
7141,K07262.01,0.0,0.50818743,1.26,54.9,7141.0,1.56,4.243,46.85136
7142,K07263.01,0.0,2.73398963,12.68117021276596,4059.2893617021277,5865.829787234043,1.5015957446808512,4.283404255319149,46.826469
7143,K07265.01,0.0,40.069674617,27.38,41865.0,5911.0,1.207,4.321,46.85178
7144,K07893.01,0.0,55.884827,2.11,497.6,5668.0,0.868,4.545,44.64661
7145,K07393.01,0.0,3.75938475,3.1,133.1,4976.0,2.638,3.534,48.417881
7146,K07394.01,0.0,10.6840477,26.43,81901.0,3887.0,0.523,4.743,48.401421
7147,K07395.01,0.0,2.00280845,12.68117021276596,4059.2893617021277,5865.829787234043,1.5015957446808512,4.283404255319149,48.477211
7148,K07396.01,0.0,10.67459836,68.58,16676.0,6496.0,1.485,4.212,48.443378
7149,K07397.01,0.0,2.305097141,89.22,5880.0,8851.0,2.178,4.085,48.410751
7150,K07398.01,0.0,0.974477904,618.37,8846.9,5210.0,15.004,2.631,48.418591
7151,K07399.01,0.0,18.525917446,64.42,455660.0,5492.0,0.887,4.533,48.471989
7152,K07525.01,0.0,0.502454299,43.95,37454.0,6134.0,0.901,4.498,51.135712
