,pl_name,kepid,disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,pl_orbper,koi_time0,pl_imppar,pl_trandur,pl_trandep,pl_ratror,pl_dens,pl_rade,pl_orbincl,pl_eqt,pl_insol,pl_ratdor,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,sy_pnum,koi_num_transits,koi_quarters,koi_bin_oedp_sig,st_teff,st_logg,st_met,st_rad,st_mass,ra,dec,sy_kepmag,koi_zmag,koi_hmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,lc_amplitude,lc_slope,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
1067,K01570.01,8082001,1.0,0.0,0.0,0.0,0.0,6.33855946,2455187.851,0.907,3.4617,721.7,0.029391,0.15324,3.31,82.42,1034.0,270.47,6.88,0.3661,6.5390487,47.97676,57.4,1.0,174.0,1.1111111111111e+28,0.6382,6108.0,4.466,0.07,1.03,1.132,284.96304,43.91301,15.182,14.953,13.736,0.0,-0.28,0.14,0.00064,2e-05,-0.14,0.06,0.15,-0.03,0.215,0.22,321.40087890625,0.3975061502251376,12811.4736328125,66054.68114714927,66076.20010440907,41.01896505152926,1.1023433763749402,2.0910048535152734,70598502.32408239,10.904479026794434
1069,K01632.01,9277896,1.0,0.0,0.0,0.0,0.0,4.59489816,2454966.84,0.953,3.1381,109.7,0.012245,0.05482,1.85,76.0,1319.0,716.65,3.94,0.3589,4.2430696,23.504114,27.7,1.0,291.0,1.1111111111111112e+31,0.2352,6056.0,4.217,0.1,1.381,1.148,290.59207,45.737141,13.298,13.144,12.1,0.042,0.92,0.01,-9.9e-05,1.5e-05,0.01,0.03,0.03,0.05,0.27,0.27,66.625,-0.025100699328526363,69265.1015625,69264.9296875,69271.59375,12.974609375,1.0562770562770563,1.5425358220878451,241772.671875,11.156487464904785
1070,K01633.01,9401997,1.0,0.0,0.0,0.0,0.0,32.2964275,2454971.526,0.207,4.561,472.2,0.019489,2.85696,1.9,89.78,503.0,15.14,54.01,0.5167,4.842732,13.979327,17.9,1.0,43.0,1.1111111111111112e+31,0.7165,5246.0,4.47,0.14,0.891,0.854,290.98331,45.973301,15.2,14.831,13.387,0.179,1.12,0.83,-0.00039,-0.00027,0.15,-0.25,0.29,0.31,-0.13,0.33,41.6904296875,-0.25862785592343857,12173.9912109375,12174.4453125,12179.51708984375,10.68505859375,0.9036004645760743,-0.4231843080337429,20504.330078125,8.22553539276123
1071,K01637.01,10686864,1.0,0.0,0.0,0.0,0.0,2.97041801,2454966.391,0.379,2.2369,530.7,0.020967,1.92074,1.7,87.75,991.0,228.11,9.64,0.5684,3.9476871,19.680035,22.4,1.0,362.0,1.111110111011101e+31,0.988,5068.0,4.608,-0.02,0.743,0.833,299.05127,47.94928,15.759,13.770702127659575,14.077,0.283,0.08,-0.41,5e-05,0.00026,-0.13,0.14,0.19,-0.16,0.19,0.25,37.960693359375,-0.03560978198333139,6355.81103515625,6354.67333984375,6363.55615234375,15.654296875,1.1496062992125984,0.3668635500791794,33116.0234375,10.284592628479004
1073,K01765.01,8043714,0.0,0.0,1.0,0.0,0.0,6.814984472,2454967.212,0.793,3.05409,23915.0,0.1589,1.2244,14.18,86.85,836.0,115.58,14.432,0.4415,97.8356,843.1109,742.2,1.0,179.0,1.011111111111111e+30,0.0338,5465.0,4.566,-0.06,0.817,0.897,296.66086,43.816441,15.981,15.575,14.161,0.0,-0.051,0.016,-0.0033,0.0,0.057,0.005,0.057,-0.076,-0.093,0.12,105.57958984375,0.3975061502251376,5968.62353515625,66054.68114714927,66076.20010440907,41.01896505152926,0.9567372690401081,2.0910048535152734,70598502.32408239,17.242887496948242
1074,K01770.01,7918217,0.0,0.0,1.0,1.0,1.0,63.9354965,2454995.847,1.2,13.321,1250.6,0.247961,0.00934,2637.6,84.55,2590.0,10631.01,12.64,0.8758,70.88845,92.80495,57.6,1.0,22.0,1.1111111111111112e+31,0.8841,3626.0,0.684,-0.02,97.41,1.673,299.60202,43.695995,10.88,13.670138297872342,7.687,0.0,-20.87,-18.51,0.0223,0.01993,-9.59,-5.48,11.045,-9.54,-5.624,11.074,436.453125,1.3374649146296245,298554.375,298545.921875,298639.84375,167.953125,1.1345291479820627,-0.03187840801952321,1025212608.0,130.5517120361328
1076,K00022.01,9631995,1.0,0.0,0.0,0.0,0.0,7.891448838,2455010.25,0.306,4.2854,10345.0,0.093464,0.98147,12.63,88.81,1028.0,263.54,14.784,0.3729,204.69714,1973.1324,1955.1,1.0,169.0,1.1111111111111112e+31,0.4421,5972.0,4.313,0.24,1.237,1.148,282.62967,46.32336,13.435,13.235,12.126,0.0,-0.1774,-0.0928,0.00175,0.00096,-0.02,-0.011,0.023,-0.075,-0.143,0.161,300.255859375,1.4119504015460902,53019.44140625,53035.076171875,53043.5869140625,18.244140625,0.13875598086124402,-5.278477597983303,1744596096.0,87.24610137939453
1078,K01511.01,7901948,1.0,0.0,0.0,0.0,0.0,2.578852119,2454966.224,0.625,2.3581,334.3,0.017525,0.87558,1.63,84.69,1230.0,540.56,6.75,0.3928,4.332655,32.87804,36.7,1.0,524.0,1.1111111111111112e+31,0.8362,5743.0,4.553,-0.14,0.853,0.949,295.41745,43.60564,15.106,14.781,13.462,0.893,-0.08,-0.09,4e-05,2e-05,-0.028,0.26,0.26,0.021,0.25,0.25,30.91259765625,0.04321876414708021,14342.7333984375,14342.49609375,14347.0595703125,8.93359375,1.033498759305211,0.33597133137606894,7549.853515625,6.576828956604004
1079,K01512.01,11955499,0.0,0.0,1.0,1.0,0.0,9.04189129,2454970.866,0.967,2.789,783.4,0.035901,0.18309,3.24,84.0,729.0,66.83,9.25,0.5256,6.5174136,30.428164,34.5,1.0,119.0,1.11111101110111e+31,0.7842,5237.0,4.572,0.24,0.826,0.927,286.88751,50.377071,14.88,14.491,13.07,0.0,0.99,1.1,-0.00098,-0.0008,1.35,1.04,1.7,1.25,1.08,1.65,34.3994140625,-0.016082251789065416,14398.9501953125,14398.5322265625,14404.30126953125,11.2021484375,1.0878980891719745,0.41168242549237155,18902.486328125,8.491005897521973
1080,K00176.01,6442377,1.0,0.0,0.0,0.0,0.0,30.22910274,2454967.521,0.77,6.6751,443.4,0.021046,0.25832,3.49,88.1,755.0,76.88,23.19,0.3279,12.292663,53.19904,71.7,1.0,46.0,1.1111111111111112e+31,0.5182,6325.0,4.188,0.16,1.518,1.296,291.64676,41.884659,13.432,13.3,12.251,0.267,0.33,0.23,-0.000102,-2e-05,-0.14,0.09,0.16,-0.07,0.23,0.24,28.53515625,-0.0013019728047741655,62733.6640625,62733.482421875,62738.6171875,9.9326171875,1.0973451327433628,0.350932677169672,17676.583984375,8.148937225341797
1081,K01513.01,9784222,0.0,0.0,1.0,1.0,1.0,0.798200403,2454966.962,1.193,1.8261,396.8,0.213426,0.08297,24.03,32.1,2128.0,4875.01,1.409,0.3147,3.976135,12.28706,65.9,1.0,1336.0,1.111110111011101e+31,0.9831,6258.0,4.449,-0.16,1.031,1.087,296.98853,46.596882,14.613,14.412,13.309,0.26211702127659575,0.28141308510638297,-0.40090585106382987,-0.0001045851063829787,-0.0015525744680851066,5.178,7.219,8.884,5.05,7.172,8.771,24.16015625,0.003287055270834373,19546.572265625,19546.513671875,19549.86328125,6.623046875,1.0284653465346534,0.23758837670848215,2903.51318359375,5.226692199707031
1082,K00182.01,5376836,0.0,0.0,1.0,0.0,0.0,3.479425638,2454969.797,0.612,3.4479,19550.0,0.134097,0.63546,12.86,85.26,1166.0,435.85,7.41,0.3342,138.5319,1656.2042,123.3,1.0,306.0,1.111101110111011e+31,0.7336,5907.0,4.519,-0.3,0.878,0.929,295.6713,40.59906,14.041,13.77,12.572,0.0,0.1122,0.2489,-0.00078,0.0001,0.028,-0.002,0.028,0.098,0.269,0.287,678.30859375,-2.8162122769857274,34218.953125,34268.5390625,34411.1015625,396.912109375,0.7510683760683761,-0.5498446085243762,8499867136.0,238.02999877929688
1083,K01571.01,5557821,0.0,0.0,0.0,1.0,0.0,2.92878704,2455189.287,1.212,4.634,549.4,0.236028,0.01067,22.76,44.23,1239.0,556.77,1.691,0.3447,6.0734687,32.33942,47.7,1.0,387.0,1.1111111111111e+28,0.8512,5955.0,4.534,-0.24,0.883,0.972,297.82944,40.706779,15.148,14.817,13.567,0.0,33.38,-1.32,-0.01319,0.00032,5.855,-0.731,5.9,5.69,-0.875,5.76,33.51611328125,0.3975061502251376,12323.779296875,66054.68114714927,66076.20010440907,41.01896505152926,1.1655172413793105,2.0910048535152734,70598502.32408239,5.6710052490234375
1084,K01572.01,10004519,1.0,0.0,0.0,0.0,0.0,9.80321143,2455196.987,0.663,4.4617,813.4,0.027603,0.45345,2.99,87.12,896.0,152.12,13.21,0.3147,6.697026,46.059982,53.1,1.0,118.0,1.1111111111111e+28,0.7559,6170.0,4.472,-0.16,0.992,1.063,288.73407,46.939388,15.439,15.365,13.911,0.012,-0.17,0.59,0.00017,-0.00034,-0.07,-0.03,0.08,-0.078,0.08,0.11,90.822265625,0.3975061502251376,10493.6162109375,66054.68114714927,66076.20010440907,41.01896505152926,1.0258064516129033,2.0910048535152734,70598502.32408239,5.486881256103516
1085,K01573.01,5031857,1.0,0.0,0.0,0.0,0.0,24.81097206,2454989.507,0.039,3.2245,2090.8,0.041991,7.04712,4.22,89.96,631.0,37.43,61.21,0.3342,19.424139,91.72884,123.9,2.0,53.0,1.1111111111111112e+31,0.1363,6086.0,4.511,-0.26,0.921,1.003,296.84616,40.138611,14.373,14.1,12.931,0.066,-0.25,-0.04,-0.00019,-0.00027,0.04,-0.07,0.08,-0.17,-0.2,0.27,57.3662109375,0.03171498667068419,24444.3828125,24444.4765625,24448.8046875,8.6162109375,0.9794685990338164,-1.2022586524943202,50534.20703125,7.7094244956970215
1087,K01641.01,10879038,1.0,0.0,0.0,0.0,0.0,4.8538404,2454968.099,0.943,3.198,196.4,0.016263,0.07371,1.72,77.94,1052.0,288.7,4.51,0.4096,4.9223104,13.1556225,15.4,1.0,219.0,1.111110111011101e+31,0.0566,5778.0,4.483,0.14,0.968,1.038,298.20071,48.267841,14.971,14.707,13.422,0.088,-1.0,-0.9,0.00026,0.00019,0.27,-0.3,0.4,0.3,-0.4,0.5,65.79296875,0.04353150809416162,14290.396484375,14290.85546875,14295.89111328125,10.84912109375,0.9147196261682243,0.7111495844020441,76052.5,8.737794876098633
1088,K01643.01,10990917,1.0,0.0,0.0,0.0,0.0,11.04605365,2454969.441,0.064,4.799,308.3,0.016086,0.88069,1.8,89.79,869.0,134.66,17.84,0.3511,4.838763,22.176304,24.3,1.0,96.0,1.111110111011101e+31,0.8634,6093.0,4.429,-0.12,1.025,1.025,298.11478,48.4944,14.681,14.413,13.257,0.008,-0.56,0.95,0.00027,-0.00028,0.23,0.11,0.26,0.28,0.11,0.31,110.69140625,-0.10183481381032265,17847.248046875,17848.62109375,17854.7197265625,13.1904296875,0.787350054525627,1.0093768274619184,758665.4375,13.399978637695312
1089,K01644.01,11043136,0.0,0.0,1.0,0.0,0.0,2.621706694,2454964.882,1.279,1.941,4572.0,0.360488,0.33657,34.68,75.07,1288.0,648.75,4.96,0.3556,24.077776,192.8367,24.3,1.0,158.0,1.1101110111011e+28,0.0667,5749.0,4.436,-0.56,0.881,0.772,297.38153,48.565041,15.399,15.031,13.739,0.0,0.287,-0.04,0.0009,0.0018,-0.053,0.007,0.054,-0.2,0.076,0.214,228.916015625,0.3975061502251376,8978.193359375,66054.68114714927,66076.20010440907,41.01896505152926,0.8424140821458508,2.0910048535152734,70598502.32408239,85.31646728515625
1090,K01646.01,11046025,1.0,0.0,0.0,0.0,0.0,3.72020708,2454966.417,0.341,1.892,156.9,0.011348,4.00992,0.99,88.63,954.0,195.7,14.32,0.5684,3.6129627,14.020479,15.0,1.0,285.0,1.111110111011101e+31,0.4016,5017.0,4.516,-0.02,0.797,0.76,298.46579,48.55941,14.293,13.832,12.252,0.488,0.14,0.46,-2e-05,-9e-05,0.52,-0.04,0.52,0.28,-0.16,0.32,56.20703125,0.26851411871909,26702.943359375,26703.83984375,26720.1806640625,34.8212890625,0.9465558194774347,-0.004710302910458153,441606.625,21.44758415222168
1091,K00190.01,5771719,0.0,0.0,1.0,0.0,0.0,12.264867364,2454972.305,0.818,4.7366,11311.0,0.110513,0.41518,28.29,86.85,1077.0,317.89,14.89,0.5277,128.99419,620.94885,560.2,1.0,84.0,1.111011101110111e+31,0.1325,5372.0,3.81,0.3,2.344,1.295,284.64886,41.015018,14.137,13.805,12.502,0.0,-0.09,-0.105,0.00071,3e-05,-0.042,0.015,0.045,0.002,-0.069,0.069,263.7978515625,0.23083721882374206,31516.10546875,31547.283203125,31584.5693359375,127.7705078125,0.5332086061739943,-0.9646510082516141,288307072.0,97.53571319580078
1092,K01751.01,9729691,1.0,0.0,0.0,0.0,0.0,8.689301216,2454966.661,0.029,2.563,1117.0,0.029843,4.75215,2.92,89.94,782.0,88.24,26.669,0.5167,10.483351,61.405857,70.9,2.0,126.0,1.111110111011101e+31,0.4481,5211.0,4.447,0.08,0.895,0.817,298.60788,46.453678,14.548,14.055,12.627,0.672,-0.09,-0.09,0.00013,5e-05,-0.044,-0.157,0.16,-0.136,-0.178,0.22,123.9814453125,1.3037175049681018,21868.48046875,21878.216796875,21908.5234375,88.396484375,0.7144351464435147,-0.11967834601026876,24909058.0,57.83074951171875
1094,K01753.01,4950232,0.0,0.0,0.0,1.0,0.0,0.979442525,2454965.423,0.388,1.0348,469.3,0.020166,6.35369,1.64,86.76,1567.0,1420.01,6.86,0.398,4.4168143,21.955296,27.0,1.0,1158.0,1.1111111111111e+28,0.0202,5532.0,4.607,-0.4,0.745,0.833,298.14053,40.073872,15.747,15.35,13.958,0.0,31.88,3.68,-0.01375,-0.00295,0.1597553191489362,0.2545425531914894,2.1343936170212765,0.1452765957446809,-0.08864893617021277,1.6693191489361705,28.63720703125,-0.2725502596126836,7015.13818359375,73388.81652572307,73404.18024590675,31.93071860455452,0.9503105590062112,1.2356204116207608,101936413.99466138,4.836388111114502
1095,K00194.01,10904857,1.0,0.0,0.0,0.0,0.0,3.120828136,2454972.467,0.784,2.1878,16456.0,0.130153,1.37644,14.16,84.95,1303.0,680.79,8.92,0.3511,95.42834,1089.1381,113.5,1.0,435.0,1.1111111111111112e+31,0.0013,6122.0,4.471,-0.1,0.996,1.07,282.96616,48.34507,14.804,14.589,13.403,0.0,-0.041,0.173,9e-05,0.0009,-0.015,-0.008,0.017,0.119,0.005,0.119,338.52001953125,1.9028482653065937,16044.0439453125,16028.8046875,16144.57958984375,188.05419921875,1.139686684073107,-0.06599395449695707,423795136.0,115.22830963134766
1096,K01754.01,8651389,1.0,0.0,0.0,0.0,0.0,15.13590453,2454979.584,0.46,2.236,255.7,0.014946,8.46929,2.57,89.44,933.0,179.16,46.8,0.3589,4.307178,22.03249,19.8,1.0,88.0,1.111111111111111e+30,0.9586,6050.0,4.137,0.14,1.572,1.24,299.95721,44.771889,13.964,13.913946808510639,12.0,0.406,0.73,-0.46,-5e-05,9e-05,0.53,0.09,0.54,0.51,0.03,0.51,153.88671875,0.11046120933618746,58140.71875,78479.1710386885,78501.16193276264,42.073842150099736,0.9323542501112595,1.7097601809779777,343626650.35074824,17.925798416137695
1097,K01514.01,9520668,0.0,0.0,0.0,1.0,0.0,1.399326503,2454966.614,0.009,1.8305,206.4,0.012581,2.02693,1.0,89.92,1143.0,402.58,5.942,0.6908,4.8151937,17.877892,22.7,1.0,963.0,1.1111111111111112e+31,0.0,4502.0,4.572,0.22,0.728,0.722,289.32101,46.134319,15.447,14.743,12.942,0.0,2.81,-23.09,-0.00048,0.00414,-0.12,-6.03,6.03,-0.18,-6.65,6.65,38.732421875,0.13178025831952206,9704.6982421875,9703.7265625,9715.2001953125,21.25732421875,1.1066838046272494,0.17152950638265693,69433.8046875,13.270050048828125
1098,K01515.01,7871954,1.0,0.0,0.0,0.0,0.0,1.937029968,2454967.721,0.105,1.4727,312.3,0.016332,5.31084,0.87,89.41,802.0,97.94,10.175,0.2365,4.7435646,35.267838,42.8,2.0,688.0,1.1111111111111112e+31,0.4049,4042.0,4.761,-0.62,0.49,0.505,283.13547,43.657051,14.39,13.583,11.761,0.109,-0.01,-0.45,-1e-05,-0.00011,0.15,0.09,0.17,0.04,-0.69,0.69,44.185546875,-0.17913458510310717,24849.5,24849.2578125,24855.0498046875,11.7890625,1.0309789343246591,0.5187742254697054,29540.314453125,8.941227912902832
1099,K01515.02,7871954,1.0,0.0,0.0,0.0,0.0,7.06117322,2454969.273,0.845,1.0406,481.7,0.022906,10.14331,1.23,88.38,521.0,17.41,29.9,0.2365,4.9078355,20.562792,27.2,2.0,172.0,1.1111111111111112e+31,0.5339,4042.0,4.761,-0.62,0.49,0.505,283.13547,43.657051,14.39,13.583,11.761,0.011,0.19,0.04,-0.00011,-0.00039,-0.08,0.13,0.15,-0.2,-0.7,0.72,44.185546875,-0.17913458510310717,24849.5,24849.2578125,24855.0498046875,11.7890625,1.0309789343246591,0.5187742254697054,29540.314453125,8.941227912902832
1100,K01516.01,12418724,1.0,0.0,0.0,0.0,0.0,20.55331441,2454972.561,0.795,5.3136,678.3,0.026301,0.31624,3.19,87.62,749.0,74.49,19.19,0.3239,6.629865,33.71081,40.6,1.0,66.0,1.1111111111111112e+31,0.9233,6325.0,4.409,-0.04,1.112,1.157,296.4032,51.271339,14.829,14.622,13.474,0.807,0.49,0.74,7e-05,9e-05,-0.05,0.13,0.14,-0.14,0.07,0.16,27.2041015625,0.07789505355905417,16207.765625,16207.60546875,16212.43701171875,9.36767578125,1.0526315789473684,0.061656716945866094,8641.9072265625,7.080943584442139
1101,K01517.01,7456001,1.0,0.0,0.0,0.0,0.0,40.0686713,2454984.809,0.029,5.8875,970.9,0.028574,1.80017,3.1,89.97,560.0,23.27,53.46,0.3342,11.227994,47.246983,62.0,1.0,33.0,1.1111111111111112e+31,0.823,6026.0,4.411,-0.36,0.992,0.924,294.95685,43.014332,14.683,14.416,13.223,0.0,0.17,0.37,8e-05,-0.00047,0.0,0.0,0.0,0.07,0.1,0.12,27.1279296875,-0.02808588810012947,19934.90234375,19934.421875,19940.2900390625,11.193359375,1.1121134020618557,0.29098715989864155,13012.30859375,8.108187675476074
1102,K01574.01,10028792,1.0,0.0,0.0,0.0,0.0,114.73658,2454998.151,0.595,12.0355,4850.0,0.06617,0.38451,12.28,89.47,476.0,12.13,64.44,0.4288,69.59541,196.19203,230.6,4.0,11.0,1.111110111011101e+31,0.6295,5597.0,3.963,-0.18,1.699,0.969,297.91687,46.96513,14.6,14.292,13.033,0.0,-0.455,-0.186,0.00148,2e-05,0.054,0.034,0.064,-0.141,-0.045,0.148,80.7314453125,-0.025396362006040882,19420.9765625,19420.767578125,19424.3330078125,6.7841796875,1.04875,-0.20063045229178222,73809.125,6.292594909667969
1103,K01574.02,10028792,1.0,0.0,0.0,0.0,0.0,191.239133,2455119.22,0.876,16.942,1061.2,0.034854,0.05543,6.47,88.94,401.0,6.14,47.5,0.4288,18.385841,27.220509,36.8,4.0,4.0,1.111110111011101e+31,0.3547,5597.0,3.963,-0.18,1.699,0.969,297.91687,46.96513,14.6,14.292,13.033,0.342,-0.11,0.14,0.0,0.0,-0.66,-0.024,0.66,-0.73,-0.12,0.74,80.7314453125,-0.025396362006040882,19420.9765625,19420.767578125,19424.3330078125,6.7841796875,1.04875,-0.20063045229178222,73809.125,6.292594909667969
1105,K01575.01,5553652,0.0,0.0,1.0,1.0,0.0,24.3282251,2454974.051,4.426,6.158,1120.6,3.451933,0.10913,294.02,72.91,520.0,17.33,15.06,0.4966,7.781012,24.034557,26.4,1.0,56.0,1.1111111111111112e+31,0.8664,5286.0,4.59,-0.06,0.78,0.872,296.99191,40.758911,15.952,15.486,14.059,0.0,-9.76,4.4,0.01009,-0.00461,-4.394,2.251,4.937,-4.279,2.208,4.815,31.849609375,-0.0021525621002549808,6064.9921875,6064.79296875,6067.7705078125,5.810302734375,1.0773130544993663,0.9520057390931298,5528.23291015625,4.805974960327148
1106,K01576.01,5299459,1.0,0.0,0.0,0.0,0.0,10.41572666,2454976.048,0.682,2.7719,825.3,0.02789,1.88209,3.01,88.23,797.0,95.64,22.1,0.4695,10.29819,57.242867,69.3,3.0,132.0,1.1111111111111112e+31,0.299,5511.0,4.426,0.2,0.987,0.947,297.79514,40.417709,14.072,13.714,12.452,0.137,0.23,-0.2,-1e-05,-0.00014,-0.138,0.05,0.148,-0.214,-0.15,0.262,122.296875,0.0676181616790874,33882.5,33877.81640625,33907.41796875,48.154296875,1.1795212765957446,0.36050378147786005,6513459.0,37.55330276489258
1107,K01647.01,11153121,1.0,0.0,0.0,0.0,0.0,14.97031664,2454967.505,0.352,5.884,290.5,0.015631,0.53698,2.53,88.91,883.0,143.33,18.53,0.4133,6.9875393,23.425465,28.9,3.0,70.0,1.111110111011101e+31,0.0425,5726.0,4.123,0.21,1.483,1.066,298.29495,48.775459,14.167,13.807,12.551,0.0,0.44,1.1,6e-05,-0.00041,0.48,-0.03,0.48,0.56,-0.02,0.56,78.625,-0.1391867079120011,30691.666015625,30691.560546875,30697.5927734375,11.9873046875,1.0259579728059331,1.6525806324601076,197770.0625,9.640836715698242
1108,K01647.02,11153121,1.0,0.0,0.0,0.0,0.0,32.2753853,2454982.046,0.608,8.622,223.9,0.01424,0.22738,2.31,88.5,683.0,51.5,23.22,0.4133,4.6487665,11.423345,17.9,3.0,30.0,1.111110111011101e+31,0.7684,5726.0,4.123,0.21,1.483,1.066,298.29495,48.775459,14.167,13.807,12.551,0.0,0.8,2.77,-3e-05,-0.00072,-0.2,1.13,1.15,-0.19,1.16,1.18,78.625,-0.1391867079120011,30691.666015625,30691.560546875,30697.5927734375,11.9873046875,1.0259579728059331,1.6525806324601076,197770.0625,9.640836715698242
1110,K01648.01,11177543,1.0,0.0,0.0,0.0,0.0,38.3262237,2454975.084,0.963,3.073,392.1,0.02464,0.47745,2.43,88.34,480.0,12.56,33.3,0.5167,4.95927,12.92448,15.0,1.0,28.0,1.11111101110111e+31,0.1966,5229.0,4.441,0.08,0.903,0.821,284.13263,48.825119,14.31,13.966,12.628,0.218,-1.4,0.4,0.0005,-0.0001,0.83,0.1,0.84,0.74,0.16,0.75,75.5205078125,-0.2850399141989945,23807.302734375,23807.056640625,23812.388671875,10.5634765625,1.056461731493099,3.9523064344602927,423959.9375,9.506115913391113
1111,K01649.01,11337141,1.0,0.0,0.0,0.0,0.0,4.04355245,2454964.63,0.984,1.965,416.2,0.030112,0.13614,1.75,78.42,613.0,33.34,4.9,0.4768,3.277066,17.655901,21.2,1.0,265.0,1.11111101110111e+31,0.9307,3871.0,4.744,0.07,0.532,0.573,284.13287,49.142609,14.963,13.883,11.977,0.004,-0.66,-0.75,0.00021,0.00037,0.11,0.6,0.61,0.18,0.74,0.76,48.6708984375,-0.6682501125637701,13034.69140625,13036.1494140625,13052.29443359375,34.7529296875,0.9147196261682243,-0.14165376034563704,490073.875,22.03531265258789
1113,K01760.01,3967760,1.0,0.0,0.0,0.0,0.0,5.52418625,2454968.623,0.492,2.826,491.0,0.02055,1.48079,2.25,87.89,976.0,214.86,13.37,0.5256,4.0776553,17.317513,20.7,2.0,194.0,1.111101110111011e+31,0.2191,5334.0,4.372,0.16,1.004,0.865,294.94388,39.032059,15.377,14.981,13.722,0.0,-1.7,-0.4,0.00091,5e-05,-0.46,0.6,0.75,-0.37,0.58,0.68,334.3779296875,0.06282184127321261,8518.521484375,64433.53663667719,64450.28055653674,32.904860476230056,0.9515079103493738,1.3355922415689672,103428059.32029173,42.33998489379883
1114,K01760.02,3967760,1.0,0.0,0.0,0.0,0.0,8.77514782,2454966.703,0.504,3.176,351.9,0.017427,1.60022,1.91,88.45,837.0,115.84,18.68,0.5256,2.9793203,10.845035,12.7,2.0,119.0,1.111101110111011e+31,0.8304,5334.0,4.372,0.16,1.004,0.865,294.94388,39.032059,15.377,14.981,13.722,0.199,1.3,0.3,-0.00038,-0.00023,0.54,0.29,0.62,0.65,0.27,0.7,334.3779296875,0.06282184127321261,8518.521484375,64433.53663667719,64450.28055653674,32.904860476230056,0.9515079103493738,1.3355922415689672,103428059.32029173,42.33998489379883
1115,K01761.01,4067336,0.0,0.0,1.0,0.0,0.0,10.12742274,2454968.265,0.696,1.2762,933.5,0.029978,18.01787,3.8,89.13,969.0,208.77,46.1,0.2998,3.654831,16.372225,19.5,1.0,102.0,1.111011101110111e+30,0.7167,6392.0,4.399,0.07,1.162,1.232,294.14682,39.12706,15.623,15.356,14.241,0.197,-0.85,0.13,0.00097,-0.0003,0.24,-0.11,0.26,0.28,-0.16,0.32,51.517822265625,0.3975061502251376,7483.34814453125,66054.68114714927,66076.20010440907,41.01896505152926,1.0568720379146919,2.0910048535152734,70598502.32408239,5.3607072830200195
1116,K01762.01,5387843,0.0,0.0,0.0,1.0,0.0,0.870693883,2454965.084,0.832,1.2137,438.5,0.021683,0.95722,2.09,75.72,1876.0,2923.54,3.37,0.3342,4.8508654,42.253517,55.6,1.0,1533.0,1.1111111111111112e+31,0.8734,5985.0,4.519,-0.34,0.883,0.94,298.13391,40.530289,14.996,14.663,13.453,0.0,1.47,0.28,-0.00067,-0.00024,0.93,0.34,0.99,0.89,0.35,0.96,30.8115234375,-0.00274467677472569,14067.3544921875,14067.4814453125,14073.1552734375,11.23291015625,0.9890776699029126,-0.07546946140544683,15681.181640625,8.433577537536621
1117,K01518.01,7549209,1.0,0.0,0.0,0.0,0.0,27.5071114,2454984.848,0.918,5.907,580.7,0.026833,0.11046,2.58,86.79,569.0,24.71,16.41,0.3928,6.4298744,27.182098,30.7,1.0,48.0,1.1111111111111112e+31,0.0797,5783.0,4.539,-0.08,0.88,0.977,297.3013,43.141891,15.219,14.856,13.601,0.054,-0.23,-0.74,0.00016,0.00032,-0.32,-0.09,0.33,-0.35,-0.25,0.43,17.76318359375,-0.000893326014142448,11617.3544921875,11617.2978515625,11620.13671875,5.64111328125,1.0209617755856966,0.22147613033217914,1282.0721435546875,4.29340124130249
1118,K01519.01,7663405,1.0,0.0,0.0,0.0,0.0,5.1443645,2454966.83,0.031,2.703,310.7,0.015692,2.30549,1.55,89.88,923.0,171.63,14.77,0.5256,3.594026,17.12765,20.2,2.0,261.0,1.1111111111111112e+31,0.3117,5157.0,4.445,0.18,0.904,0.83,283.47818,43.383781,15.369,14.939,13.437,0.011,-1.08,0.62,0.00045,-0.00021,-0.39,-0.27,0.47,-0.4,-0.38,0.55,189.0908203125,-0.20181522740649863,10827.853515625,10827.703125,10832.31689453125,10.0478515625,1.0410958904109588,16.399573960579644,9919739.0,12.01066780090332
1119,K01520.01,9765975,1.0,0.0,0.0,0.0,0.0,18.45848388,2454971.163,0.832,3.3703,535.3,0.024147,0.86583,2.5,88.09,632.0,37.81,25.0,0.5167,6.3423014,34.93317,41.5,1.0,73.0,1.1111111111111112e+31,0.8028,5311.0,4.419,0.14,0.948,0.859,289.85913,46.522671,14.516,14.152,12.736,0.0,0.6,-0.02,0.00056,-4e-05,0.01,0.01,0.02,0.05,0.27,0.27,38.9375,-0.12396468121293552,23813.291015625,23813.22265625,23817.9267578125,9.3486328125,1.015990159901599,0.3478733679809773,14849.876953125,7.266129970550537
