,pl_name,disposition,sy_pnum,pl_orbper,pl_rade,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_logg,dec,sy_kepmag,lc_amplitude,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
1322,K01753.01,0,1.0,0.979442525,1.64,1567.0,86.76,0.388,469.3,1.0348,6.86,0.020166,5532.0,0.745,0.833,-0.4,4.607,40.073872,15.747,28.63720703125,7015.13818359375,389056.48142475326,390399.305807977,3013.272250205592,0.9503105590062112,-3.921044056147747,2.7365128347880677e+19,4.836388111114502
1323,K00194.01,1,1.0,3.120828136,14.16,1303.0,84.95,0.784,16456.0,2.1878,8.92,0.130153,6122.0,0.996,1.07,-0.1,4.471,48.34507,14.804,338.52001953125,16044.0439453125,16028.8046875,16144.57958984375,188.05419921875,1.139686684073107,-0.06599395449695707,423795136.0,115.22830963134766
1324,K01754.01,1,1.0,15.13590453,2.57,933.0,89.44,0.46,255.7,2.236,46.8,0.014946,6050.0,1.572,1.24,0.14,4.137,44.771889,13.964,153.88671875,58140.71875,735183.652785773,736525.122239926,2822.953793174342,0.9323542501112595,-3.8711574776605606,8.219590764790577e+18,17.925798416137695
1325,K01514.01,0,1.0,1.399326503,1.0,1143.0,89.92,0.009,206.4,1.8305,5.942,0.012581,4502.0,0.728,0.722,0.22,4.572,46.134319,15.447,38.732421875,9704.6982421875,9703.7265625,9715.2001953125,21.25732421875,1.1066838046272494,0.17152950638265693,69433.8046875,13.270050048828125
1326,K01515.01,1,2.0,1.937029968,0.87,802.0,89.41,0.105,312.3,1.4727,10.175,0.016332,4042.0,0.49,0.505,-0.62,4.761,43.657051,14.39,44.185546875,24849.5,24849.2578125,24855.0498046875,11.7890625,1.0309789343246591,0.5187742254697054,29540.314453125,8.941227912902832
1327,K01515.02,1,2.0,7.06117322,1.23,521.0,88.38,0.845,481.7,1.0406,29.9,0.022906,4042.0,0.49,0.505,-0.62,4.761,43.657051,14.39,44.185546875,24849.5,24849.2578125,24855.0498046875,11.7890625,1.0309789343246591,0.5187742254697054,29540.314453125,8.941227912902832
1328,K01516.01,1,1.0,20.55331441,3.19,749.0,87.62,0.795,678.3,5.3136,19.19,0.026301,6325.0,1.112,1.157,-0.04,4.409,51.271339,14.829,27.2041015625,16207.765625,16207.60546875,16212.43701171875,9.36767578125,1.0526315789473684,0.061656716945866094,8641.9072265625,7.080943584442139
1329,K01517.01,1,1.0,40.0686713,3.1,560.0,89.97,0.029,970.9,5.8875,53.46,0.028574,6026.0,0.992,0.924,-0.36,4.411,43.014332,14.683,27.1279296875,19934.90234375,19934.421875,19940.2900390625,11.193359375,1.1121134020618557,0.29098715989864155,13012.30859375,8.108187675476074
1330,K01574.01,1,4.0,114.73658,12.28,476.0,89.47,0.595,4850.0,12.0355,64.44,0.06617,5597.0,1.699,0.969,-0.18,3.963,46.96513,14.6,80.7314453125,19420.9765625,19420.767578125,19424.3330078125,6.7841796875,1.04875,-0.20063045229178222,73809.125,6.292594909667969
1331,K01574.02,1,4.0,191.239133,6.47,401.0,88.94,0.876,1061.2,16.942,47.5,0.034854,5597.0,1.699,0.969,-0.18,3.963,46.96513,14.6,80.7314453125,19420.9765625,19420.767578125,19424.3330078125,6.7841796875,1.04875,-0.20063045229178222,73809.125,6.292594909667969
1333,K01575.01,0,1.0,24.3282251,294.02,520.0,72.91,4.426,1120.6,6.158,15.06,3.451933,5286.0,0.78,0.872,-0.06,4.59,40.758911,15.952,31.849609375,6064.9921875,6064.79296875,6067.7705078125,5.810302734375,1.0773130544993663,0.9520057390931298,5528.23291015625,4.805974960327148
1334,K01576.01,1,3.0,10.41572666,3.01,797.0,88.23,0.682,825.3,2.7719,22.1,0.02789,5511.0,0.987,0.947,0.2,4.426,40.417709,14.072,122.296875,33882.5,33877.81640625,33907.41796875,48.154296875,1.1795212765957446,0.36050378147786005,6513459.0,37.55330276489258
1335,K01647.01,1,3.0,14.97031664,2.53,883.0,88.91,0.352,290.5,5.884,18.53,0.015631,5726.0,1.483,1.066,0.21,4.123,48.775459,14.167,78.625,30691.666015625,30691.560546875,30697.5927734375,11.9873046875,1.0259579728059331,1.6525806324601076,197770.0625,9.640836715698242
1336,K01647.02,1,3.0,32.2753853,2.31,683.0,88.5,0.608,223.9,8.622,23.22,0.01424,5726.0,1.483,1.066,0.21,4.123,48.775459,14.167,78.625,30691.666015625,30691.560546875,30697.5927734375,11.9873046875,1.0259579728059331,1.6525806324601076,197770.0625,9.640836715698242
1338,K01648.01,1,1.0,38.3262237,2.43,480.0,88.34,0.963,392.1,3.073,33.3,0.02464,5229.0,0.903,0.821,0.08,4.441,48.825119,14.31,75.5205078125,23807.302734375,23807.056640625,23812.388671875,10.5634765625,1.056461731493099,3.9523064344602927,423959.9375,9.506115913391113
1339,K01649.01,1,1.0,4.04355245,1.75,613.0,78.42,0.984,416.2,1.965,4.9,0.030112,3871.0,0.532,0.573,0.07,4.744,49.142609,14.963,48.6708984375,13034.69140625,13036.1494140625,13052.29443359375,34.7529296875,0.9147196261682243,-0.14165376034563704,490073.875,22.03531265258789
1341,K01760.01,1,2.0,5.52418625,2.25,976.0,87.89,0.492,491.0,2.826,13.37,0.02055,5334.0,1.004,0.865,0.16,4.372,39.032059,15.377,334.3779296875,8518.521484375,710333.5969880756,714494.9496864721,6773.351552220394,0.9515079103493738,-4.029860113713176,4.0726434570396115e+19,42.33998489379883
1342,K01760.02,1,2.0,8.77514782,1.91,837.0,88.45,0.504,351.9,3.176,18.68,0.017427,5334.0,1.004,0.865,0.16,4.372,39.032059,15.377,334.3779296875,8518.521484375,812374.5690686677,814367.0300729852,4394.392372532895,0.9515079103493738,-3.8501567803458796,5.04965104697503e+20,42.33998489379883
1343,K01761.01,0,1.0,10.12742274,3.8,969.0,89.13,0.696,933.5,1.2762,46.1,0.029978,6392.0,1.162,1.232,0.07,4.399,39.12706,15.623,51.517822265625,7483.34814453125,387503.6952199836,389379.0959806743,4162.747974917763,1.0568720379146919,-3.8268881054448793,4.953122989005211e+20,5.3607072830200195
1344,K01762.01,0,1.0,0.870693883,2.09,1876.0,75.72,0.832,438.5,1.2137,3.37,0.021683,5985.0,0.883,0.94,-0.34,4.519,40.530289,14.996,30.8115234375,14067.3544921875,14067.4814453125,14073.1552734375,11.23291015625,0.9890776699029126,-0.07546946140544683,15681.181640625,8.433577537536621
1345,K01518.01,1,1.0,27.5071114,2.58,569.0,86.79,0.918,580.7,5.907,16.41,0.026833,5783.0,0.88,0.977,-0.08,4.539,43.141891,15.219,17.76318359375,11617.3544921875,11617.2978515625,11620.13671875,5.64111328125,1.0209617755856966,0.22147613033217914,1282.0721435546875,4.29340124130249
1346,K01519.01,1,2.0,5.1443645,1.55,923.0,89.88,0.031,310.7,2.703,14.77,0.015692,5157.0,0.904,0.83,0.18,4.445,43.383781,15.369,189.0908203125,10827.853515625,10827.703125,10832.31689453125,10.0478515625,1.0410958904109588,16.399573960579644,9919739.0,12.01066780090332
1347,K01520.01,1,1.0,18.45848388,2.5,632.0,88.09,0.832,535.3,3.3703,25.0,0.024147,5311.0,0.948,0.859,0.14,4.419,46.522671,14.516,38.9375,23813.291015625,23813.22265625,23817.9267578125,9.3486328125,1.015990159901599,0.3478733679809773,14849.876953125,7.266129970550537
1348,K01521.01,1,1.0,25.9421582,1.95,501.0,89.2,0.577,569.7,4.045,41.4,0.022458,5167.0,0.796,0.891,0.16,4.585,46.603439,14.817,45.16015625,17794.74609375,17797.984375,17807.193359375,23.6728515625,0.681025641025641,-0.5584653797201247,260785.8125,17.7286376953125
1349,K00177.01,1,1.0,21.06075303,1.78,669.0,89.67,0.176,301.2,5.2472,30.68,0.015768,5706.0,1.034,0.94,0.0,4.382,42.237041,13.182,28.5078125,78326.6875,78327.23046875,78332.625,11.87109375,0.8849206349206349,-0.14115316814727707,21712.78125,9.174765586853027
1350,K01576.02,1,3.0,13.08424286,2.71,739.0,88.37,0.701,662.0,3.0401,24.6,0.025138,5511.0,0.987,0.947,0.2,4.426,40.417709,14.072,122.296875,33882.5,33877.81640625,33907.41796875,48.154296875,1.1795212765957446,0.36050378147786005,6513459.0,37.55330276489258
1351,K00183.01,1,1.0,2.684328541,12.73,1265.0,89.49,0.076,18136.0,2.69382,8.546,0.121923,5561.0,0.956,0.859,-0.1,4.411,46.391178,14.29,349.2236328125,28520.693359375,28536.02734375,28552.7421875,33.4208984375,0.3567880794701987,-4.606943901058718,1472971648.0,87.6474838256836
1353,K01577.01,1,1.0,2.806243488,1.41,771.0,89.82,0.043,599.6,1.6271,13.469,0.022156,4153.0,0.581,0.595,-0.22,4.684,51.40889,15.988,50.97265625,5814.63525390625,5814.4658203125,5818.7119140625,8.308349609375,1.0410958904109588,1.6046437997167051,42731.1640625,6.867980480194092
1354,K01578.01,0,1.0,2.27190723,1.12,1318.0,72.88,0.719,149.0,5.383,2.44,0.011986,5788.0,0.856,0.856,-0.38,4.506,40.86142,14.459,29.4453125,23727.498046875,23727.228515625,23730.994140625,7.3095703125,1.0720606826801518,0.4685789009880084,5712.328125,5.8445725440979
1355,K01579.01,0,1.0,7.132351753,49.34,1579.0,75.8,1.206,744.1,2.9674,4.92,0.234114,7530.0,1.93,1.633,-0.06,4.08,46.734348,13.337,128.6328125,67702.328125,67702.65625,67712.16015625,19.03125,0.9581839904420549,0.8450801910953917,1232505.0,16.541868209838867
1356,K01650.01,1,2.0,6.53194024,3.09,907.0,84.79,0.83,771.9,3.3351,9.14,0.028965,5301.0,0.977,0.856,0.16,4.391,49.15868,15.28,25.76171875,10980.544921875,595585.5391138981,597584.964165296,4621.884760485197,0.9596153846153846,-3.55046253606724,5.158507064055878e+20,7.329028606414795
1357,K01651.01,1,1.0,51.3011844,2.07,492.0,90.0,0.003,498.9,5.359,74.62,0.020447,6032.0,0.929,1.014,-0.18,4.508,49.190811,14.739,57.517578125,16291.515625,16292.2392578125,16297.47021484375,11.06689453125,0.8752860411899314,0.18041889512863238,53548.85546875,8.923164367675781
1358,K01654.01,0,1.0,1.097211085,16.07,740.0,75.45,1.145,38946.0,1.6738,4.56,0.440466,3497.0,0.334,0.339,-0.2,4.92,49.50399,15.155,674.76220703125,10502.025390625,10542.4404296875,10643.79638671875,288.7900390625,0.6984455958549223,-0.4336123784930794,2741254656.0,181.15919494628906
1359,K01655.01,1,1.0,0.938466959,1.58,1876.0,89.45,0.054,217.4,1.3015,5.6049,0.013337,5499.0,1.087,0.906,0.12,4.323,49.533192,13.757,46.767578125,39003.16796875,39002.44140625,39010.103515625,14.015625,1.10397946084724,0.2134848478537447,44090.125,10.60205078125
1361,K00195.01,1,1.0,3.217518511,11.38,1185.0,86.57,0.638,14319.0,2.11481,10.662,0.115425,5720.0,0.903,0.882,-0.22,4.473,49.4734,14.835,145.294921875,16462.935546875,16467.248046875,16471.4619140625,8.6103515625,0.34234234234234234,-6.238467716870381,38061992.0,30.57421875
1362,K01779.01,1,2.0,4.66271902,3.86,1039.0,87.66,0.485,1630.6,2.757,11.87,0.037636,5729.0,0.939,1.051,0.21,4.514,46.793621,13.297,4195.234375,63388.53125,476404.8830489309,477673.82084703946,2843.8754677220395,0.6385992916645882,-3.75912718637016,2.6229452010559123e+19,362.9378967285156
1363,K01779.02,1,2.0,11.8150174,3.48,762.0,87.15,0.875,1003.0,2.834,17.58,0.033946,5729.0,0.939,1.051,0.21,4.514,46.793621,13.297,4195.234375,63388.53125,227409.7029399671,228705.08311060854,2810.0311163651318,0.6385992916645882,-3.5650388642197357,2.8617683747289238e+17,362.9378967285156
1364,K01781.01,1,3.0,7.834433676,3.47,689.0,87.41,0.714,2018.1,2.89,15.79,0.04418,4920.0,0.72,0.822,0.07,4.62,49.523258,12.231,2520.484375,172558.65625,172251.359375,174082.51171875,2930.0703125,1.2452830188679245,0.18961869769666437,11397431820288.0,1616.9761962890625
1365,K01781.02,1,3.0,3.005156911,2.2,949.0,82.59,0.844,691.6,2.0747,6.55,0.027938,4920.0,0.72,0.822,0.07,4.62,49.523258,12.231,2520.484375,172558.65625,172251.359375,174082.51171875,2930.0703125,1.2452830188679245,0.18961869769666437,11397431820288.0,1616.9761962890625
1366,K01522.01,1,2.0,33.3856176,2.48,580.0,89.26,0.562,553.2,5.0361,43.3,0.022235,5833.0,1.022,0.974,-0.04,4.407,50.909801,14.264,45.4697265625,27190.275390625,27189.62890625,27195.93359375,11.99609375,1.090561224489796,0.7377889549023331,39297.0859375,9.037369728088379
1367,K01523.01,0,1.0,8.48039789,1.71,866.0,86.99,0.486,259.7,6.249,9.26,0.014903,5401.0,1.05,0.93,0.3,4.364,46.688671,14.673,991.015625,12634.724609375,296322.80369037826,297984.1234786184,3825.9358758223684,1.0379526927702794,-3.847084267665096,5.070844206042545e+20,30.589603424072266
1368,K01524.01,0,1.0,1.333395306,0.86,1390.0,88.99,0.151,114.5,1.188,8.581,0.009657,5199.0,0.811,0.807,-0.04,4.527,39.90155,15.299,32.9677734375,11108.0146484375,11107.7578125,11111.06494140625,6.15869140625,1.082592121982211,0.7412183572998423,5521.50830078125,4.973052024841309
1369,K01525.01,1,2.0,7.71467686,4.65,1622.0,81.59,0.899,233.9,4.5871,6.15,0.016382,6900.0,2.599,1.714,0.0,3.843,43.672771,12.082,134.7109375,220372.125,220378.2265625,220403.5703125,60.48046875,0.7962264150943397,-0.5691563566254432,16611530.0,47.43171691894531
1370,K01526.01,1,1.0,4.4444826,1.71,1217.0,74.94,0.941,163.0,3.686,3.62,0.01451,6240.0,1.079,1.135,-0.02,4.426,46.67075,15.216,79.53857421875,12955.8681640625,12955.505859375,12959.28271484375,7.47314453125,1.1285714285714286,6.4486148664004865,287680.75,6.965904235839844
1371,K01580.01,0,1.0,21.3781146,3.18,727.0,77.42,0.906,556.1,19.359,4.16,0.025739,6218.0,1.131,1.219,0.21,4.417,40.359531,15.686,64.428955078125,7467.74169921875,7467.75634765625,7471.243896484375,7.342041015625,0.991494532199271,5.51908492001401,163753.15625,6.458180904388428
1373,K01581.02,1,2.0,144.551628,3.06,303.0,88.57,0.887,1035.2,16.599,35.5,0.034847,5510.0,0.803,0.877,-0.16,4.572,43.734482,15.481,25.93798828125,9445.75,9445.583984375,9449.474609375,7.49560546875,1.032258064516129,0.26029924587676234,4215.64697265625,5.741298675537109
1375,K01583.01,1,1.0,8.04727721,2.33,855.0,79.3,0.937,486.0,5.159,5.05,0.025096,5840.0,0.849,0.942,-0.24,4.553,51.69582,15.068,41.1884765625,12561.2373046875,12560.814453125,12565.396484375,8.78564453125,1.1230569948186528,1.2084286838672689,28429.75390625,7.257144927978516
1376,K01584.01,1,1.0,5.87063416,1.44,616.0,87.35,0.642,505.6,2.5736,13.88,0.021514,4166.0,0.612,0.624,-0.06,4.66,46.87093,15.961,57.803955078125,6371.3505859375,6371.8369140625,6379.052734375,14.556640625,0.9305064782096584,0.13778074284868444,59246.76171875,10.222901344299316
1377,K00191.01,1,4.0,15.358767771,10.89,662.0,89.02,0.487,14638.0,4.1223,28.47,0.112441,5422.0,0.887,0.874,0.02,4.484,41.221958,14.991,165.86376953125,14646.6748046875,14649.4609375,14654.70947265625,11.34912109375,0.6084396467124632,-6.87141552061533,17611948.0,23.261709213256836
1378,K01659.01,1,1.0,29.5390897,2.51,714.0,89.78,0.213,403.3,4.139,54.3,0.018587,6572.0,1.238,1.298,0.07,4.365,39.785519,15.111,23.2353515625,13082.4580078125,13082.65625,13087.06982421875,9.1416015625,0.9581839904420549,-0.06644552187028749,6343.25244140625,6.757694721221924
1380,K01661.01,0,1.0,0.94773253,45.58,2321.0,64.51,1.186,11306.0,1.7645,2.76,0.328908,6302.0,1.269,0.895,-0.7,4.183,39.919651,11.51,5246.21875,367267.90625,366874.515625,368981.25,3128.7109375,1.3681592039800996,0.11736604167288857,59702255812608.0,2181.681884765625
1381,K01662.01,0,1.0,0.784031658,1.55,1705.0,89.25,0.102,352.2,0.7773,7.82,0.017196,5435.0,0.824,0.937,0.07,4.578,39.981979,15.479,28.65087890625,8963.1904296875,8963.08984375,8965.91845703125,5.75390625,1.0284653465346534,0.9623865883380601,4028.532958984375,4.5389018058776855
1383,K00171.02,1,2.0,13.07141889,2.47,964.0,88.05,0.751,251.1,3.0946,22.1,0.015742,6122.0,1.439,1.123,0.02,4.173,43.536831,13.717,55.58984375,50903.8671875,50904.1484375,50913.62890625,18.771484375,0.9723225030084236,-0.06313891836549705,110674.0234375,13.583525657653809
1384,K01459.01,0,1.0,0.692015479,19.31,1057.0,60.86,1.267,4518.1,1.1315,2.6,0.355752,3752.0,0.497,0.503,-0.08,4.747,46.50806,15.692,60.72119140625,7727.611328125,7731.0126953125,7738.723876953125,20.47216796875,0.6724489795918367,-0.7229271025550649,279410.625,16.607851028442383
1385,K01460.01,0,1.0,17.0421346,5.14,594.0,86.38,0.784,3616.7,7.507,12.42,0.060851,5367.0,0.773,0.854,-0.16,4.59,43.404411,15.57,163.93408203125,8559.3466796875,432235.07801192434,433769.22021998354,3532.612443462171,0.8650827322868052,-3.890258220979647,4.943494147521634e+20,9.860933303833008
1386,K01461.01,0,1.0,7.94671044,27.43,673.0,83.53,1.255,6084.4,2.8419,11.13,0.357845,4859.0,0.702,0.789,-0.02,4.626,46.23893,15.791,94.96240234375,7057.72607421875,7054.390625,7081.23779296875,52.3564453125,1.125810635538262,0.42213195571381124,2891626.75,33.251953125
1387,K01462.01,0,1.0,3.74781242,38.04,1172.0,64.75,1.258,5367.0,5.241,2.95,0.348356,5780.0,1.0,1.0,0.0,4.438,50.262226,17.445,16.546844482421875,896.2486572265625,484967.42195723683,486971.6960526316,4399.3268863075655,0.9625,-3.6548639405895553,9.199031309105075e+19,3.880241870880127
1389,K01528.01,1,1.0,3.989544192,0.93,903.0,89.75,0.085,190.0,1.591,19.33,0.012443,5229.0,0.688,0.765,-0.42,4.643,43.33559,14.083,34.056640625,35941.921875,35941.9921875,35949.14453125,14.228515625,0.9902794653705954,0.01189212118705464,37695.56640625,10.708976745605469
1390,K01529.01,1,2.0,17.9776037,1.58,752.0,88.06,0.721,213.9,4.605,21.31,0.014377,6296.0,1.006,1.066,-0.26,4.46,46.640129,14.307,39.9296875,28793.015625,28792.7890625,28797.900390625,9.80859375,1.0461922596754056,0.16745195961235382,13458.8798828125,7.484547138214111
1391,K01529.02,1,2.0,11.8693144,1.09,864.0,86.93,0.73,101.9,4.653,13.63,0.009947,6296.0,1.006,1.066,-0.26,4.46,46.640129,14.307,39.9296875,28793.015625,28792.7890625,28797.900390625,9.80859375,1.0461922596754056,0.16745195961235382,13458.8798828125,7.484547138214111
1392,K01530.01,1,1.0,12.98494603,1.64,818.0,89.91,0.046,257.2,3.4497,29.15,0.01467,5948.0,1.025,0.93,-0.26,4.384,50.300331,13.029,832.62109375,80423.03125,819791.4684313323,821278.1663959704,3455.014818050987,1.0307630842988413,-3.886053404174649,4.3935890084140266e+20,57.40513610839844
1393,K00184.01,0,1.0,7.300735516,13.32,1086.0,87.39,0.446,13052.0,5.78725,9.795,0.107197,6434.0,1.138,1.169,-0.1,4.394,43.762138,14.933,158.4208984375,15781.3037109375,15786.4296875,15791.58935546875,10.00244140625,0.30806065442936953,-5.085938659531562,35915268.0,33.298091888427734
1394,K01585.01,1,1.0,19.17893976,2.4,640.0,89.99,0.004,752.8,5.144,29.2,0.024928,5767.0,0.881,0.979,-0.06,4.538,40.680779,15.401,81.275390625,10112.732421875,10112.7216796875,10116.087890625,7.150390625,1.0036674816625917,7.1122257038986225,296162.25,6.549911022186279
1395,K01586.01,1,1.0,6.99130452,1.95,716.0,87.58,0.74,555.4,2.1568,17.54,0.023477,4847.0,0.761,0.86,0.36,4.606,46.99902,14.94,51.2080078125,14636.6494140625,14642.7939453125,14659.15087890625,44.39697265625,0.8519774011299435,-0.3148916174171139,575059.5,24.280332565307617
1397,K01588.01,1,1.0,3.517494725,1.42,704.0,86.49,0.742,532.8,1.5639,12.12,0.023021,4132.0,0.564,0.578,-0.3,4.699,40.887489,14.699,299.5478515625,20443.37109375,20439.8828125,20478.7412109375,58.0732421875,1.1175710594315245,0.04815890606909653,38627128.0,42.995445251464844
1398,K01665.01,1,2.0,6.93365167,1.7,1104.0,80.2,0.904,119.6,4.608,5.31,0.011969,5861.0,1.304,1.01,0.0,4.212,40.055168,14.042,21.763671875,34086.1953125,34086.03125,34090.3984375,8.7578125,1.036024844720497,0.2441926470312501,5838.46875,6.588709354400635
1400,K01669.01,1,1.0,61.0373591,3.38,610.0,89.93,0.071,437.5,8.378,56.59,0.019179,6309.0,1.614,1.358,0.28,4.154,40.39772,14.171,38.330078125,32395.201171875,32394.990234375,32399.865234375,9.6767578125,1.0461922596754056,0.433303194532901,16376.4794921875,7.643032073974609
1401,K01672.01,1,1.0,33.8677783,2.31,394.0,89.02,0.787,894.8,3.72,46.2,0.030574,4564.0,0.691,0.683,-0.06,4.593,40.490662,15.81,24.220458984375,7132.05078125,7131.978515625,7135.166259765625,6.537353515625,1.0309789343246591,0.3447805383403436,2176.3125,4.753986358642578
1403,K01463.01,0,1.0,1064.2680956,33.63,281.0,89.97,0.447,22772.0,11.5521,739.3,0.141743,6340.0,2.173,1.174,-0.46,3.833,43.376465,12.328,58.625,216723.859375,216725.40625,216738.1640625,28.90625,0.9193548387096774,-0.1694753756223179,610786.5625,21.790632247924805
1404,K01464.01,0,1.0,2.113202658,207.71,1281.0,35.77,3.178,2104.8,3.5234,3.92,2.216856,5482.0,0.858,0.853,-0.12,4.502,43.517529,15.465,27.73876953125,9320.794921875,704084.0619037829,706257.7854851973,4899.3706260279605,1.0295475530932594,-3.9457036169991566,5.602689058445777e+20,4.693380832672119
1407,K01467.01,0,1.0,1.157808038,22.9,1579.0,30.49,1.203,866.7,3.6705,1.396,0.236655,5566.0,0.886,0.975,0.12,4.532,43.479099,15.837,58.4638671875,6847.56494140625,371334.9240439967,373298.1937191612,4676.3091796875,1.0745634733364795,-3.882059721113927,5.6024566269850275e+20,4.897632598876953
1408,K00178.01,0,1.0,6.14281498,1.82,1355.0,85.02,0.67,122.0,4.624,7.72,0.010721,6495.0,1.554,1.182,-0.14,4.128,49.388618,13.45,28.62890625,61982.75390625,61983.392578125,61988.2080078125,11.3154296875,0.896414342629482,-0.39308823280981187,20374.79296875,8.63563346862793
1409,K01531.01,1,1.0,5.69919592,1.16,964.0,89.98,0.007,159.4,2.3906,18.429,0.011409,5646.0,0.932,0.986,0.12,4.493,49.923161,13.069,49.96484375,86415.96875,86415.66796875,86422.30078125,12.828125,1.0429184549356223,0.8803019807669141,84337.1015625,9.739567756652832
1410,K01532.01,1,1.0,18.11473813,2.49,830.0,85.95,0.896,241.5,5.2706,12.67,0.016794,6109.0,1.36,1.194,0.14,4.247,49.737209,12.841,435.55859375,103862.9375,103862.4296875,103870.85546875,16.96875,1.0385572139303483,23.47460464785377,273878048.0,24.24711799621582
1411,K01533.01,1,1.0,6.24145791,1.6,1111.0,89.89,0.029,163.7,3.0998,15.566,0.011618,5810.0,1.259,1.026,0.1,4.25,43.59523,13.939,88.0546875,41441.44140625,41441.015625,41445.94921875,9.54296875,1.0959079283887467,5.8636179699685655,677429.1875,9.354926109313965
