,pl_name,disposition,sy_pnum,pl_orbper,pl_rade,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_logg,dec,sy_kepmag
3884,K04030.01,0,2.0,7.7553808,22.2,822.0,31.3,1.235,839.6,22.321,1.446,0.265403,5607.0,0.766,0.74,-0.64,4.539,46.185768,15.553
3885,K04031.01,0,1.0,0.730949487,1.27,2311.0,56.3,0.86,87.3,2.367,1.549,0.0098,6238.0,1.191,1.204,0.14,4.365,38.366692,14.184
3886,K04032.01,1,5.0,3.95116635,0.83,1160.0,88.05,0.374,60.9,2.566,11.02,0.007162,5574.0,1.065,0.933,0.12,4.354,42.65453,12.639
3887,K04032.02,1,5.0,2.89223998,0.7,1287.0,89.89,0.017,44.3,2.521,8.83,0.006001,5574.0,1.065,0.933,0.12,4.354,42.65453,12.639
3888,K04033.01,0,1.0,0.991552822,37.93,2558.0,56.3,1.158,607.2,1.135,2.09,0.186561,5908.0,1.862,0.977,-0.52,3.888,39.206268,11.968
3889,K04102.01,0,1.0,1.89124187,0.93,1312.0,86.55,0.198,105.8,4.415,3.295,0.009199,5285.0,0.927,0.933,0.4,4.474,37.977779,14.486
3891,K04103.01,1,2.0,184.77271,2.41,268.0,89.98,0.04,951.4,9.568,151.5,0.027576,5273.0,0.801,0.861,0.0,4.566,38.874908,14.838
3894,K04034.01,1,2.0,6.96704926,6.14,1774.0,82.12,0.906,213.7,3.73,6.61,0.015917,6303.0,3.53,1.786,0.28,3.595,47.037022,13.487
3895,K04035.01,0,1.0,8.8109721,47.94,881.0,83.34,1.227,24048.0,4.822,10.58,0.439006,5780.0,1.0,1.0,0.0,4.438,38.381912,18.533
3896,K04036.01,1,1.0,168.81133,1.69,241.0,89.98,0.083,614.4,6.582,199.6,0.021852,4798.0,0.707,0.771,0.0,4.62,49.21246,14.061
3897,K02194.02,1,3.0,67.968656,1.71,443.0,89.71,0.317,321.8,7.948,63.1,0.016483,5670.0,0.95,0.802,-0.36,4.387,38.657581,13.865
3899,K04038.01,0,1.0,2.15681538,1.06,1473.0,76.79,0.615,106.5,5.115,2.69,0.009883,6084.0,0.983,0.991,-0.24,4.45,43.440411,14.758
3900,K04106.01,0,1.0,0.708563091,15.38,1587.0,11.64,1.196,414.5,6.347,1.221,0.217374,5271.0,0.648,0.718,-0.66,4.669,48.558128,15.017
3902,K04108.01,0,1.0,1.33256418,0.81,1262.0,73.54,0.559,162.3,4.701,1.974,0.012001,5157.0,0.62,0.614,-1.0,4.641,46.732922,15.86
3904,K04110.01,0,1.0,12.4258833,2.19,1006.0,43.89,0.982,93.6,24.83,1.363,0.01231,5611.0,1.632,0.832,-0.58,3.933,40.647388,13.369
3905,K04039.01,0,1.0,1.387838134,1.24,1783.0,85.11,0.38,136.8,2.252,4.46,0.010903,6273.0,1.044,1.099,-0.14,4.442,48.773071,15.167
3906,K04040.01,0,1.0,0.678349364,19.06,1844.0,19.79,1.187,486.0,3.092,1.261,0.210526,5569.0,0.829,0.928,-0.08,4.566,49.352699,14.261
3907,K04041.01,0,1.0,1.022028468,26.91,1649.0,15.94,1.247,1344.5,8.866,1.297,0.288227,5445.0,0.855,0.762,-0.32,4.456,44.749889,14.592
3908,K04042.01,0,1.0,0.72359699,6.73,4699.0,80.03,0.608,495.6,1.326,3.51,0.02155,8855.0,2.858,1.964,-0.32,3.818,38.546219,14.338
3909,K04043.01,0,1.0,1.6156052,34.69,2202.0,5.58,1.149,1582.0,14.55,1.154,0.19574,6770.0,1.623,1.365,-0.1,4.15,40.208961,13.391
3910,K04111.01,0,1.0,1.8913182,0.9,983.0,81.85,0.439,202.3,4.374,3.09,0.013008,4476.0,0.633,0.618,-0.32,4.627,37.911171,15.171
3911,K07649.01,0,1.0,494.165759,4.5,265.0,89.99,0.41,1440.0,2.239,1603.0,0.03547,6392.0,1.162,1.232,0.07,4.399,38.365471,15.404
3912,K04112.01,0,1.0,2.43585046,2.6,2544.0,86.61,0.471,60.5,2.088,7.96,0.007333,6501.0,3.247,1.579,-0.22,3.613,38.44228,13.464
3913,K04113.01,0,1.0,1.33255441,1.12,1743.0,72.87,0.649,106.7,3.828,2.205,0.00996,6099.0,1.028,1.098,0.02,4.456,45.701408,15.708
3914,K04114.01,0,1.0,359.1015,2.37,285.0,89.92,0.317,496.5,11.461,232.2,0.020691,6373.0,1.047,1.094,-0.24,4.438,38.267109,14.821
3915,K04115.01,0,1.0,0.941840589,27.05,2200.0,15.52,1.198,388.3,5.06,1.243,0.216872,6419.0,1.142,1.013,-0.4,4.33,41.640282,13.956
3916,K04044.01,0,1.0,1.728521892,1.19,1678.0,75.67,0.719,92.2,3.361,2.9,0.009435,5872.0,1.157,0.934,-0.18,4.282,40.321209,12.861
3917,K04045.01,0,1.0,1.89125855,0.81,1671.0,71.65,0.677,67.9,5.415,2.15,0.008015,6569.0,0.927,0.805,-1.52,4.41,37.908932,13.517
3918,K04046.01,0,2.0,8.65312868,20.38,857.0,75.83,1.185,508.6,3.376,4.84,0.209028,5880.0,0.893,0.974,-0.16,4.525,39.283871,15.534
3919,K02195.02,1,3.0,30.0899459,2.25,660.0,86.73,0.907,242.6,6.654,15.89,0.017063,6056.0,1.209,1.147,0.16,4.332,49.258949,14.881
3920,K04047.01,0,1.0,1.39862757,2.39,3562.0,58.72,0.617,45.5,9.625,1.187,0.006491,7872.0,3.367,2.228,0.07,3.732,46.327221,11.915
3921,K00435.06,1,6.0,9.91937693,1.32,838.0,89.47,0.163,186.7,4.326,17.51,0.012428,5688.0,0.971,0.895,-0.12,4.415,49.89653,14.534
3922,K07671.01,0,1.0,0.918510251,1.77,2795.0,74.21,0.622,52.6,2.587,2.284,0.006949,5837.0,2.338,1.232,-0.18,3.791,38.96273,13.815
3923,K02263.02,1,3.0,9.47850818,1.47,946.0,89.46,0.112,184.6,6.154,11.85,0.012482,6249.0,1.076,1.13,-0.04,4.428,44.708302,14.456
3924,K04116.01,0,1.0,0.783258387,1.28,1559.0,84.8,0.2514,328.5,2.2926,2.646,0.016344,5067.0,0.715,0.686,-0.4,4.565,40.299431,15.729
3925,K04117.01,1,1.0,4.24263096,1.1,926.0,89.08,0.201,187.6,2.582,12.47,0.012243,5072.0,0.825,0.822,0.14,4.521,39.02227,14.955
3926,K04118.01,0,1.0,1.231363214,10.75,1699.0,42.62,0.969,4774.7,5.8101,1.317,0.098455,5780.0,1.0,1.0,0.0,4.438,47.990364,17.661
3927,K04119.01,0,1.0,0.755101928,0.91,1763.0,75.4,0.464,119.8,3.044,1.841,0.010157,5465.0,0.819,0.84,-0.18,4.535,40.72826,15.443
3928,K04048.01,0,1.0,4.56447463,1.13,902.0,83.95,0.508,208.4,6.415,4.82,0.013419,5270.0,0.77,0.863,-0.1,4.596,47.322941,14.34
3929,K04049.01,0,1.0,1.027904857,30.48,1653.0,56.15,1.261,2381.2,1.6381,2.26,0.320118,5432.0,0.872,0.775,-0.26,4.446,39.702702,15.32
3930,K04050.01,0,1.0,367.95566,3.62,183.0,89.0,0.957,1414.1,21.877,54.8,0.047688,4723.0,0.696,0.722,-0.08,4.611,43.739021,15.964
3931,K04051.01,1,1.0,163.692336,2.75,274.0,89.99,0.028,1138.0,6.853,187.9,0.029844,4999.0,0.843,0.8,0.18,4.49,47.463089,15.031
3932,K04052.01,0,1.0,1.106529843,1.91,1649.0,25.23,0.974,319.5,6.258,1.077,0.021895,5932.0,0.798,0.899,-0.5,4.58,45.40427,15.144
3933,K07672.01,0,1.0,111.741576,6.88,676.0,89.99,0.057,238.8,3.83,225.6,0.013918,5267.0,4.525,1.628,-0.32,3.338,38.945911,13.075
3935,K04121.01,1,1.0,198.088873,3.24,288.0,89.77,0.633,1027.7,7.955,154.7,0.03061,5275.0,0.969,0.855,0.18,4.397,41.741459,15.717
3936,K04122.01,0,1.0,1.08193721,0.77,1385.0,84.72,0.168,115.3,4.788,1.8263,0.009584,4965.0,0.736,0.709,-0.22,4.555,46.68557,15.471
3938,K04124.01,0,1.0,2.43142974,1.17,1378.0,88.24,0.2234,146.6,2.713,6.78,0.011101,5750.0,0.965,0.785,-0.48,4.364,40.958141,14.539
3939,K04053.01,1,1.0,1.41975831,0.85,1700.0,83.77,0.644,60.9,1.429,5.93,0.007542,5925.0,1.035,0.968,-0.14,4.394,37.28717,12.801
3940,K04054.01,1,1.0,169.135056,2.21,273.0,89.57,0.754,640.7,8.931,100.6,0.025256,5171.0,0.801,0.82,0.0,4.545,41.889339,14.566
3941,K04055.01,0,1.0,0.73095491,0.88,2711.0,80.1,0.415,29.6,2.206,2.414,0.005089,6454.0,1.587,1.336,0.12,4.163,38.38345,12.028
3942,K04056.01,1,1.0,3.951383138,23.51,1083.0,79.61,1.217,405.7,1.0582,6.75,0.23944,5570.0,0.899,0.845,-0.18,4.458,39.722649,14.368
3943,K02195.03,1,3.0,6.84978728,1.83,1081.0,75.35,0.954,139.2,4.919,3.77,0.013842,6056.0,1.209,1.147,0.16,4.332,49.258949,14.881
3945,K04125.01,0,1.0,1.111362442,2.86,2820.0,56.15,0.715,133.9,6.24,1.2842,0.011357,6486.0,2.308,1.446,-0.2,3.872,45.484451,12.845
3946,K02287.02,1,2.0,28.9060526,0.79,414.0,88.68,0.863,99.0,3.099,37.5,0.010783,4657.0,0.67,0.748,0.02,4.641,46.438641,12.485
3947,K04126.01,1,1.0,8.10503551,1.45,959.0,88.47,0.353,209.9,4.459,13.21,0.013451,6201.0,0.989,1.058,-0.2,4.472,45.716061,15.353
3948,K04127.01,1,1.0,8.82715783,1.67,797.0,89.57,0.249,368.6,2.019,32.96,0.017452,5550.0,0.878,0.972,0.12,4.539,40.213188,15.247
3949,K04128.01,0,1.0,143.196381,6.64,380.0,88.07,1.017,618.1,10.424,30.2,0.057329,6007.0,1.06,0.882,-0.44,4.333,39.762249,14.034
3950,K04057.01,0,1.0,9.089151782,4.35,1848.0,89.89,0.043,110.1,3.1886,21.975783,0.009711,6729.0,4.099,1.907,-0.06,3.493,38.885059,12.972
3951,K04058.01,0,1.0,1.87886973,1.04,1236.0,77.19,0.657,181.9,3.876,2.96,0.013001,5448.0,0.734,0.815,-0.38,4.613,39.88501,13.907
3952,K04059.01,0,1.0,0.979161676,1.03,1548.0,72.9,0.634,160.2,2.942,2.15,0.012122,5390.0,0.78,0.875,-0.14,4.591,45.628262,15.278
3954,K04061.01,0,1.0,0.855922327,0.87,1658.0,89.89,0.009,130.9,1.514,4.403,0.01048,5437.0,0.759,0.727,-0.52,4.539,42.212799,14.663
3955,K07674.01,0,1.0,25.9528725,1.53,697.0,86.16,0.741,164.1,12.434,11.05,0.012663,6370.0,1.106,1.148,-0.1,4.41,38.958012,13.812
3957,K04130.01,0,1.0,0.952374508,1.13,1435.0,89.7,0.013,204.8,3.006,2.522,0.012572,4754.0,0.821,0.791,0.46,4.508,48.207378,15.611
3958,K04131.01,0,2.0,0.936751792,2.07,3814.0,13.9,0.991,26.4,5.658,1.021,0.006508,7843.0,2.909,2.081,0.07,3.829,41.430939,13.205
3959,K04133.01,0,1.0,0.621361411,1.12,2913.0,89.78,0.017,45.0,1.0628,4.53,0.0062,6234.0,1.66,1.116,-0.2,4.046,43.299492,12.696
3961,K04342.01,0,1.0,0.594310785,0.91,2068.0,87.98,0.161,112.5,0.9994,4.57,0.009817,5931.0,0.845,0.933,-0.34,4.554,42.799129,15.349
3962,K04343.01,1,1.0,27.2106807,1.73,725.0,80.02,0.973,99.4,10.515,5.61,0.012111,5973.0,1.305,0.922,-0.34,4.171,43.958488,13.694
3963,K04344.01,0,1.0,4.31978105,3.87,2111.0,75.63,0.7702,65.8,7.204,3.1,0.00811,5519.0,4.368,1.397,-1.02,3.303,39.924438,12.846
3966,K04409.01,1,1.0,14.2651545,1.06,853.0,89.29,0.353,66.3,3.601,28.57,0.00749,5825.0,1.291,1.049,0.14,4.237,40.477779,12.515
3968,K04411.01,1,1.0,11.17931581,1.81,1159.0,89.15,0.381,90.6,3.103,25.72,0.008869,6292.0,1.873,1.324,-0.08,4.014,40.427471,13.352
3969,K04412.01,0,1.0,1.284991846,1.17,2491.0,82.78,0.485,29.1,2.274,3.86,0.005074,6060.0,2.106,1.151,-0.3,3.852,43.539711,12.923
3971,K07653.01,0,1.0,324.18028,2.2,382.0,89.56,0.733,87.9,18.15,94.6,0.009248,5792.0,2.183,1.19,-0.12,3.835,38.431931,12.092
3972,K04206.01,0,1.0,0.530959357,0.69,1852.0,78.33,0.348,84.4,2.417,1.722,0.008401,5325.0,0.75,0.84,-0.22,4.607,44.593922,15.049
3976,K04275.01,0,1.0,0.996864568,0.77,1588.0,83.2,0.644,86.7,1.098,5.44,0.009016,5418.0,0.782,0.746,-0.42,4.524,38.450489,13.681
3977,K07661.01,0,1.0,0.673684895,0.7,2001.0,81.77,0.547,51.1,1.161,3.82,0.006769,5645.0,0.951,0.936,0.02,4.453,38.71891,14.42
3978,K04276.01,1,1.0,56.644452,2.44,733.0,88.47,0.579,104.6,16.551,21.64,0.009727,6237.0,2.295,1.399,0.12,3.862,41.363564,12.561
3979,K04277.01,0,1.0,1.710319812,0.56,1426.0,81.39,0.559,43.6,2.983,3.74,0.006258,5774.0,0.825,0.831,-0.46,4.524,41.93486,13.388
3980,K04278.01,0,1.0,5.62978034,1.61,899.0,89.39,0.08,379.2,5.847,7.484,0.017539,5497.0,0.839,0.952,0.07,4.57,39.90601,15.993
3981,K04279.01,0,1.0,1.050852976,45.89,1791.0,75.38,1.111,41694.0,1.6788,4.4,0.420227,5780.0,1.0,1.0,0.0,4.438,41.112476,17.172
3983,K07664.01,0,1.0,1.540398683,12.65,4689.0,86.0,0.47,73.0,1.5676,6.729771,0.007891,4971.0,14.678,1.854,-0.74,2.373,38.898762,13.254
3984,K04347.01,1,1.0,3.0570982,0.99,1202.0,89.1,0.104,144.0,3.571,6.604,0.011032,6021.0,0.819,0.922,-0.5,4.57,38.397751,14.803
3986,K04413.01,0,1.0,9.9398272,101.71,819.0,67.43,1.973,478.6,4.1198,5.141255,0.989789,5798.0,0.941,1.038,0.1,4.507,42.35339,15.579
3987,K04414.01,0,1.0,0.866346,1.24,2165.0,82.45,0.409,116.4,2.011,3.11,0.010075,6241.0,1.131,1.079,-0.06,4.366,39.611599,13.789
3988,K04415.01,0,1.0,0.885129679,1.21,1780.0,69.3,0.651,177.3,3.156,1.843,0.012834,5792.0,0.864,0.959,-0.14,4.547,43.440891,15.766
3989,K04417.01,0,2.0,0.438153876,14.0,2407.0,21.15,1.124,164.8,1.3885,1.206,0.138008,6032.0,0.929,1.014,-0.18,4.508,46.287682,14.84
3990,K04211.01,0,2.0,0.696286519,1.34,1969.0,23.45,0.985,120.8,3.194,1.074,0.014139,5904.0,0.867,0.958,-0.24,4.543,40.23756,15.034
3991,K04212.01,1,2.0,5.79179934,1.69,1222.0,81.51,0.896,118.5,3.474,6.07,0.011738,6174.0,1.318,1.109,0.02,4.244,37.221218,13.96
3992,K00571.05,1,5.0,129.945392,1.18,177.0,89.36,0.909,500.1,5.786,81.1,0.024432,3751.0,0.443,0.452,-0.34,4.8,43.955021,14.625
3994,K04280.01,0,1.0,1.39772545,1.58,1763.0,72.72,0.644,181.3,4.129,2.17,0.012957,6006.0,1.114,1.084,0.08,4.38,40.18037,15.012
3995,K02505.02,0,2.0,12.4246697,168.91,1099.0,14.9,1.9583,424.0,44.07,2.0266,0.972824,6550.0,1.59,1.144,-0.32,4.094,40.643661,13.398
3996,K04282.01,0,1.0,0.847588864,0.91,2144.0,78.82,0.507,67.1,2.246,2.612,0.007737,6335.0,1.072,1.12,-0.14,4.427,49.726669,14.263
3997,K04350.01,0,1.0,1.75649346,1.62,2745.0,86.41,0.242,27.5,3.429,3.866,0.004865,6619.0,3.05,1.771,0.0,3.718,50.149025,13.306
3998,K04352.01,0,1.0,1.8912501,23.5,1159.0,23.83,1.24,731.0,7.648,1.356,0.270995,4883.0,0.794,0.767,0.12,4.523,37.924191,16.159
4000,K04354.01,0,1.0,0.996023763,18.36,1991.0,10.91,1.147,98.3,5.412,1.168,0.156122,6110.0,1.077,1.029,-0.1,4.387,40.128239,14.705
4003,K04420.01,0,1.0,0.566795467,0.67,2254.0,62.87,0.504,38.2,4.712,1.104,0.00578,5642.0,1.056,0.886,-0.08,4.337,42.580139,13.867
4006,K04213.01,0,1.0,3.67515329,0.71,1150.0,75.28,0.73,56.0,7.083,2.87,0.007374,5968.0,0.881,0.97,-0.26,4.534,40.842659,13.997
4007,K04214.01,0,1.0,0.715825886,0.58,1920.0,88.75,0.099,40.6,1.212,4.55,0.005801,5640.0,0.909,0.924,-0.04,4.486,47.748249,13.467
4008,K04215.01,1,1.0,26.5487294,2.54,836.0,89.52,0.21,142.0,7.968,25.17,0.010812,5456.0,2.154,1.074,-0.24,3.802,45.827351,13.961
4009,K04216.01,0,1.0,0.492291661,3.42,1788.0,61.56,0.957,1107.6,0.894,2.01,0.043614,4971.0,0.718,0.693,-0.3,4.566,41.595589,15.986
4010,K07654.01,0,1.0,1.6911935,6.36,1528.0,42.41,0.903,2801.0,9.479,1.223,0.058199,5780.0,1.0,1.0,0.0,4.438,38.404236,12.95
4011,K04284.01,0,1.0,2.42803503,0.85,1516.0,89.47,0.057,73.8,3.045,6.16,0.007946,6609.0,0.974,1.073,-0.5,4.484,47.130661,14.049
4012,K04286.01,0,1.0,0.787120016,23.81,1972.0,16.66,1.263,265.5,3.1648,1.318,0.276999,6112.0,0.787,0.684,-1.98,4.481,40.132858,14.964
4014,K04288.01,1,4.0,6.28384079,0.73,1108.0,89.49,0.101,35.7,4.291,11.21,0.005442,5888.0,1.227,1.036,0.06,4.275,39.603569,12.4
4016,K04356.01,1,1.0,174.510276,1.74,186.0,89.99,0.024,1530.0,6.689,206.3,0.035188,4367.0,0.452,0.496,-1.46,4.822,44.46067,15.873
4018,K04422.01,0,2.0,15.705388,3.3,1181.0,88.24,0.6449,283.7,4.871,19.36,0.016299,7454.0,1.853,1.602,-0.04,4.107,47.158539,13.362
4019,K04423.01,0,1.0,7.65270746,3.21,989.0,20.63,0.97,641.1,79.8969,1.037,0.030516,6328.0,0.963,1.026,-0.4,4.481,38.98354,13.099
4020,K04424.01,1,1.0,2.27164952,0.97,1522.0,89.87,0.01,82.4,4.054,4.356,0.008338,6274.0,1.062,1.115,-0.1,4.434,42.534962,15.332
4021,K04425.01,0,1.0,3.84835742,0.77,1051.0,73.2,0.671,84.2,10.18,2.32,0.008886,5709.0,0.798,0.863,-0.36,4.57,39.756802,13.656
4022,K04217.01,0,1.0,1.0388961,114.1,2494.0,14.9,1.7017,600.8,4.755,1.761,0.720625,7043.0,1.45,1.406,-0.02,4.264,40.901581,12.114
4023,K04219.01,0,1.0,1.87885327,0.97,1406.0,82.35,0.513,120.9,3.302,3.85,0.010341,5851.0,0.863,0.93,-0.26,4.534,39.781139,13.689
4024,K04220.01,0,1.0,0.785473311,1.61,1769.0,84.56,0.389,339.6,1.3911,4.108,0.016954,5356.0,0.871,0.81,-0.1,4.466,40.749538,14.333
4025,K04221.01,0,1.0,5.2438982,1.24,1026.0,80.85,0.644,162.2,7.881,4.047,0.012243,5804.0,0.927,0.932,-0.16,4.473,41.7099,15.563
4027,K07655.01,0,1.0,2.9761504,1.02,811.0,89.05,0.064,259.5,6.079,3.831,0.014077,4236.0,0.664,0.657,0.12,4.612,38.52438,15.104
4028,K02529.02,1,2.0,64.0019669,2.48,322.0,89.49,0.701,1112.5,4.724,78.4,0.032595,4652.0,0.697,0.734,0.02,4.617,44.41206,15.856
4029,K04290.01,1,1.0,4.83809469,0.79,354.0,89.98,0.014,1544.0,1.096,34.95,0.036066,3187.0,0.2,0.18,0.1,5.091,41.158672,17.058
4030,K04292.01,1,1.0,9.3281912,0.59,788.0,89.86,0.044,45.2,3.991,17.96,0.006063,5525.0,0.888,0.939,0.08,4.514,47.016628,12.897
4032,K04359.01,0,1.0,0.629001455,0.81,3375.0,84.2,0.365,14.7,1.263,3.61,0.003604,6739.0,2.059,1.375,-0.24,3.948,37.101292,11.283
4033,K04360.01,1,1.0,2.71603664,1.05,1360.0,87.67,0.44,98.5,1.744,10.82,0.009258,6011.0,1.041,1.119,0.14,4.452,47.96191,14.801
4037,K07665.01,0,1.0,319.30633,1.26,279.0,89.99,0.092,155.2,6.74,364.0,0.011406,6095.0,1.014,1.08,-0.04,4.459,38.84491,13.327
4039,K04429.01,0,1.0,1.75254087,1.41,2423.0,78.5,0.5574,42.5,4.098,2.84,0.00621,6660.0,2.074,1.23,-0.46,3.894,39.63007,12.58
4041,K02433.05,0,7.0,0.646745436,1.49,2373.0,58.91,0.942,115.6,1.188,1.823,0.012277,6325.0,1.112,1.157,-0.04,4.409,50.33654,15.212
4042,K04222.01,1,1.0,3.38557445,1.63,1476.0,89.47,0.129,121.9,1.879,13.8,0.010068,5718.0,1.48,0.936,-0.18,4.069,45.596539,13.767
4043,K04223.01,0,1.0,2.754024,1.68,1553.0,78.5,0.7277,172.2,4.15,3.67,0.012927,6419.0,1.188,1.073,-0.2,4.321,48.887501,14.059
4044,K04224.01,0,1.0,1.975208831,1.59,2064.0,86.18,0.559,76.3,1.513,8.4,0.008328,6401.0,1.744,1.185,-0.2,4.029,37.275742,13.609
4045,K04225.01,0,1.0,0.960843605,19.15,1904.0,19.29,1.143,141.7,3.22,1.211,0.155362,5708.0,1.129,1.112,0.56,4.378,46.172241,14.92
4046,K04293.01,0,1.0,4.206109,0.91,999.0,83.15,0.607,120.0,5.16,5.09,0.010435,5480.0,0.802,0.78,-0.36,4.522,41.06625,15.316
4047,K04294.01,0,1.0,0.962590772,31.51,2026.0,54.79,1.236,1021.6,1.2569,2.14,0.271721,6274.0,1.062,1.115,-0.1,4.434,43.385921,14.843
4048,K04295.01,1,1.0,13.3997555,1.51,886.0,89.21,0.375,167.3,3.534,27.23,0.012052,6401.0,1.15,1.183,-0.04,4.389,43.274429,14.924
4050,K07656.01,0,1.0,0.776950288,1.72,1882.0,89.43,0.047,396.0,1.288,4.724,0.01823,5861.0,0.865,0.957,-0.2,4.546,38.58997,15.832
4051,K04297.01,0,1.0,5.93725628,0.86,891.0,88.3,0.351,115.6,3.639,11.82,0.009854,5428.0,0.799,0.727,-0.46,4.494,50.61599,14.702
4053,K04364.01,1,1.0,4.56383697,1.22,980.0,88.56,0.365,201.8,2.271,14.52,0.013,5408.0,0.861,0.848,-0.06,4.496,43.00948,15.448
4055,K04439.01,0,1.0,1.33258455,15.89,1680.0,15.22,1.141,152.7,5.77,1.182,0.15299,6039.0,0.951,1.027,-0.14,4.493,46.772018,15.556
4056,K04441.01,1,1.0,0.341842017,1.72,2023.0,40.98,0.957,285.6,1.1554,1.268,0.021058,5016.0,0.747,0.817,0.02,4.601,44.412209,14.915
4059,K07666.01,0,1.0,0.570953851,1.01,2464.0,89.24,0.059,76.1,0.998,4.44,0.008053,6238.0,1.145,1.193,0.12,4.396,38.80143,15.212
4061,K04227.01,0,1.0,4.29258258,1.87,1161.0,88.11,0.339,369.6,3.069,10.28,0.017821,6137.0,0.963,1.038,-0.2,4.487,43.507671,15.888
4062,K04228.01,0,1.0,0.960842633,67.53,2808.0,36.81,1.341,2022.9,2.6441,1.675,0.387208,7381.0,1.597,1.429,-0.24,4.186,46.17804,13.402
4063,K04230.01,1,1.0,5.49548533,1.3,1293.0,89.31,0.202,85.8,2.461,16.87,0.008542,6157.0,1.392,1.02,-0.26,4.159,46.722664,13.95
4065,K04299.01,0,1.0,0.980505042,26.35,1904.0,45.8,1.206,426.6,1.4068,1.73,0.227897,5794.0,1.059,0.963,-0.02,4.372,44.501961,15.198
4066,K02541.02,1,2.0,20.4853893,3.6,1015.0,84.53,0.834,89.5,10.229,8.76,0.009922,4938.0,3.324,1.136,0.0,3.45,51.057301,13.007
4067,K04300.01,1,1.0,3.58273837,1.64,1064.0,89.55,0.143,360.5,1.523,18.11,0.017176,5448.0,0.872,0.912,0.07,4.517,44.56311,15.965
4068,K04301.01,1,2.0,15.604841,1.57,1013.0,87.81,0.715,73.4,4.543,18.69,0.008408,6254.0,1.706,1.11,-0.26,4.019,44.925831,13.096
4070,K07657.01,0,1.0,62.060783,2.11,400.0,82.77,0.928,472.9,28.203,7.37,0.024658,5526.0,0.784,0.85,-0.26,4.578,38.68808,15.745
4072,K04368.01,0,2.0,12.4252735,2.37,1299.0,87.86,0.171,84.7,20.756,4.585,0.008491,6156.0,2.557,1.202,-0.58,3.703,40.681992,13.046
4073,K04368.02,0,2.0,39.2820405,58.67,823.0,85.37,1.241,157.5,3.344,14.59,0.251528,6143.0,2.136,1.074,-0.6,3.81,40.681992,13.046
4075,K04431.02,0,2.0,355.79978,1.87,324.0,89.95,0.4433,172.3,5.972,414.0,0.012292,6350.0,1.394,1.188,-0.06,4.225,46.879112,12.674
4076,K04433.01,0,1.0,2.17823752,0.64,1473.0,89.71,0.037,44.0,2.259,7.43,0.006094,6052.0,0.969,0.905,-0.44,4.422,46.149422,14.102
4077,K04434.01,0,1.0,1.404674486,0.86,1126.0,58.44,0.8171,155.5,5.056,1.551,0.01288,4716.0,0.609,0.603,-0.64,4.65,37.668652,14.962
4078,K02442.02,1,2.0,12.3101351,1.51,651.0,87.21,0.783,263.7,3.797,16.09,0.016487,5009.0,0.84,0.797,0.16,4.491,48.693851,15.629
4079,K04232.01,1,1.0,2.61576515,1.06,1379.0,87.98,0.25,120.4,2.777,7.07,0.010133,6088.0,0.958,0.934,-0.4,4.446,49.48497,15.18
4080,K04233.01,0,1.0,409.2452,2.1,244.0,89.95,0.0176,531.2,13.06,244.3,0.021076,5910.0,0.911,0.886,-0.38,4.466,42.0462,15.42
4081,K04234.01,1,1.0,6.94245216,1.34,1003.0,87.95,0.485,160.8,3.491,13.52,0.011886,6108.0,1.03,1.132,0.07,4.466,49.63776,15.158
4084,K04304.01,1,1.0,9.4061364,1.14,981.0,88.33,0.397,79.5,4.882,13.66,0.008249,5855.0,1.268,1.02,0.04,4.24,49.66391,14.09
4085,K04306.01,0,1.0,1.489457454,1.58,2415.0,87.41,0.171,56.3,3.028,3.78,0.006921,6316.0,2.087,1.285,-0.1,3.908,44.010208,13.09
4086,K04370.01,0,1.0,1.181165291,1.52,1398.0,84.94,0.632,370.4,1.013,7.16,0.018593,5203.0,0.747,0.779,-0.22,4.582,51.256119,15.971
4087,K04371.01,1,1.0,66.373298,1.99,471.0,89.98,0.021,415.0,8.559,60.3,0.018689,6143.0,0.976,1.027,-0.22,4.47,49.33007,15.37
4088,K02732.02,1,4.0,13.61165024,1.46,958.0,89.53,0.112,95.5,7.617,13.701,0.008943,6170.0,1.499,1.282,0.24,4.192,46.74456,12.805
4089,K04372.01,1,1.0,6.24564633,1.06,731.0,87.87,0.594,212.0,2.459,15.96,0.013744,4858.0,0.707,0.786,-0.02,4.622,46.470612,15.485
4090,K04373.01,0,1.0,0.945829261,0.86,1790.0,85.41,0.326,98.2,1.715,4.075,0.009199,5959.0,0.859,0.948,-0.32,4.546,42.28875,15.263
4092,K04436.01,0,1.0,0.973160836,1.22,1932.0,89.78,0.034,138.3,0.864,8.71,0.01087,6108.0,1.03,1.132,0.07,4.466,44.283199,15.238
4093,K04437.01,0,1.0,4.05943749,2.11,1295.0,77.6,0.914,105.4,3.245,4.26,0.011692,5051.0,1.655,0.949,0.26,3.978,44.565601,13.514
4096,K04438.01,0,1.0,6.39903778,6.54,1780.0,89.1,0.241,186.6,3.15,15.27,0.012334,5178.0,4.856,1.66,-0.22,3.286,41.775318,13.507
4098,K04236.01,0,1.0,0.739761008,9.67,839.0,9.74,1.2359,292.1,7.589,1.254,0.253101,3417.0,0.35,0.354,0.0,4.9,37.778481,15.049
