,pl_name,tid,disposition,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
915,1810.01,373693175.0,1.0,188.266205,44.915367,-11.641,8.065,2458899.476842,1.3273523,2.2308841,17640.4898937,14.2847045,1779.0682826,1656.4102292,11.6281,294.419,5555.05,4.36832,1.07272
916,1811.01,376524552.0,1.0,188.922358,27.214377,-45.874,-10.766,2458899.871579,3.712964,1.9935447,17974.8745808,11.9049698,160.1642486,907.3213801,11.1237,128.23,4719.0,4.49738,0.812087
920,1813.01,377290815.0,0.0,286.592985,56.629312,-13.704,-41.7,2458684.12719,0.798,0.679,190.0,2.95586,898.537,1525.0,9.91892,285.002,6194.2,4.0,1.84
927,1821.01,82308728.0,1.0,168.637658,25.710596,-107.534,48.662,2458904.92627,9.497,2.268,660.0,2.1484,179.955,1020.0,6.9859,21.5618,5120.0,4.6,0.77
932,1826.01,229400092.0,1.0,292.458821,62.529189,20.957,-6.056,2459666.459426,4.1419794,2.3479592,10338.3540566,12.9888344,462.8531612,1182.9885962,11.2086,265.471,5418.3,4.31,1.15614
933,1827.01,390651552.0,1.0,191.981531,9.749418,-1008.6,-459.8,2459691.149337,1.4700564,1.493,780.0,1.07082,157.721,987.0,8.8223,8.07426,3297.0,4.89,0.33
936,183.01,183979262.0,0.0,21.650295,-72.748874,76.603,20.878,2459063.727306,3.4307565,3.1443388,9664.2985634,29.7749124,4956.2460141,2139.9713716,8.3291,213.024,6270.0,3.61332,2.72192
937,1830.01,20182165.0,0.0,226.181249,38.605375,-15.53,34.152,2459680.305818,9.7815625,3.736,20040.0,18.205,225.192,1079.0,7.0166,50.3098,6327.16,4.37297,1.21
940,1833.01,61098812.0,1.0,205.454246,-0.128171,-10.892,-24.685,2459684.730994,3.6935981,4.425,9340.0,17.8889,1556.93,1749.0,9.87229,251.303,6097.47,3.99566,1.78
946,1838.01,162689341.0,1.0,246.69204,51.041133,-5.666,11.996,2458930.001441,2.1746571,2.771314,11968.0926942,14.3369043,1622.3017101,1618.6488985,12.423,575.889,6046.76,4.28918,1.25619
948,184.01,300871545.0,0.0,117.657401,-70.533461,-14.67,33.139,2459165.546503,4.817069,3.073,24550.0,24.7178,804.82,1483.0,10.0433,247.441,6380.0,4.24852,1.45
949,1840.01,165987272.0,1.0,195.981836,30.640145,-5.106,15.64,2459658.642419,7.8456075,5.892,7020.0,14.2866,718.188,1442.0,9.8469,240.726,6266.0,4.08874,1.65
950,1841.01,168699373.0,1.0,213.14386,47.014783,-29.681,11.079,2458931.432466,4.3013803,3.1696192,21785.3547133,15.4227167,269.8308392,1033.6955474,12.4474,347.85,5115.16,4.34437,1.033
951,1842.01,404505029.0,1.0,201.962655,9.030644,-23.976,-7.518,2459680.103432,9.5739531,4.172,3170.0,12.4956,354.639,1208.0,9.26733,223.465,6115.0,3.87646,2.05
952,1843.01,258871793.0,0.0,287.894787,66.328065,0.744,-14.996,2458931.120722,9.1469122,4.618497,8770.0961182,12.7002634,235.6892132,999.320223,12.6445,627.627,5954.0,4.26,1.2752
953,1844.01,198108326.0,1.0,209.388645,43.49331,-134.791,-44.294,2458930.329998,3.2129827,2.3618314,23132.5847822,10.6906589,139.7758541,876.9559686,11.7551,142.751,4652.87,4.61265,0.703594
956,1847.01,54002556.0,1.0,23.52145,-14.419149,11.168,14.047,2458390.70655,8.576264947297298,3.585,9810.0,8.72158,33.1635,668.0,11.6235,190.422,5076.0,4.53,0.83
960,185.01,100100827.0,1.0,24.354462,-45.677794,25.243,20.597,2459140.570626,0.9414523,2.048,10767.0,15.4874,4845.66,2324.0,8.8287,123.483,6400.0,4.36583,1.35
971,186.01,279741379.0,1.0,51.750188,-63.500166,355.084,-247.46,2458350.311822,35.6134446,3.224381,1363.8530723,2.6288221,5.6185146,392.6676545,6.9934,16.32,4628.53,4.32239,0.705464
972,186.02,279741379.0,1.0,51.750188,-63.500166,355.084,-247.46,2458332.283431,7.7897245,2.4930071,205.2348621,1.0004658,42.6328168,651.7120582,6.9934,16.32,4628.53,4.32239,0.705464
973,1860.01,202426247.0,1.0,226.456731,64.047682,-122.326,110.588,2458683.603395,1.0662322,1.4468096,226.158338,1.419762,1901.7029638,1684.2455959,7.7885,45.864,5668.0,4.51,0.92985
975,1862.01,321668398.0,1.0,264.26302,53.021275,-4.289,7.0,2459582.186572,5.6442022,2.658,4030.0,10.6934,228.846,1083.0,11.5429,527.995,6310.0,4.1,1.64
976,1863.01,356919658.0,0.0,273.580728,57.992976,-4.935,20.049,2458683.89879,1.42611,1.788,1890.0,9.21032,11388.0,2877.0,11.2542,383.432,6404.0,4.31,1.32
977,1864.01,229791084.0,1.0,284.443905,69.570837,-5.575,-3.373,2459608.592447,1.645326,2.615,19490.0,18.9442,1861.57,1829.0,12.2856,559.068,6023.0,4.25,1.32
980,1867.01,400476523.0,0.0,295.558877,59.589129,-3.497,-0.633,2458700.97371,18.10671,4.562,10340.0,19.3734,199.63,1047.0,12.2339,775.054,6615.0,4.14,1.65
985,1871.01,233503636.0,0.0,251.235703,77.344038,2.762,-0.365,2458685.82187,3.40612,1.714,1740.0,8.60495,985.653,1560.0,11.5906,526.243,5955.3,4.06,1.67
1005,1888.01,459997997.0,0.0,156.250032,-60.575142,-21.982,9.122,2459328.032732,5.547485,5.412,3350.0,11.48,3368.08,2122.0,10.4748,521.829,7397.0,4.1,2.04
1018,1899.01,172370679.0,1.0,299.426847,40.143346,35.427,18.828,2459439.215254,29.0902271,4.6769826,37562.3332736,12.1826517,2.600601,323.8830195,12.5826,128.438,3854.0,4.63619,0.617863
1019,190.01,166739520.0,1.0,36.775811,-50.284425,59.958,24.743,2459139.178447,10.0205998,5.7591694,8218.1442865,11.7679183,211.7916534,972.9644217,9.6411,157.963,6038.0,4.35513,1.27527
1020,1900.01,178879588.0,1.0,67.418582,-28.197215,5.777,16.81,2459145.468004,3.0566277,2.3926375,12517.5203529,12.5182693,606.6634527,1265.7755651,13.2554,623.232,5735.0,4.41,1.03865
1021,1901.01,19684256.0,1.0,140.087589,-31.269212,-20.014,21.252,2459278.312088,1.3666563,1.967,21070.0,15.437,1310.22,1676.0,13.1758,555.134,5790.4,4.44,1.02
1022,1902.01,272212970.0,1.0,180.208788,-46.13642,-6.082,0.801,2459307.905216,1.6091569,2.1389536,12737.2173255,19.237808,3577.8956381,1972.5438514,13.174,960.109,6393.0,4.24,1.42749
1023,1903.01,77156657.0,1.0,68.136479,-38.968297,-0.767,5.443,2459196.572151,3.8404319,5.242,3580.0,12.3434,1599.92,1761.0,11.8831,715.383,5909.0,4.42,2.04
1024,1904.01,272213425.0,1.0,180.165072,-45.799456,-8.604,-2.95,2459310.320561,4.325079,4.5840299,6169.2109454,17.9355814,2179.3612296,1742.6174344,11.1138,564.409,6457.0,3.9,2.1276
1025,1905.01,429302040.0,1.0,188.386428,-10.146214,-96.647,-9.483,2458574.14194,5.72226,2.648,25549.0,12.8433,37.0251,687.0,10.418,64.7414,4233.2,4.64,0.73
1026,1906.01,308098254.0,1.0,168.292908,-17.657779,6.008,-7.754,2459299.07674,9.6246665,4.297,10230.0,12.3182,121.918,925.0,11.5688,310.841,5473.0,4.26,1.2
1027,1907.01,453789494.0,1.0,199.433742,-47.237575,-15.976,0.505,2459338.261449,5.4772024,5.4922783,8723.5807073,20.5282052,2076.6312059,1721.708381,10.7316,538.11,6942.0,3.94,2.0919299
1028,1908.01,37718056.0,1.0,4.146347,-10.976423,1.827,-1.504,2458384.09392,3.65688,3.542,7040.0,12.8031,903.013,1527.0,11.7083,524.993,6239.0,4.15,1.53
1029,1909.01,232038798.0,1.0,96.744643,-46.821364,0.077,20.496,2459252.138447,4.1536624,1.702,12310.0,12.7595,278.886,1138.0,11.3187,303.941,5818.8,4.24,1.09
1030,191.01,183532609.0,1.0,359.900874,-35.031335,109.747,7.614,2458358.92039,8.1584545,4.4269549,14691.0822531,12.7452371,138.8172262,875.4484741,9.1468,89.9606,5600.0,4.50501,0.996641
1031,1910.01,437261733.0,1.0,170.324325,-22.388177,-24.166,0.929,2459296.222791,5.4161129,3.385,14310.0,13.3752,232.397,1087.0,13.2958,642.884,5652.0,4.36,1.1
1032,1911.01,44745133.0,1.0,61.657801,-25.349667,3.997,9.892,2459166.297772,7.8181434,4.98,3650.0,9.95177,266.851,1125.0,12.5757,679.761,5549.0,4.0,1.64
1033,1912.01,50712784.0,1.0,126.337825,-11.500989,-5.388,-0.587,2459249.035676,5.4053583,4.859,6770.0,13.4237,857.119,1507.0,10.5579,343.08,6410.0,4.14,1.59
1034,1913.01,53458803.0,1.0,102.847425,-29.058655,-16.382,-7.264,2459252.258036,3.3489038,3.3546298,10987.1747675,13.011038,740.224566,1330.3337928,11.8656,389.57,5711.0,4.27,1.2295901
1035,1914.01,53750200.0,1.0,103.517356,-27.050416,-0.139,-4.758,2459232.244495,4.1933422,1.8220996,4804.157266,11.5425702,1300.3125192,1531.5517841,12.2309,737.668,6405.0,4.13,1.6277601
1036,1915.01,98283926.0,1.0,108.452399,-33.437346,0.759,-2.879,2459253.248463,2.2920348,3.1812507,10585.2906021,13.2497142,1637.2058065,1622.3537935,13.1472,800.377,6208.0,4.31,1.26526
1037,1916.01,98545929.0,1.0,109.104521,-31.244395,-2.42,2.44,2459251.405758,1.8881994,3.6806502,4431.6104273,14.5851064,14536.9873399,2800.5178983,12.4539,1458.83,8549.0,4.11,2.12128
1038,1917.01,339522221.0,1.0,296.688442,-63.565649,19.406,-12.796,2458655.29768,1.82069,3.049,12340.0,15.6593,2440.7,1958.0,12.0457,514.555,6155.0,4.24,1.35
1039,1918.01,308425348.0,0.0,167.582816,-58.982985,-10.042,4.282,2458571.7908,3.39829,2.634,4340.0,7.06633,662.808,1413.0,12.2876,477.322,6271.0,4.45,1.09
1040,1919.01,102192004.0,1.0,195.794015,-41.384862,0.043,-5.784,2459307.592524,4.2338315,2.1366747,7623.0638123,19.3476057,1009.5193065,1437.6342368,11.3287,410.149,6333.7,4.21,1.4607199
1041,192.01,183537452.0,1.0,357.879198,-39.907121,-56.853,-88.865,2459089.961932,3.9227152,2.6105933,11408.746787,6.7856957,121.7722998,847.2408293,10.2499,87.5953,4800.0,4.53527,0.635603
1042,1920.01,363851359.0,1.0,200.634864,-44.688839,-3.451,-7.915,2458599.2381,2.54317,2.106,5740.0,10.1496,455.425,1286.0,13.2755,748.585,5652.0,4.2,1.31
1043,1921.01,112099249.0,1.0,209.51701,-30.348153,-4.362,-5.087,2458604.17084,5.17958,4.524,7620.0,14.829,669.018,1416.0,12.1577,663.231,6116.0,4.07,1.65
1044,1922.01,112604564.0,1.0,112.419225,-29.937916,2.67,-5.024,2459233.316814,4.5768651,3.5592795,10869.4903086,19.1571223,1547.1013862,1599.5559785,12.3213,878.521,6687.0,4.09,1.78295
1045,1923.01,114299824.0,1.0,114.283382,-32.755419,-6.283,0.531,2459250.356487,4.2041585,2.124,12080.0,12.1025,355.909,1210.0,12.9264,609.838,6781.0,4.54,1.07
1046,1924.01,371443216.0,1.0,147.580067,-66.113925,6.051,-15.398,2459336.095726,2.8240662,3.9664741,8350.4825034,17.539812,5568.904189,2203.2419199,8.0552,170.696,8004.2,4.2,1.83611
1047,1925.01,118956453.0,1.0,135.416303,-20.720369,-9.984,1.128,2459279.602393,2.3447752,1.814,15340.0,13.4487,320.327,1178.0,11.9397,305.603,5515.0,4.39,1.04
1048,1926.01,143143769.0,1.0,89.598895,-30.811799,-16.881,-7.371,2459175.372553,1.3372349,1.7026098,1226.6760556,3.0265786,886.9841113,1391.8701134,12.3686,280.555,5111.9,4.5,0.860256
1049,1927.01,14344979.0,1.0,163.788852,-0.737066,-28.12,24.033,2459576.578656,4.1117662,1.656,21050.0,13.7639,79.2238,831.0,12.3353,325.377,5424.8,4.49,0.92
1050,1928.01,207077681.0,1.0,320.762876,-40.048439,-3.337,-39.852,2459061.944577,2.278575,2.159825,13638.9588751,14.7731999,775.8848566,1346.0744113,12.3119,355.513,4879.0,4.5,1.21163
1051,1929.01,157266693.0,1.0,176.628323,-33.860076,-35.023,-4.597,2459329.357403,3.8537616,3.392,18650.0,14.7144,471.61,1298.0,13.1648,585.77,5697.0,4.39,1.06
1052,193.01,183985250.0,1.0,358.668877,-37.628224,247.615,-69.801,2458354.212468,0.7920692,0.7334766,1528.7594653,4.5111164,2681.5935908,1835.3461676,9.1031,80.4373,5422.0,4.42223,0.980173
1053,1930.01,160578764.0,1.0,223.658719,-38.744547,0.723,-1.53,2459335.33902,2.8785209,2.4590521,8669.7193299,13.7377421,1268.8182329,1522.1925858,12.1014,508.885,6017.0,4.22,1.3485301
1054,1931.01,162922904.0,1.0,171.845053,-44.088703,-8.427,-2.262,2459331.431765,3.8186276,4.282,3240.0,11.3749,1200.24,1639.0,12.0233,757.84,6090.0,3.88,2.03
1055,1932.01,386259537.0,1.0,127.38723,-12.944768,-13.184,-3.821,2459228.937203,5.6107737,6.3384834,6651.6899169,18.3701736,1486.8578958,1583.7517779,11.3299,627.066,6013.5,4.17,2.21327
1056,1933.01,172598832.0,1.0,100.571247,-29.77678,-4.344,5.595,2459201.975798,3.2633165,5.2814337,5011.5725027,15.0902486,3163.3762217,1912.7466985,12.941,1342.29,6561.0,3.93,2.08347
1057,1934.01,125739286.0,1.0,215.122762,-31.20207,-21.736,-0.858,2459338.018861,4.5113229,4.6724386,10726.033173,18.3072568,1365.3984373,1550.3673006,10.5288,356.391,6540.6,4.26,1.70757
1058,1935.01,176685457.0,1.0,141.920643,-19.347648,-6.078,1.723,2459272.947539,4.4352884,1.89,6410.0,11.2110231,196.663,1365.1232387,12.2682,609.128,6245.0,4.24,1.38
1059,1936.01,178289267.0,1.0,60.948278,-19.056818,-12.664,-14.115,2459167.711102,2.3506186,2.369,15940.0,12.801,570.233,1361.0,11.7076,279.485,5593.0,4.46,0.97
1062,1939.01,325172035.0,0.0,177.494824,-63.949071,-9.897,1.268,2459308.612847,2.8970202,4.1502336,3080.9239308,10.817347936486488,631.5687933,1278.5711929,8.2376,3847.17,8862.0,4.1,1.4022381621621622
1063,194.01,211438925.0,1.0,5.160562,-23.935789,-1.4,-18.3,2458356.56518,4.8996422,3.3475359,10260.4365473,16.2403328,410.1583489,1147.7773193,10.248,211.877,5940.0,4.23158,1.5037
1065,1941.01,167009792.0,0.0,95.102051,-66.400466,34.203,53.698,2458326.51089,1.13305,1.073,100.0,2.16887,925.999,1536.0,8.5122,153.896,5883.8,3.77,2.1
1066,1942.01,308919449.0,0.0,122.61813,-65.852379,-8.549,-7.848,2459198.744553,1.6563594,1.836,140.0,1.41812,1227.11,1648.0,9.8146,130.335,5614.1,4.34,1.02
1068,1944.01,461080504.0,0.0,159.580056,-61.289786,-20.972,7.572,2459285.44868,6.0988471,5.408818,8857.7284148,24.9943945,1423.581832,1566.6261042,10.9572,525.922,7023.2,4.11,1.82219
1069,1945.01,357536526.0,0.0,137.66287,-64.471528,-14.832,-21.967,2458545.66094,1.57363,2.558,710.0,7.59717,18801.9,3262.0,10.6707,279.155,5342.5,4.01,1.66
1070,1946.01,127315102.0,0.0,217.279625,-43.361979,-33.265,-18.453,2459338.849888,10.8458712,3.379,3120.0,21.6846,878.752,1516.0,8.4672,230.033,6670.3,4.29,2.56
1071,1947.01,460140752.0,0.0,156.738469,-60.665225,2.8,8.5,2458577.86255,12.00654,3.055,2110.0,10.855443072972973,158.34,988.0,8.9301,683.275668918919,4990.7,4.3355393243243245,1.3191143783783785
1074,195.01,230982885.0,1.0,24.605139,-55.772001,96.163,20.946,2458355.490424,2.0727595,2.5898663,13514.1123366,13.3344442,1176.4815306,1493.709104,9.9696,151.068,5640.0,4.43703,1.12805
1075,1950.01,327663613.0,0.0,189.810101,-69.542013,-13.675,-2.364,2458599.56984,1.41144,2.509,414.379,9.9339262,20094.8,3316.0,8.4215,362.573,9208.0,3.85,1.3837468648648645
1077,1952.01,394509844.0,0.0,154.996219,-79.802603,-29.071,-12.333,2458599.31398,6.89132,5.369,5940.0,11.3151,673.704,1419.0,10.5,241.981,5488.0,4.14,1.41
1078,1953.01,242536549.0,0.0,215.145569,-41.983318,-6.986,-3.886,2459359.132432,0.6923563,0.803,810.0,10.6207,14950.4,3080.0,9.5187,253.478,6422.1,3.86,1.85
1080,1955.01,166184426.0,0.0,206.105083,-40.336403,150.065,71.874,2458600.45092,16.3152,1.992,2500.0,2.23088,26.312,630.0,11.1825,22.4731,3625.0,4.81,0.31
1081,1956.01,334911765.0,0.0,213.978422,-62.906643,-59.783,-3.942,2458600.59694,0.88958,1.844,1240.0,3.8492,4433.23,2273.0,10.4877,191.877,5586.2,4.21,1.11
1084,1959.01,400323948.0,0.0,166.085979,-67.991833,7.241,14.358,2459336.010178,3.2242808,4.3100077,868.6214414,8.5752112,527.6121099,1222.3580538,11.0897,407.801,4866.2,4.315433783783784,2.62415
1088,1962.01,141663464.0,0.0,228.629109,-43.387085,-6.688,-15.529,2458601.34368,1.76447,2.749,2640.0,27.921,17578.1,3207.0,7.185,326.628,8049.0,3.3,5.08
1091,1965.01,295354126.0,0.0,223.151952,-61.568677,-6.158,-7.883,2459357.403106,2.2778177,3.212,880.0,10.30810531891892,95451.3,4896.0,8.177301,401.097,9096.5,4.21680554054054,1.5351179608108108
1095,1969.01,293708935.0,0.0,222.333572,-60.080256,-153.952,-86.496,2458597.350807,2.6855915,2.0491187,488.2401788,3.5729712,1856.700481,1674.1918061,8.5941,106.955,5796.0,4.14,1.51715
1096,197.01,441462736.0,1.0,353.033186,-21.801201,-96.775,51.24,2458357.014054,14.278122,8.6972718,827.9264426,8.3566078,91.6541814,789.1468373,7.3566,95.5483,5105.0,3.39182,2.90324
1098,1971.01,253132689.0,0.0,194.769773,-57.253713,-6.326,-20.071,2458601.48729,3.21833,1.737,1220.0,5.92061,227.091,1081.0,10.3345,247.145,5418.0,4.17,1.67
1104,1977.01,383531859.0,0.0,216.147711,-60.383601,-2.1,-2.2,2459352.185799,17.0614756,3.384,2730.0,17.1048027,425.8669904,1158.6125921,9.5918,437.902,9184.7,4.09,2.14183
1105,1978.01,458856474.0,0.0,161.140515,-59.737608,-7.582,2.92,2459286.204593,6.0783344,4.8904528,16168.288913,16.9877965,235.1310083,998.7280008,5.666,2503.46,8719.5,4.08,1.0
1106,1979.01,458857720.0,0.0,161.046711,-59.92517,-18.128,4.679,2458571.79697,1.30924,2.535,3370.0,10.791437524324325,52079.9,4208.0,9.8678,395.582,8832.5,4.26,1.2886651891891894
1108,1980.01,127793615.0,0.0,218.270079,-43.298512,-28.197,-25.698,2458604.91156,9.27898,6.514,9020.0,15.0807,1058.72,1589.0,10.9805,343.388,5898.8,4.08,1.45
1111,1983.01,89535068.0,0.0,127.281049,-57.194209,-16.422,-22.274,2459288.09218,6.1110945,4.2566318,1098.152672,5.873208,249.203041,1013.3467617,10.3349,162.148,5725.0,4.54,1.07235
1112,1984.01,162246865.0,0.0,168.871533,-44.428987,-12.725,-24.449,2459331.916116,0.5646185,1.311,340.0,2.9966,6886.86,2537.0,10.361,252.81,6237.0,4.24,1.3
1116,1988.01,161156159.0,0.0,190.132487,-48.740903,4.353,0.291,2459309.009743,2.2812057,4.7477469,1701.3747958,9.8589975,3603.6132209,1976.0789525,10.1854,299.378,5368.0,4.343995540540541,2.1538601
1117,1989.01,324395151.0,0.0,176.866343,-64.882975,-6.47,0.078,2459309.575644,3.4551479,5.7444704,5191.7260014,10.734089841891892,499.3447666,1205.6461821,10.2581,1541.16,8046.5,4.12,1.4919754040540538
1119,1990.01,457939414.0,0.0,158.670633,-59.748482,-15.942,7.618,2459281.710853,3.7899524,5.5268401,4345.4373432,11.7871267,602.1590809,1263.4194534,10.1574,171.127,5579.5,4.22,1.10456
1120,1991.01,82707763.0,0.0,169.958638,-51.866071,-45.152,-1.157,2458573.8864,6.65642,5.352,7270.0,14.9765,542.116,1344.0,10.1405,268.254,5805.6,4.13,1.73
1121,1992.01,147340931.0,0.0,162.91688,-44.984741,0.555,-7.807,2458546.84554,4.31224,2.704,4990.0,12.3576,664.873,1414.0,10.5287,375.933,5933.667702702703,4.272383108108109,1.72
1122,1993.01,453464017.0,0.0,152.28015,-72.798117,-31.085,25.233,2459352.660686,3.9416903,2.537,12840.0,19.6321,1460.48,1722.0,10.248,290.78,6190.4,4.15,1.48
1125,1996.01,275384718.0,0.0,178.547176,-46.896887,-27.631,10.574,2458576.4335,7.72433,8.03,7120.0,20.0285,1173.53,1630.0,10.2372,422.884,6249.4,4.19,2.32
1127,1998.01,429295277.0,0.0,184.259218,-51.075153,18.224,-25.907,2458572.20786,1.10833,2.288,1060.0,4.58274,4415.23,2270.0,10.186,218.438,5972.0,4.08,1.4
1129,200.01,410214986.0,1.0,354.915467,-69.196043,79.464,-67.44,2459040.333471,8.1382243,3.2925646,4211.2724178,6.495577,115.8275152,836.705617,7.8541,44.0622,5414.0,4.438,0.951985
1133,2002.01,356453768.0,0.0,134.190203,-61.371461,-70.24,0.73,2458546.00276,2.33317,3.18,2620.0,14.8753,12603.0,2951.0,10.4879,296.179,5986.5,4.32,1.56
1135,2004.01,439610306.0,0.0,143.46695,-55.175763,-12.167,3.727,2458545.26565,1.79988,3.518,180.0,3.32197,6540.68,2505.0,9.0607,258.885,6136.9,3.85,2.46
1140,201.01,350618622.0,1.0,87.401782,-54.910423,7.731,66.448,2459329.659963,52.9782176,4.452,6450.0,10.8596,8.08328,469.0,8.5822,113.825,6461.8,4.35,1.33
1143,2011.01,136916387.0,1.0,230.440115,-48.318817,-1624.05,-276.024,2458631.7511,5.62625927972973,3.0332248,381.3811137,1.8276647,41.4371028,647.0935862,5.0494,14.682,5739.0,4.51,0.903973
1144,2011.02,136916387.0,1.0,230.440115,-48.318817,-1624.05,-276.024,2458650.894484,27.5922346,3.1393654,545.9363264,2.5785324,1.8575208,297.7509603,5.0494,14.682,5739.0,4.51,1.02607
1145,2012.01,138294130.0,1.0,229.99122,36.229545,-21.661,-24.25,2458955.917117,3.0565258,4.2437497,8416.1100761,14.8372739,1616.903294,1617.3006497,10.6506,320.451,5981.0,4.07,1.59874
1146,2013.01,188589164.0,1.0,239.577568,35.408114,-143.277,318.219,2458956.396322,2.6162769,1.134893,1120.6014184,1.0972867,19.1060128,533.2271643,10.2705,15.8095,3352.0,4.8984,0.325635
1147,2014.01,198588220.0,1.0,256.610728,44.776885,9.436,-18.185,2458958.080158,4.810142,7.0545718,7451.2127084,23.7204619,2884.5540893,1869.1296266,9.63331,371.686,6417.0,3.7,2.6481
1151,2017.01,357416482.0,0.0,228.949819,27.36181,-52.439,9.647,2458955.90865,5.4983034,2.2689024,12002.6938255,16.887396,479.363329,1193.3997746,8.2057,115.605,6362.6,4.30330554054054,1.33874
1155,2020.01,39903405.0,1.0,245.151432,41.04796,-10.312,-29.198,2458956.238016,5.6334254,4.2490397,5246.75246,12.6919386,965.9168173,1421.8529437,8.27468,127.774,6412.8,4.09,1.70392
1156,2021.01,236312126.0,1.0,240.549275,28.169625,-17.422,14.82,2458956.522959,3.9414176,2.9583551,19860.2151195,13.129895,336.3882173,1092.2698436,10.5484,163.553,5729.0,4.52,0.919086
1157,2022.01,11996814.0,0.0,31.17055,65.289331,-26.036,24.771,2458790.849435,0.4487349,2.8757897,3572.0328032,5.8054498,928.877466,1408.021727,11.6484,89.3047,3975.0,4.62844,0.627144
1159,2024.01,255930614.0,1.0,247.622983,38.347535,-77.899,52.564,2458957.55361,2.8759303,3.195178,2900.886986,7.9664234,1529.9517307,1595.1046529,7.6262,75.8643,6084.0,4.17,1.46043
1160,2025.01,394050135.0,1.0,282.795256,82.245414,2.791,-4.521,2459417.80036,8.8720834,3.533,6600.0,12.3051,132.394,945.0,10.9461,335.985,6042.0,4.15,1.48
1162,2027.01,335996558.0,0.0,333.331904,62.857385,4.812,1.212,2458739.50775,1.46329,2.431,750.0,3.54656,3541.21,2149.0,10.5027,238.061,6168.0,4.29,1.28
1163,2028.01,336456596.0,0.0,334.434433,62.465008,4.431,0.9,2458739.62994,0.77871,1.458,670.0,6.16036,10057.7,2789.0,10.9141,609.996,7751.0,4.0,2.25
1164,2029.01,445254275.0,0.0,12.216148,59.386718,2.849,-1.879,2458767.19721,2.57134,3.824,920.0,10.7406,5344.87,2382.0,10.9415,910.693,7125.0,3.54,3.56
1169,2034.01,427279997.0,0.0,351.380744,54.601182,-1.535,-1.911,2458768.72753,2.89453,3.327,550.0,6.20845,9411.16,2743.0,10.5682,909.511,9714.0,3.98,2.68
1177,2041.01,54364414.0,0.0,19.234846,62.35169,78.916,-13.737,2458792.09451,1.37477,1.601,960.0,3.0101,1122.82,1612.0,10.4608,177.331,5825.0,4.44,1.02
1178,2042.01,269424395.0,0.0,350.369407,60.801171,-8.563,-13.166,2458768.14945,2.41872,2.685,1160.0,7.23529,1660.52,1778.0,10.9518,511.22,6535.0,3.9,2.16
1180,2044.01,270333769.0,0.0,351.880281,61.392515,-5.884,-5.005,2458770.06672,4.12066,1.721,1000.0,7.32494,1378.26,1697.0,10.4887,664.006,9953.0,4.09,2.38
1182,2046.01,468574941.0,1.0,16.184942,74.331306,6.293,-9.958,2458792.39519,1.4972,2.806,16680.0,18.3536,6345.14,2486.0,10.996,289.668,6081.0,4.31,1.24
1183,2047.01,363761216.0,0.0,5.867146,71.158807,-6.964,-1.662,2458962.97764,7.40709,2.539,14870.0,14.314,82.4417,839.0,10.4708,196.538,5887.0,4.35,1.14
