,pl_name,disposition,sy_pnum,pl_orbper,pl_rade,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_logg,dec,sy_kepmag,lc_amplitude,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
8083,K07220.01,2,1.0,1.057080807,0.97,1805.0,53.56,0.966,60.6,1.82,1.627,0.009363,6000.0,0.946,1.003,-0.16,4.487,46.343929,15.102,73.6005859375,18598.640625,18598.625,18605.69921875,13.3173828125,1.0024449877750612,0.3083500218619635,124759.8203125,10.791827201843262
8086,K07223.01,2,1.0,317.062416,1.59,218.0,89.85,0.673,442.9,7.438,249.9,0.020361,5366.0,0.715,0.793,-0.4,4.625,46.339882,14.634,25.765625,20066.99609375,20067.048828125,20071.6708984375,9.15234375,0.9842615012106537,0.02469766044126847,7160.32568359375,6.868475437164307
8087,K07224.01,2,1.0,13.4959496,1.62,784.0,89.95,0.2136,253.6,2.085,49.0,0.014581,5962.0,1.019,1.102,0.14,4.464,46.442699,15.669,62.8740234375,7478.01806640625,1283537.645990954,1288037.8099609376,7811.759200246711,1.0522875816993464,-3.945676169558858,4.8072571613156426e+19,4.802381992340088
8092,K07354.01,2,1.0,43.2675604,1.61,664.0,88.0,0.818,69.1,8.331,23.4,0.008532,5747.0,1.729,1.135,0.2,4.018,47.923851,13.468,99.25,61594.04296875,61592.7265625,61599.8203125,13.2958984375,1.2093023255813953,4.4463971903322745,1753372.75,13.374658584594727
8096,K07358.01,2,1.0,11.3251153,1.26,674.0,89.48,0.352,297.2,2.126,38.8,0.015813,5334.0,0.727,0.723,-0.5,4.574,47.908581,15.995,237.828369140625,6370.05810546875,233675.24566200658,235383.51394428455,3606.8770662006577,1.0686040971891377,-3.980677967579505,4.979060450393903e+20,26.25454330444336
8099,K07483.01,2,1.0,16.9163386,0.68,648.0,89.38,0.6327,64.2,2.521,40.2,0.007691,5628.0,0.81,0.779,-0.48,4.513,50.04744,13.132,231.12109375,75655.15625,75653.55078125,75660.865234375,13.51953125,1.2995169082125604,15.197825740431496,74593936.0,22.446706771850586
8100,K07484.01,2,1.0,37.0200232,2.14,507.0,89.91,0.308,581.0,1.421,194.0,0.022145,5685.0,0.886,0.987,0.04,4.537,50.126541,15.424,24.97900390625,8759.501953125,8759.6962890625,8764.60888671875,10.0224609375,0.9558472553699284,-0.061339224828238406,7867.87744140625,7.262686252593994
8105,K07489.01,2,1.0,0.565713361,0.81,1917.0,87.06,0.23,86.4,0.954,4.49,0.008445,5220.0,0.881,0.855,0.16,4.48,50.294441,14.722,81.033203125,16778.232421875,16782.041015625,16790.7861328125,24.0419921875,0.7289029535864979,-0.30522230264447614,332670.46875,17.339317321777344
8144,K06960.01,2,1.0,4.88698386,1.2,1133.0,88.5,0.661,125.4,1.127,25.3,0.0109,6152.0,1.009,1.079,-0.1,4.464,43.952831,13.873,58.552734375,42233.2734375,549288.2208778783,550698.4056332237,3340.082884457237,1.065651760228354,-3.6774163557478166,4.9170631433803216e+20,9.129424095153809
8149,K06966.01,2,1.0,8.47484677,1.35,780.0,86.95,0.872,217.8,2.067,16.37,0.015752,5564.0,0.785,0.878,-0.26,4.587,43.98381,15.381,137.32275390625,10488.6259765625,10492.333984375,10499.38232421875,18.40234375,0.6793032786885246,1.4069704631382696,2059961.375,16.329864501953125
8155,K07099.01,2,1.0,34.0357766,1.05,337.0,89.38,0.6983,386.6,3.849,50.2,0.019173,4367.0,0.501,0.503,-1.14,4.739,45.093418,15.534,99.65380859375,9238.1337890625,9237.51171875,9250.52783203125,22.1796875,1.0538847117794485,0.2731146631613405,489235.09375,16.368616104125977
8164,K07231.02,2,2.0,4.74701479,13333.5,1640.0,29.22,64.5159,3622.0,2.464,73.7,63.561352,6531.0,1.921,1.234,-0.28,3.962,46.586578,13.388,1081.044921875,61020.5625,61086.76953125,61376.044921875,552.3681640625,0.7827715355805244,-1.5606243760191973,280055480320.0,470.58050537109375
8165,K07232.01,2,1.0,1.96682825,1.18,1283.0,87.19,0.415,214.3,1.645,8.47,0.01358,5595.0,0.796,0.89,-0.24,4.581,46.681862,15.612,27.5009765625,7034.630859375,7034.8623046875,7039.293212890625,9.38720703125,0.9488703923900119,0.08578073502345074,6912.6494140625,6.747308731079102
8167,K07359.01,2,1.0,4.237447181,2.26,1172.0,89.87,0.187,350.1,0.3792,85.7,0.020826,5993.0,0.993,0.958,-0.24,4.425,47.96207,15.504,53.857421875,10039.4716796875,537317.1356393915,539488.8399259868,4736.7703638980265,1.0666349357448834,-3.8328166456626986,5.1042202005704494e+20,4.498876094818115
8168,K07360.01,2,1.0,4.0953585,7.76,1680.0,10.89,1.0194,226.8,44.35,1.037606,0.041799,6839.0,1.7,1.313,-0.32,4.094,47.906689,13.543,48.578125,61945.51953125,61942.49609375,61955.6943359375,21.60546875,1.277511961722488,0.4786095884583669,294706.40625,17.582317352294922
8169,K07361.01,2,1.0,0.92623983,1.16,1208.0,89.41,0.058,411.4,1.267,5.7,0.018003,4494.0,0.591,0.632,-0.44,4.692,47.972099,16.28,50.376220703125,4343.71142578125,324929.7074013158,326460.4902754934,3433.702595600329,0.9337128914192762,-3.742541643744015,1.1499479516538718e+19,3.798776626586914
8184,K00126.02,2,2.0,0.875197345,0.73,2518.0,62.52,1.004,0.0,0.052,2.175169,0.003712,5855.0,1.796,1.174,0.16,3.999,41.114288,13.109,51.97265625,84163.5390625,84164.15625,84170.57421875,14.06640625,0.9271255060728745,0.2038110786620093,90486.65625,11.366506576538086
8185,K01106.03,2,3.0,13.2298203,1.5,856.0,89.04,0.435,157.8,3.566,25.9,0.011692,6049.0,1.176,1.14,0.16,4.353,38.358212,14.818,25.8515625,17244.732421875,17244.712890625,17249.0849609375,8.7890625,1.0061199510403918,0.0009706710872950331,5933.068359375,6.557588577270508
8186,K01110.02,2,2.0,3.71840884,0.84,1184.0,88.59,0.192,77.2,3.611,7.81,0.008047,5982.0,0.96,1.047,-0.04,4.493,38.088428,14.794,59.037109375,16460.412109375,16460.21484375,16464.7744140625,9.046875,1.0616352201257861,1.7991391358157456,63117.21484375,7.132772922515869
8190,K06315.01,2,1.0,5.32737192,0.7,782.0,88.81,0.3554,107.7,2.226,17.29,0.009419,4905.0,0.679,0.659,-0.42,4.593,38.340519,14.44,130.8681640625,21550.189453125,21543.798828125,21583.6943359375,65.234375,1.1853333333333333,0.5326502873260672,20626984.0,49.96629333496094
8193,K06318.01,2,1.0,5.90260586,1.26,759.0,89.95,0.1049,337.7,1.832,24.89,0.01638,4960.0,0.707,0.786,-0.16,4.627,38.397812,15.734,102.385009765625,6611.275390625,6611.1767578125,6615.421142578125,8.32666015625,1.0259579728059331,8.157921838538924,680991.6875,7.693583011627197
8195,K06320.01,2,1.0,22.80265,2.36,1045.0,89.38,0.1018,53.1,19.34,9.04,0.006509,5011.0,3.324,0.843,-0.46,3.321,38.418732,13.124,164.23828125,74145.765625,74145.25,74155.66015625,20.34765625,1.0616352201257861,3.0318720470840046,3951665.75,16.66562271118164
8198,K06449.01,2,1.0,29.9315174,1.58,517.0,89.38,0.5986,353.0,2.53,74.6,0.017879,5551.0,0.809,0.887,-0.16,4.57,39.806839,15.671,55.11376953125,7585.833984375,333185.22650082235,334839.9334189967,3976.355777138158,1.0510155880963628,-3.8546767141448024,5.50731421498482e+20,6.092721939086914
8199,K06450.01,2,1.0,0.602277579,0.78,2699.0,61.31,0.7502,34.6,2.38,1.549,0.005841,6510.0,1.228,0.992,-0.58,4.256,39.856049,12.361,308.4375,143532.546875,143534.296875,143619.734375,175.90625,0.9794685990338164,0.042439516392091356,442240192.0,116.54685974121094
8203,K06454.01,2,1.0,27.2173855,1.34,667.0,89.38,0.6516,155.9,3.268,49.3,0.012067,6263.0,1.019,0.959,-0.46,4.404,39.98069,15.0,144.32421875,14945.4541015625,14945.6015625,14948.7841796875,6.29248046875,0.9384615384615385,-17.599829480749104,3317911.25,9.212051391601562
8205,K06568.01,2,1.0,6.27651592,0.65,532.0,89.59,0.172,166.0,1.973,24.24,0.011632,3914.0,0.515,0.543,-0.2,4.748,40.51181,15.516,23.5458984375,8932.2822265625,8932.0146484375,8939.97509765625,15.88671875,1.036024844720497,0.018530574014074378,16736.169921875,9.50541877746582
8207,K06570.01,2,1.0,16.214474,3.53,1256.0,88.24,0.6311,161.7,4.149,23.64,0.012247,6801.0,2.637,1.727,0.06,3.833,40.590939,10.896,2199.0625,672945.1875,672818.625,673284.640625,776.484375,1.3106796116504855,0.9919536874223217,1128211152896.0,693.5459594726562
8215,K06705.01,2,1.0,0.9951412,0.22,509.0,16.81,0.998,101.7,5.588,1.042,0.018188,3325.0,0.109,0.101,-0.94,5.364,41.819042,15.673,47.92578125,12701.6162109375,362374.2579461349,364274.86171875,4291.263877467105,0.9990791896869244,-3.675145369652259,5.077031385170821e+20,8.281148910522461
8217,K06707.01,2,2.0,43.535891,1.86,444.0,89.79,0.258,576.6,4.712,69.8,0.021864,5481.0,0.778,0.871,-0.22,4.592,41.84354,15.857,17.60009765625,6904.7119140625,6904.72998046875,6907.48681640625,5.5966796875,0.9939172749391727,0.11894370447969296,1108.1099853515625,4.230769157409668
8229,K07888.01,2,1.0,4.7368156,0.6,1137.0,89.0,0.218,35.3,2.84,12.54,0.005463,6088.0,1.011,1.06,-0.06,4.456,44.505138,13.922,60.580078125,41268.83203125,41268.6171875,41273.22265625,9.333984375,1.0461922596754056,1.5283179491650887,67910.9375,7.788056373596191
8232,K06970.01,2,1.0,40.7698541,1.87,585.0,89.89,0.202,239.8,2.997,103.3,0.014137,5884.0,1.21,1.081,0.16,4.306,43.98201,14.908,41.12353515625,15321.31640625,15322.6953125,15327.9111328125,12.455078125,0.7951807228915663,-0.3366971997870974,27198.12890625,9.485987663269043
8233,K06971.01,2,1.0,129.222771,2.01,288.0,89.33,0.867,445.3,7.272,73.6,0.022805,4934.0,0.809,0.781,0.14,4.515,43.97649,14.784,38.96484375,17367.78125,17365.2890625,17376.8427734375,20.0224609375,1.239071038251366,0.5470852682620364,126540.9453125,14.670671463012695
8241,K07106.01,2,1.0,5.01880305,1.08,1178.0,89.53,0.172,98.7,1.823,20.92,0.009155,6220.0,1.083,1.064,-0.1,4.398,45.134991,14.541,159.9521484375,22762.974609375,22762.869140625,22768.5703125,11.6865234375,1.0284653465346534,11.182484383305438,4497239.5,11.093443870544434
8247,K07235.01,2,1.0,299.70688,1.15,237.0,89.95,0.1196,230.7,15.39,149.7,0.013829,5606.0,0.76,0.832,-0.4,4.597,46.686291,14.713,23.4501953125,19735.849609375,19735.705078125,19739.681640625,7.9501953125,1.0309789343246591,0.22646404553629518,4267.9013671875,5.961154460906982
8248,K07236.01,2,1.0,14.461834,1.05,785.0,89.76,0.065,80.2,7.156,15.54,0.008045,5457.0,1.196,0.903,0.14,4.239,46.629501,14.75,107.560546875,18025.802734375,18025.54296875,18029.681640625,8.3154296875,1.0436408977556109,9.43737296708685,954108.8125,8.052314758300781
8255,K07370.01,2,1.0,4.48538145,0.96,962.0,89.38,0.1296,168.1,2.297,14.98,0.011912,5654.0,0.737,0.801,-0.56,4.607,48.016022,15.457,28.0751953125,9079.0859375,9078.9638671875,9082.35986328125,6.669921875,1.0513141426783479,0.47478120975842264,4157.220703125,5.367617607116699
8260,K07375.01,2,1.0,4.84847245,1.51,667.0,89.74,0.191,554.7,0.874,42.5,0.021308,4137.0,0.647,0.643,0.16,4.625,48.195271,14.849,667.7314453125,15809.8046875,15830.310546875,15974.78369140625,322.74609375,0.8969907407407407,-0.03280170043322825,2686806016.0,177.0418701171875
8268,K07506.01,2,1.0,11.8436119,1.41,830.0,89.75,0.067,199.3,6.044,15.14,0.012914,6077.0,0.999,1.077,-0.04,4.471,50.48064,15.193,56.1689453125,11263.06640625,11263.0380859375,11268.7138671875,12.0,1.0036674816625917,0.8074957819294788,59917.765625,9.063063621520996
8272,K01427.02,2,2.0,4.88446644,0.84,579.0,86.27,0.776,221.0,2.057,11.91,0.014899,3883.0,0.517,0.516,-0.24,4.725,48.774109,15.84,35.86181640625,6328.56640625,6328.54931640625,6333.858154296875,10.9638671875,1.011042944785276,0.2460765688753221,11078.2890625,7.368354320526123
8273,K01574.04,2,4.0,8.9772888,1.79,1113.0,86.2,0.702,97.5,4.72,10.58,0.009644,5597.0,1.699,0.969,-0.18,3.963,46.96513,14.6,80.7314453125,19420.9765625,19420.767578125,19424.3330078125,6.7841796875,1.04875,-0.20063045229178222,73809.125,6.292594909667969
8274,K01602.02,2,2.0,3.03359398,1.55,1529.0,89.78,0.023,95.6,4.026,5.835,0.008811,5557.0,1.616,1.035,0.16,4.037,39.921371,14.943,95.2373046875,14568.3037109375,14567.994140625,14573.55517578125,11.11865234375,1.0436408977556109,4.313326787850945,507896.625,8.928855895996094
8275,K01681.04,2,4.0,21.9139549,10.39,303.0,84.78,1.2,584.4,3.271,13.18,0.226556,3638.0,0.42,0.45,-0.14,4.844,40.730049,15.855,80.524169921875,6643.52783203125,6641.716796875,6662.33935546875,37.889404296875,1.0642317380352644,0.28695835517720747,467935.90625,20.936670303344727
8277,K01840.02,2,2.0,9.3888216,20.91,963.0,70.05,1.14,192.7,4.154,3.34,0.154393,5846.0,1.24,1.064,0.14,4.278,43.425491,14.915,199.6845703125,16860.822265625,16845.404296875,16914.498046875,114.8173828125,1.4245562130177514,0.5255640270169554,170098112.0,89.55979919433594
8298,K06579.01,2,1.0,2.6528082,1.17,1280.0,86.92,0.434,153.1,2.297,8.09,0.011494,5778.0,0.935,0.962,-0.06,4.48,40.692741,15.668,33.635009765625,7546.2255859375,485967.9981907895,487612.4058388158,3579.8834087171053,0.9695340501792115,-3.728013781465603,8.453850178589893e+19,4.527230739593506
8301,K06582.01,2,1.0,2.43135542,1.07,1422.0,89.48,0.12,123.6,1.401,13.32,0.010274,6231.0,0.955,1.025,-0.32,4.488,40.681622,15.225,61.2177734375,12035.298828125,12039.0615234375,12048.451171875,25.51123046875,0.7289029535864979,-0.5203528553367401,318932.59375,18.42226219177246
8317,K06849.01,2,1.0,12.54474243,1.88,840.0,89.86,0.185,263.1,1.24,77.1,0.014829,5767.0,1.159,1.015,0.14,4.316,42.78014,15.082,19.63916015625,13792.7060546875,13792.6025390625,13795.64404296875,6.14501953125,1.0309789343246591,0.24680715212130763,1656.854736328125,4.655659198760986
8322,K06978.01,2,1.0,3.07551068,0.84,1389.0,89.98,0.005,46.1,1.683,14.06,0.006171,5763.0,1.242,1.014,0.12,4.256,44.049728,13.359,52.19921875,65879.046875,65879.3671875,65892.126953125,27.05859375,0.9588477366255144,0.1279211826111367,249334.15625,17.376123428344727
8324,K06980.01,2,1.0,6.29340543,1.08,1072.0,88.3,0.431,96.4,3.024,14.52,0.009164,6214.0,1.076,1.169,0.07,4.442,44.008018,15.186,28.77001953125,13887.900390625,13887.6943359375,13891.25390625,6.75732421875,1.0852417302798982,0.7041842687398732,4832.35595703125,5.101528167724609
8327,K06983.01,2,1.0,7.7021729,0.85,888.0,87.73,0.509,74.6,3.987,12.86,0.008061,5618.0,0.969,0.962,0.12,4.449,44.090111,14.32,35.3623046875,27862.74609375,27863.41015625,27869.6201171875,13.4873046875,0.9147196261682243,-0.05486214448210383,29718.8671875,9.779526710510254
8332,K07116.01,2,1.0,2.52557582,0.62,1364.0,87.26,0.372,35.4,2.32,7.8,0.005487,5821.0,1.036,1.031,0.12,4.421,45.273571,13.564,52.552734375,55758.9375,55758.6796875,55764.76171875,11.587890625,1.0590452261306533,0.4894016741627622,43396.69140625,9.090209007263184
8333,K07117.01,2,2.0,8.2927558,1.01,927.0,86.52,0.6346,103.3,4.784,10.43,0.009775,6146.0,0.943,1.02,-0.26,4.497,45.232689,15.382,27.55517578125,10390.8623046875,10390.611328125,10394.64990234375,7.85888671875,1.0590452261306533,0.3814066152449032,4875.2900390625,5.876318454742432
8334,K07117.02,2,2.0,22.786522,1.45,661.0,89.95,0.3817,228.3,2.197,74.4,0.014069,6146.0,0.943,1.02,-0.26,4.497,45.232689,15.382,27.55517578125,10390.8623046875,10390.611328125,10394.64990234375,7.85888671875,1.0590452261306533,0.3814066152449032,4875.2900390625,5.876318454742432
8344,K07376.01,2,1.0,1.284241817,1.18,1623.0,89.68,0.029,166.5,1.965,5.08,0.011768,5849.0,0.919,1.014,-0.02,4.517,48.173611,15.674,24.5498046875,7519.619140625,7519.20263671875,7523.478759765625,8.284912109375,1.090561224489796,0.4474193028120264,4796.44677734375,6.115865230560303
8346,K07378.01,2,2.0,8.7396758,3.29,577.0,82.59,0.957,1431.0,3.866,7.43,0.047917,4406.0,0.628,0.632,-0.24,4.643,48.259289,16.324,28.349609375,3735.62744140625,794811.9255962172,796883.6451685855,4513.99206928454,1.1462093862815885,-3.9839906652181747,8.159434605460673e+19,4.59969425201416
8348,K07380.01,2,1.0,15.9474242,1.21,670.0,89.95,0.1178,191.7,1.127,108.7,0.012609,5472.0,0.877,0.772,-0.3,4.44,48.221489,14.801,67.58740234375,16331.9833984375,16331.8291015625,16338.64453125,13.6162109375,1.0184729064039408,0.9726183438439113,113694.2109375,9.819568634033203
8351,K07383.01,2,1.0,50.0122,1.2,432.0,89.95,0.484,210.4,3.426,99.3,0.01348,5357.0,0.814,0.772,-0.26,4.503,48.250061,15.174,149.706787109375,6783.4287109375,6783.5517578125,6793.141357421875,19.419189453125,0.9842615012106537,2.5721665704477514,2502651.25,15.478875160217285
8354,K07510.01,2,1.0,5.60682001,1.04,942.0,89.43,0.156,150.7,2.714,15.78,0.011169,5699.0,0.853,0.95,-0.1,4.553,50.566841,15.289,77.20263671875,10797.28515625,10796.974609375,10800.53759765625,7.1015625,1.1093951093951093,5.804319391666346,214830.109375,6.561076641082764
8362,K02050.02,2,2.0,3.17796408,0.74,1034.0,87.46,0.901,47.7,0.542,20.3,0.00811,5061.0,0.841,0.793,0.1,4.488,41.641869,12.218,357.2890625,191609.25,191532.796875,191793.578125,324.1953125,1.572972972972973,0.42914476619498476,3531817728.0,206.41152954101562
8363,K02103.02,2,2.0,3.66520844,0.82,1168.0,89.7,0.045,65.8,3.308,8.54,0.007315,5579.0,1.029,0.945,0.14,4.389,43.232792,14.736,103.8564453125,19291.421875,19291.21875,19294.90625,7.35546875,1.0423940149625934,10.677369692264254,780943.125,7.292360305786133
8364,K02199.02,2,2.0,3.05293416,1.18,1047.0,88.2,0.328,227.5,2.155,10.4,0.013736,5311.0,0.788,0.884,-0.04,4.588,49.801659,15.901,81.85791015625,5664.25634765625,5654.83740234375,5710.861328125,91.656494140625,1.2955182072829132,0.3556073844247054,10580409.0,49.690887451171875
8365,K02232.02,2,2.0,12.834857,1.73,755.0,89.65,0.278,293.9,2.092,45.78,0.015581,5492.0,1.016,0.921,0.16,4.389,38.088181,15.331,31.21337890625,10718.8525390625,10718.6650390625,10722.39111328125,7.24853515625,1.0436408977556109,0.46652163924595763,5399.28857421875,5.6265974044799805
8366,K02321.02,2,2.0,36.2530992,1.43,582.0,89.01,0.721,152.1,4.73,41.6,0.012116,6002.0,1.081,1.135,0.2,4.424,41.203651,14.71,106.68359375,19505.73046875,19505.3125,19509.3017578125,7.654296875,1.136897001303781,10.348790277549284,885397.9375,7.622784614562988
8367,K02421.02,2,2.0,4.02321842,0.48,747.0,88.28,0.396,81.2,2.162,13.2,0.008289,4671.0,0.528,0.534,-1.3,4.721,45.071442,14.363,31.3359375,25382.201171875,25382.244140625,25386.51171875,8.5263671875,0.991494532199271,0.3330399124534201,9479.998046875,6.839726448059082
8368,K02439.02,2,2.0,7.5017934,1.32,1046.0,88.74,0.286,134.8,4.271,13.02,0.010735,6321.0,1.125,1.207,0.07,4.417,42.320099,15.438,164.337890625,9794.8515625,342335.7803042763,344416.6304019326,4560.142033305921,1.051329911339244,-4.0401853950379065,5.602431115950774e+20,6.5375285148620605
8369,K02449.02,2,2.0,0.912351255,1.46,1840.0,66.3,0.956,111.8,1.072,2.38,0.012879,5481.0,1.036,0.915,0.16,4.369,50.825611,15.114,63.12353515625,12505.7666015625,663753.7876747533,665304.051120477,3481.0331825657895,1.013748854262145,-3.5839791834840704,4.344095487088815e+20,6.812987327575684
8370,K06329.01,2,1.0,12.4701111,2.06,1074.0,88.51,0.569,89.7,3.616,21.96,0.008943,5623.0,2.109,1.221,0.16,3.877,38.489079,14.024,27.875,34392.953125,34392.91015625,34397.34375,9.099609375,1.0135135135135136,0.19582313567492057,8832.3330078125,6.9970550537109375
8372,K06331.01,2,1.0,5.8229815,1.36,914.0,88.48,0.395,281.6,2.8,14.88,0.015533,5704.0,0.804,0.897,-0.3,4.575,38.43446,15.902,172.105712890625,5869.85791015625,666704.9721731086,670870.7764699835,7483.255710320724,1.0711592836946278,-3.8349138043458573,1.0931920919338097e+20,7.064666271209717
8409,K06860.01,2,1.0,0.576732089,0.43,1537.0,76.19,0.518,35.4,1.856,2.17,0.005496,4524.0,0.717,0.707,0.12,4.576,42.924541,13.291,681.84765625,64508.96484375,64518.0625,64711.728515625,411.6015625,0.9794685990338164,-0.16450179945176518,28518023168.0,329.8320007324219
8411,K06985.01,2,1.0,10.9279755,0.81,834.0,89.95,0.0956,71.5,2.486,33.7,0.007748,6045.0,0.955,1.038,-0.12,4.494,44.01722,14.347,33.30078125,26050.373046875,26050.29296875,26054.1396484375,7.75,1.033498759305211,0.3025626938506719,6582.13427734375,6.046773910522461
8424,K07125.01,2,1.0,7.918267,0.93,953.0,89.27,0.219,83.7,3.478,17.13,0.008395,5966.0,1.016,0.985,-0.14,4.418,45.354691,14.758,112.6513671875,18539.83984375,18542.318359375,18549.173828125,18.275390625,0.7951807228915663,1.1197765632395835,786347.4375,13.686561584472656
8427,K07252.01,2,1.0,10.2170589,1.17,929.0,89.78,0.132,121.3,2.259,34.6,0.010155,6211.0,1.054,0.98,-0.34,4.384,46.756641,14.455,73.4755859375,21970.6015625,21970.49609375,21974.4150390625,7.8701171875,1.0259579728059331,4.109577466783205,170827.28125,6.941076278686523
8437,K07389.01,2,1.0,27.5837778,11.03,1330.0,89.95,0.0221,202.5,1.516,140.8,0.012769,5092.0,7.913,2.012,-0.22,2.945,48.323318,12.148,163.3515625,187153.40625,187155.0390625,187192.7109375,78.11328125,0.9669421487603306,0.01006237708331949,28698680.0,55.510154724121094
8444,K07520.01,2,1.0,3.14735789,3.45,2209.0,89.75,0.03,51.8,3.643,6.66,0.006417,5189.0,4.93,1.992,0.21,3.352,51.063492,14.386,46.6103515625,25398.30078125,25397.5625,25403.69921875,11.55078125,1.1341145833333333,0.9709155200342664,52960.6328125,9.18667221069336
8450,K02523.02,2,2.0,2.61090223,1.8,1323.0,82.47,0.813,222.5,1.976,6.21,0.015351,5514.0,1.071,0.926,0.16,4.345,43.44109,15.829,58.772705078125,6872.3193359375,393813.1527652138,395151.07860814146,3000.8890059621713,0.985546522131888,-3.9611917329025967,2.741054384744347e+19,6.050556659698486
8451,K02564.02,2,2.0,17.6637979,2.98,1178.0,87.5,0.695,67.9,6.194,15.93,0.008026,5734.0,3.405,1.648,0.26,3.591,45.384541,14.074,33.62890625,35789.38671875,35788.76953125,35795.361328125,12.341796875,1.1230569948186528,0.3228527182687203,23121.390625,9.1577730178833
8452,K02623.02,2,2.0,4.02664625,0.68,1318.0,89.34,0.094,30.0,3.771,8.18,0.005015,6187.0,1.238,1.23,0.26,4.341,48.335949,13.383,59.59765625,70048.2421875,70050.67578125,70068.62890625,38.759765625,0.8521400778210116,-0.26356004240551123,748705.125,24.189252853393555
8453,K02636.02,2,2.0,5.1777226,0.63,1050.0,89.95,0.025,41.7,8.275,4.84,0.005867,5854.0,0.979,1.03,0.06,4.469,41.588928,12.32,217.28125,227139.109375,227168.75,227207.91015625,143.50390625,0.5657894736842105,-0.5053688398737272,292324544.0,105.62578582763672
8454,K00283.03,2,3.0,9.48814747,0.73,856.0,89.38,0.5693,47.9,1.163,51.7,0.006578,5680.0,1.016,0.978,0.12,4.414,40.942299,11.525,360.0,373409.1875,373384.484375,373555.25,277.203125,1.3333333333333333,0.15866755862050363,2112967552.0,176.4563446044922
8455,K02756.02,2,2.0,5.06993245,0.92,1053.0,88.24,0.3584,93.6,3.241,11.29,0.00895,5957.0,0.937,1.026,-0.08,4.506,42.47279,14.758,24.74609375,17840.26171875,17840.2265625,17844.5146484375,8.48828125,1.008578431372549,0.05431192150290013,5346.38134765625,6.344726085662842
8460,K06342.01,2,1.0,8.1770751,0.83,1115.0,87.86,0.456,44.3,4.608,12.18,0.006261,6501.0,1.209,1.017,-0.5,4.281,38.61499,12.419,559.6328125,154291.453125,154292.890625,154322.8671875,61.796875,0.9396449704142011,2.9093297090967374,530592864.0,55.410301208496094
8461,K06343.01,2,1.0,569.45051,1.96,225.0,90.0,0.001,425.4,9.63,460.0,0.018909,6117.0,0.947,1.025,-0.22,4.496,38.691311,14.542,34.4443359375,21275.822265625,21275.8125,21280.578125,9.3173828125,1.0036674816625917,0.10712303290893463,10388.0673828125,7.189803600311279
8466,K06475.01,2,1.0,4.84505985,1.54,723.0,83.89,0.903,298.4,2.078,8.49,0.019781,4337.0,0.714,0.709,0.36,4.581,40.01236,13.731,1458.466796875,41814.32421875,41934.03125,42384.962890625,1118.083984375,0.7912568306010929,-0.3674348949908578,351134220288.0,645.7755737304688
8471,K07880.01,2,1.0,623.70774,1.81,258.0,90.0,0.003,250.9,6.688,723.0,0.01465,6626.0,1.132,1.039,-0.56,4.347,44.207909,13.379,48.45703125,68660.171875,68659.8828125,68670.640625,20.46484375,1.0284653465346534,-0.013684845123264512,125508.2578125,14.583333015441895
8479,K06600.01,2,1.0,2.70581614,0.69,1356.0,76.2,0.6199,46.9,6.56,2.616,0.00656,5992.0,0.961,0.884,-0.44,4.42,40.748619,10.715,4856.0625,706606.5,706936.65625,709802.9375,6366.828125,0.9116465863453815,-0.1634024945949361,173350634651648.0,3250.88232421875
8483,K06731.01,2,1.0,3.84615171,1.14,1199.0,89.33,0.153,137.1,2.24,13.12,0.010763,6106.0,0.966,1.043,-0.16,4.487,41.94223,15.256,174.63037109375,11275.7646484375,11275.23828125,11279.4609375,8.208984375,1.1594202898550725,19.598729034109887,7195378.0,10.409769058227539
8485,K06733.01,2,1.0,1.28940823,2.48,3112.0,73.86,0.628,32.1,3.652,2.26,0.005428,5826.0,4.189,1.865,0.18,3.465,42.070862,13.897,32.775390625,38947.984375,38947.73046875,38952.14453125,8.748046875,1.0513141426783479,0.4064690673884241,11641.16015625,7.181067943572998
8486,K06734.01,2,1.0,498.27269,2.12,214.0,89.95,0.0481,534.0,8.92,435.0,0.020824,5618.0,0.932,1.033,0.26,4.514,42.063229,15.477,30.57470703125,10133.3095703125,10133.533203125,10141.03173828125,16.416015625,0.9652278177458034,0.0673341405430171,42968.3125,11.395390510559082
8490,K06862.01,2,1.0,11.0495766,0.83,738.0,89.95,0.218,102.8,2.13,39.1,0.009266,5533.0,0.819,0.782,-0.38,4.505,42.911789,14.804,170.494140625,18016.0625,18015.658203125,18019.119140625,6.9287109375,1.142483660130719,21.03121523576004,6747908.0,10.025567054748535
8498,K06993.01,2,1.0,13.8086331,1.09,659.0,89.94,0.029,207.1,3.613,29.6,0.013064,5515.0,0.761,0.782,-0.44,4.568,44.104431,15.567,29.27197265625,9149.275390625,9149.0791015625,9152.421875,6.4765625,1.0538847117794485,0.5689354722896004,3922.107666015625,4.935163497924805
8499,K06994.01,2,1.0,4.25907841,0.7,1253.0,86.94,0.362,28.1,4.513,6.79,0.004852,5560.0,1.316,0.942,0.1,4.173,44.139969,12.832,182.86328125,109037.03125,109036.81640625,109045.470703125,18.513671875,1.0606060606060606,7.290049175340175,22789690.0,21.512678146362305
