,toi,tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
146,1130.01,CONFIRMED,286.376004,-41.43764,12.538,-27.18,2458657.89805,8.34998,1.836,16680.0,11.1424,19.9348,588.0,10.1429,58.2609,4236.0,4.52,0.74
147,1130.02,CONFIRMED,286.376004,-41.43764,12.538,-27.18,2458658.73805,4.06719,1.783,2152.9,3.51616,48.044,733.0,10.1429,58.2609,4236.0,4.52,0.69
148,1131.01,CANDIDATE,248.433545,61.718334,-4.999,6.335,2459620.533307,0.5860252,0.733,510.0,9.15612,10843.1,2842.0,9.2872,222.74,5579.0,3.67,2.4
149,1132.01,FALSE POSITIVE,298.781281,54.781445,-7.484,-20.775,2458683.6794,1.55058,2.956,303.895,3.48188,,,9.2293,286.668,7851.0,4.17,1.82
150,1133.01,FALSE POSITIVE,294.824079,31.958037,-5.049,-28.421,2458684.2349,1.80709,3.297,450.0,4.86242,7233.01,2569.0,9.11458,233.369,6244.0,3.84,2.2
151,1134.01,FALSE POSITIVE,290.02096,36.637774,21.767,15.98,2458688.52795,,7.142,11740.0,18.2358,,,9.03609,170.732,6277.0,4.09,1.65
152,1135.01,CANDIDATE,193.39637,85.129495,16.883,5.076,2459583.258558,8.0277158,4.4446435,5625.53846,8.7955782,246.9257859,1011.023757,9.02855,114.048,5962.7,4.38,1.15415
153,1136.01,CANDIDATE,192.184898,64.855276,0.937,-10.171,2458686.066877,12.5182728,4.1086398,2134.2812549,4.5992906,83.3458217,770.6207658,8.9361,84.5362,5729.0,4.47,0.977727
154,1136.02,CANDIDATE,192.184898,64.855276,0.937,-10.171,2458688.713739,6.2581224,3.4765332,768.2201471,2.7392312,210.0636829,970.9737598,8.9361,84.5362,5729.0,4.47,0.977727
155,1136.03,CANDIDATE,192.184898,64.855276,0.937,-10.171,2458699.385305,26.3218638,5.2070076,1596.1286202,4.037327,30.9400396,601.5198535,8.9361,84.5362,5729.0,4.47,0.977727
156,1136.04,CANDIDATE,192.184898,64.855276,0.937,-10.171,2458697.755807,18.8047556,4.5912749,628.5897125,2.5408067,48.4454274,672.8727606,8.9361,84.5362,5729.0,4.47,0.977727
157,1137.01,CANDIDATE,301.17768,30.409951,0.167,11.867,2458684.62997,1.32047,1.181,850.0,41.8014,3011.4,2063.0,9.00558,419.435,4919.6,,6.44
158,1138.01,FALSE POSITIVE,291.463084,25.189437,1.467,-4.587,2458684.20504,0.64971,2.076,620.0,6.23181,83182.0,4731.0,8.90601,395.12,9994.0,4.02,2.59
159,1139.01,CANDIDATE,304.034336,31.925687,18.077,6.707,2459438.88684,4.4781206,4.636,1010.0,5.87379,3553.27,2150.0,8.86193,238.726,7947.0,4.2,1.83
160,114.01,CONFIRMED,63.374706,-69.226593,63.134,53.433,2459363.488348,3.2887878,3.4163602,6985.0891761,10.4354627,759.3379892,1338.839545,10.6103,216.526,5800.0,4.28004,1.24175
161,1140.01,FALSE POSITIVE,264.961539,56.078974,-4.979,13.371,2459400.983335,13.7429532,2.4486586,5400.6190333,15.9133312,157.5829962,903.6434146,8.88797,121.182,5941.5,,1.3420399
162,1141.01,FALSE POSITIVE,247.534722,80.307766,-18.335,66.536,2459425.490038,16.9487087,4.2887767,156467.5479643,45.2204505,78.263287,758.5937679,8.8523,97.3391,5894.7,4.37,1.1179
163,1142.01,FALSE POSITIVE,290.708965,56.615386,6.716,-14.218,2459439.857432,3.3687742,2.137,4080.0,21.4071,3638.63,2163.0,8.64028,299.294,7518.0,3.82,2.68
164,1143.01,FALSE POSITIVE,182.538652,77.352264,-36.299,4.191,2458694.07875,11.19602,4.265,2814.4,13.4737,,,8.63287,191.984,6152.0,3.84,2.31
165,1144.01,CONFIRMED,297.710176,48.081864,125.984,232.988,2459420.376531,4.8878006,2.350167,4214.7194651,4.8624817,100.8644963,808.2660375,8.5077,37.7647,4757.3,4.56,0.759854
166,1145.01,FALSE POSITIVE,291.92142,36.529898,6.892,6.137,2458685.81643,2.97164,1.534,7350.0,,3089.18,2076.0,8.5011,438.395,8562.5,,
167,1146.01,FALSE POSITIVE,292.286802,30.297329,2.072,-1.714,2459420.415267,0.660179,1.6349369,473.0939303,6.1672487,252487.7638842,5717.1532477,8.40386,411.307,8598.7,4.1,2.62432
168,1147.01,FALSE POSITIVE,266.962207,83.428826,0.631,34.935,2458692.14224,10.92746,1.928,4050.0,25.4722,104.906,891.0,8.36544,218.258,6259.0,3.59,2.92
169,1148.01,CONFIRMED,161.909027,71.655727,-56.184,-34.808,2459606.364026,5.5514883,4.226,9490.0,15.5824,554.563,1351.0,7.9179,96.5173,6403.9,4.16,1.55
170,1149.01,CANDIDATE,300.774016,26.892025,3.538,1.463,2459445.506954,2.3201503,2.027,3520.0,,11629.0,2893.0,7.9172,632.553,8737.5,,
171,115.01,CONFIRMED,6.70264,-56.316102,21.46,7.316,2458329.902014,4.7423785,2.5318098,12264.0798735,10.3896303,209.7694575,970.6335828,13.0417,453.808,5377.0,4.42476,0.877585
172,1150.01,CONFIRMED,307.8599,39.938916,16.728,21.478,2458683.441986,1.4811391,3.9824764,7071.7954395,20.3171439,33325.267092,3445.9832274,7.58204,204.455,9435.0,4.11,2.28773
173,1151.01,CONFIRMED,294.661413,31.2192,3.096,-6.157,2459441.668735,3.4741267,3.323,14740.0,20.5828,3478.23,2139.0,7.55216,136.426,8894.8,4.38,1.62
175,1153.01,CANDIDATE,182.691562,85.705076,-14.194,-2.275,2459584.953365,6.0360746,1.22,1770.0,10.7775,506.038,1321.0,8.40534,147.134,6528.3,4.21,1.69
176,1154.01,CANDIDATE,254.924043,64.699214,-6.159,24.32,2459686.965751,21.7456013,4.313,520.0,2.11898,30.7539,656.0,9.3188,93.8819,5704.0,4.51,0.93
177,1155.01,FALSE POSITIVE,309.275852,32.471019,,,2458683.92594,1.32003,3.175,552.468,,,,9.711,,,,
178,1156.01,FALSE POSITIVE,300.419309,26.971662,-1.163,-2.205,2459443.850453,1.6865822,2.429,1770.0,,,,9.7032,6079.49,,,
179,1157.01,CANDIDATE,144.341393,68.458705,-13.626,10.98,2459590.696011,13.0727639,3.08,4380.0,55.5826,254.297,1112.0,9.6043,432.113,5709.8,3.37,3.59
180,1158.01,FALSE POSITIVE,293.427359,29.596296,5.169,-0.368,2458685.4338,2.92564,4.027,6572.91,11.6113,,,9.5967,,4884.5,,1.3
181,1159.01,FALSE POSITIVE,282.42081,48.098942,4.164,-0.766,2458683.94707,0.73774,0.636,524.852,5.28215,,,9.5937,292.83,6449.5,3.94,2.1
182,116.01,CONFIRMED,357.846434,-70.152862,96.185,-1.747,2459037.52846,2.7985794,2.3401436,16701.5502513,11.7640752,332.5563668,1089.1459134,11.0443,149.942,4920.0,4.49371,0.906655
183,1160.01,FALSE POSITIVE,301.317709,30.67067,-3.195,-6.194,2458683.7372,2.36549,1.772,490.0,,,,9.577,2320.13,,,
184,1161.01,CONFIRMED,286.971388,46.868246,-4.401,-15.78,2459420.733727,1.7635888,3.2515849,8089.2307524,,4461.1549119,2084.4024532,10.2306,519.096,7986.1,,
185,1162.01,CANDIDATE,305.289344,41.462366,5.416,1.942,2458686.37436,7.31781,3.441,2930.0,,2395.34,1948.0,9.65306,348.481,8730.0,,
186,1163.01,CANDIDATE,294.091757,19.639255,-2.002,-11.779,2459441.801256,3.0771797,2.393,4800.0,,7460.12,2589.0,9.47751,148.342,9311.3,,
187,1164.01,FALSE POSITIVE,307.336613,37.508561,2.318,-4.536,2458686.75992,3.20806,2.175,8629.48,,,,9.329701,827.868,,,
188,1165.01,CONFIRMED,232.146641,66.35871,0.434,-12.217,2459667.216598,2.2552865,2.2715394,19348.2309661,13.8872745,846.4680409,1375.6957354,9.76703,126.261,5787.0,4.5,0.962706
189,1166.01,FALSE POSITIVE,293.764981,37.53859,-2.77,-79.214,2458684.93372,1.88327,2.472,846.992,3.79016,,,9.7604,153.743,5900.4,4.39,1.18
190,1167.01,FALSE POSITIVE,198.152378,71.618139,-61.39,2.78,2458689.11633,15.196,1.792,1970.0,4.96345,,,10.3874,209.618,5807.0,,1.14
191,1168.01,FALSE POSITIVE,301.710466,38.431023,8.657,-3.67,2458684.84464,2.136,1.74,10663.6,17.6596,1607.76,1764.0,10.381,274.162,5969.0,4.17,1.55
192,1169.01,CANDIDATE,134.120039,72.533276,-5.684,7.67,2459585.929089,6.7074974,2.126,11870.0,16.5824,229.271,1084.0,10.6405,259.0,6134.3,,1.24
193,117.01,CONFIRMED,15.006077,-58.904724,22.522,7.594,2459063.655791,3.5862962,3.3710943,5729.3246858,16.4747611,1787.5955937,1658.3915202,11.7806,603.955,5704.8,3.84,2.00441
194,1170.01,FALSE POSITIVE,300.805115,52.040842,-5.735,-5.495,2458683.48115,0.91397,1.955,883.802,10.9073,12286.1,2933.0,10.349,880.107,7875.0,3.61,3.34
195,1171.01,FALSE POSITIVE,299.273862,35.988359,3.425,0.583,2458684.23414,11.18644,3.227,4181.94,14.9183,,,10.3075,482.763,7266.0,4.06,2.1
196,1172.01,FALSE POSITIVE,282.474539,55.26639,0.76,-8.188,2458687.79632,7.85694,5.935,19580.4,,,,10.3018,875.061,,,
197,1173.01,CANDIDATE,197.683097,70.768012,57.651,-92.555,2459635.344659,7.0643995,2.421,8670.0,9.3403,93.8255,867.0,10.2938,132.353,5429.6,4.44,0.96
198,1174.01,CANDIDATE,209.217175,68.618211,-81.077,45.498,2459657.031001,8.9534549,2.709,900.0,2.37092,44.6135,720.0,10.2549,94.6375,5029.5,4.61,0.76
199,1175.01,FALSE POSITIVE,289.238688,31.323574,-9.775,-45.409,2459437.549479,7.5022708,2.605,1760.0,5.55812,129.866,940.0,10.2026,216.517,6229.0,4.31,1.27
200,1176.01,CANDIDATE,247.35668,71.505873,-16.259,5.101,2459675.903952,14.0077433,5.785,6280.0,12.8772,202.46,1050.0,10.1772,295.561,6557.7,4.18,1.57
201,1177.01,FALSE POSITIVE,297.30004,41.326844,1.815,0.92,2458684.33812,1.69127,3.206,718.149,,,,10.1617,602.899,9121.5,4.21,
202,1178.01,FALSE POSITIVE,279.101036,55.391781,184.868,-42.647,2458685.17855,2.6659,3.507,589.288,1.34277,353.396,1207.0,10.1358,36.7224,4043.4,4.69,0.5
203,1179.01,CANDIDATE,187.055897,67.240043,-6.578,13.823,2459608.115799,1.2615074,1.1243955,2614.9223065,4.72153,708.1837649,1315.6980807,10.1313,86.444,4927.9,4.57,0.775123
204,118.01,CONFIRMED,349.559266,-56.903986,313.918,-20.177,2459083.50855,6.0344569,2.2074496,1575.3742211,4.7643959,224.0237478,957.0,9.179,94.1719,5586.0,4.36763,1.05168
205,1180.01,CANDIDATE,214.555774,82.193764,84.408,-64.898,2459620.974335,9.686708,2.438,1520.0,2.98912,24.3789,619.0,10.112,72.0238,4738.1,4.59,0.73
206,1181.01,CONFIRMED,297.215817,64.354351,-5.676,0.188,2459609.811859,2.1031937,4.0964613,6662.0653434,15.9900196,4095.3526946,2040.2931756,10.079,302.819,6122.0,3.93,1.92663
207,1182.01,FALSE POSITIVE,201.614657,65.306346,-21.314,18.923,2458689.7917,7.64245,2.684,5254.46,18.5438,491.512,1311.0,10.0049,,6496.7,,2.33
208,1183.01,FALSE POSITIVE,286.74712,71.712377,-20.36,17.32,2458686.00278,5.92932,3.285777,14056.629845,13.770992,223.1421236,985.7462646,9.9478,112.868,5095.6,,1.06469
209,1184.01,CANDIDATE,272.20452,60.678785,64.887,138.082,2459684.58573,5.7484301,1.895,1120.0,2.5315,136.781,952.0,9.9469,58.5946,4534.0,4.61,0.69
210,1185.01,FALSE POSITIVE,297.459433,34.829667,19.777,11.228,2458684.47451,1.19573,1.569,800.0,5.07792,1731.95,1797.0,9.94025,246.798,5997.0,4.0,1.73
211,1186.01,CANDIDATE,251.633465,65.715035,-23.07,31.142,2459682.062878,11.2463142,7.693,9120.0,19.3969,387.549,1236.0,9.92402,294.85,6115.7,3.89,2.01
212,1187.01,CANDIDATE,162.893176,81.322174,-2.083,-9.042,2459581.111748,2.5941837,0.997,720.0,4.98917,845.181,1502.0,9.9002,221.071,6389.0,4.26,1.4
213,1188.01,FALSE POSITIVE,306.730853,38.93227,6.103,2.194,2458687.19253,8.5112,3.486,4172.76,,,,9.886581,347.452,8156.0,4.35,
214,1189.01,CANDIDATE,292.223229,24.20119,-20.73,-57.98,2459441.286476,3.9687994,1.07,1760.0,,,,9.8744,,5286.9,,
215,119.01,CANDIDATE,99.238421,-58.016153,51.497,-205.6,2459380.426195,5.5411063,2.481,490.0,1.96744,235.189,1090.0,9.2789,66.6187,5332.0,4.56429,0.82
216,119.02,CANDIDATE,99.238421,-58.016153,51.497,-205.6,2459375.8356,10.6917564,2.96,420.0,1.72548,42.4314,711.0,9.2789,66.6187,5332.0,4.56429,0.82
217,1190.01,CANDIDATE,292.734132,59.403853,0.983,0.492,2459689.253168,3.6950133,4.588,8090.0,15.3645,3413.57,2129.0,9.80529,280.948,7106.7,4.2,1.63
218,1191.01,FALSE POSITIVE,283.526697,37.720014,1.209,-2.212,2459441.423236,15.7335693,3.288,2540.0,24.3218,367.588,1219.0,9.7831,355.809,6800.0,3.91,2.21
219,1192.01,CANDIDATE,286.550056,44.0808,-6.94,-18.91,2459422.336857,735.046917,3.5136238,12111.8926147,23.210031,53.317672,689.1877417,10.4999,283.025,6479.3,,1.27773
220,1193.01,FALSE POSITIVE,301.41088,33.049205,7.326,-5.412,2458684.20475,2.22223,2.381,3034.8,22.2948,,,10.4813,501.963,7166.8,,3.68
221,1194.01,CANDIDATE,167.821481,69.964775,79.486,15.428,2459609.181608,2.3106496,1.6038406,6483.9056437,8.8515891,640.6617337,1283.1485743,10.4782,149.667,5339.9,4.41,0.992671
222,1195.01,FALSE POSITIVE,291.12047,33.273702,-7.067,-2.648,2458686.84696,4.05135,2.4,1132.23,14.2359,,,10.4717,500.014,4974.4,,3.85
223,1196.01,CANDIDATE,291.707693,17.808736,0.136,-0.736,2459392.323659,5.5376266,2.9653287,5477.2525179,17.347192,1605.0604912,1614.3310525,10.4318,424.442,6689.0,3.96,2.05935
224,1197.01,CANDIDATE,293.26832,15.736136,8.576,-0.501,2458684.08653,4.59463,4.604,4190.0,13.7794,2391.58,1948.0,10.4247,405.634,7649.0,4.04,2.12
225,1198.01,CONFIRMED,304.800032,32.581045,2.239,-0.113,2459420.242675,3.6126738,4.0510283,10700.4436741,18.3669683,3669.2213192,1985.0124117,10.4219,470.878,8324.0,4.28,1.71135
226,1199.01,CANDIDATE,166.880658,61.352572,-4.019,-33.35,2459618.796703,3.6714634,2.149,4340.0,10.678,324.114,1182.0,10.4221,248.427,5618.0,4.06,1.54
227,120.01,CONFIRMED,4.447163,-66.358928,64.763,-5.056,2458332.082805,11.535076,8.555958,2389.90616,12.215808,,,7.1062,79.5702,5479.3,3.77,2.48771
228,1200.01,FALSE POSITIVE,222.841424,82.952258,-32.468,28.147,2458683.82537,0.83515,1.069,1960.0,7.17826,7547.82,2596.0,10.402,224.444,6105.0,4.31,1.24
229,1201.01,CONFIRMED,42.2477,-14.537283,164.059,46.626,2458411.670877,2.4919771,1.4338141,2093.9594201,2.2187585,39.6452664,639.9817426,10.9473,37.8871,3948.0,4.68962,0.482388
230,1202.01,FALSE POSITIVE,210.427355,-63.852645,4.131,4.432,2458614.434411,,2.726775,878.134108,1.710706,9.5212941,448.0162269,8.386,818.829,3773.0,4.438,0.577983
231,1203.01,CONFIRMED,168.226736,-34.406937,292.931,-44.783,2458553.062116,25.5195307,6.6877451,558.3758637,2.9641461,45.6335702,662.8890748,7.9995,64.9943,5742.22,4.29,1.17321
232,1204.01,CANDIDATE,169.119109,-60.567675,50.005,43.596,2458569.930968,1.381238,2.3389349,125.8478519,2.0216034,5767.2198906,2222.6003436,8.004,106.505,6711.0,4.06358,1.7756799
233,1205.01,CANDIDATE,127.128017,-74.954728,-18.648,19.627,2458383.241223,2.3922703,9.0053425,63.575141,3.5905923,18015.5142019,2954.822621,8.3902,309.932,6090.0,3.29864,4.1956
234,1206.01,FALSE POSITIVE,180.325704,-60.200439,-6.538,-1.401,2458569.713498,0.831542,1.985538,248.969585,1.881684,3776.6095365,1999.3796659,8.6014,1698.55,5824.0,4.438,1.1512
235,1207.01,CANDIDATE,116.594329,-64.056009,-194.669,171.244,2458325.541721,2.628249,1.9675699,67.5665051,0.9297395,955.8010493,1418.11557,9.2397,113.758,6282.0,4.37809,1.10743
236,1208.01,CANDIDATE,30.508742,-83.227962,9.213,40.384,2458327.484315,3.4238999,2.1302807,454.6751284,1.8167261,294.3128177,1056.3845569,10.5924,134.757,5626.0,4.56195,0.823019
237,1208.02,CANDIDATE,30.508742,-83.227962,9.213,40.384,2458331.119531,10.9830288,3.6811276,769.8803521,2.2927952,62.2120362,716.2891184,10.5924,134.757,5626.0,4.56195,0.823019
238,1208.03,CANDIDATE,30.508742,-83.227962,9.213,40.384,2458341.801726,17.726449,3.4404719,747.7725499,2.261664,32.8605569,610.6445415,10.5924,134.757,5626.0,4.56195,0.823019
239,1209.01,CANDIDATE,73.541918,-70.379109,43.445,46.983,2459314.368216,40.7198053,4.3483876,364.7012152,3.0890538,47.1438611,668.307041,9.597,173.833,5914.0,3.98,1.55953
240,121.01,CANDIDATE,331.867517,-41.815511,49.561,-9.678,2459074.32911,14.76367,6.143,14530.0,15.9573,234.125,1089.0,9.9358,182.169,6053.0,4.3135,1.23
241,1210.01,FALSE POSITIVE,66.221959,-73.333516,-21.388,-39.668,2459187.35945,79.3737538,5.38,1227.0,2.17338,3.14253,370.0,11.1762,144.133,5168.33,4.60584,0.77
242,1211.01,CANDIDATE,31.178933,-73.126759,83.342,94.563,2458363.509844,18.1663638,2.7438885,624.4077092,3.1318509,62.0904043,715.938754,9.8135,133.335,5572.9,3.83,1.1393
243,1212.01,CANDIDATE,87.874157,-70.991808,-14.187,-5.031,2458402.036518,105.585089,11.606881,462.911632,2.503333,,,10.4016,190.986,5909.57,4.26154,1.1142
244,1213.01,FALSE POSITIVE,163.198824,-67.387472,-100.262,79.575,2458576.18845,27.214103,3.93466,4940.12749,8.317461,,,10.6392,161.33,6270.0,4.54537,0.977522
245,1214.01,CANDIDATE,285.049519,-84.448187,18.399,12.092,2459363.415803,19.1805928,3.763,550.0,2.22109,29.0951,611.01,10.0329,107.048,5262.4,3.98,0.94
246,1215.01,CANDIDATE,146.87585,-77.296816,-131.355,-117.929,2458570.396765,1.2124484,0.9678469,405.8147585,0.879419,336.2101877,1092.125297,10.42,34.6633,3751.0,4.75718,0.518
247,1216.01,CANDIDATE,87.714849,-75.688563,36.729,80.421,2458325.444105,4.5539839,7.3539686,203.1814921,0.902544,54.8433351,694.0659097,11.546,99.5413,4280.0,4.61209,0.635812
248,1217.01,CANDIDATE,193.260548,-44.09936,-23.424,-0.764,2458574.940733,41.4856125,6.6899368,959.7522291,12.5121956,271.196017,1035.0005398,9.6517,463.223,6354.0,4.24472,3.4868701
249,1218.01,CANDIDATE,71.484109,-68.761805,7.985,13.172,2459383.435216,13.7736662,3.0131516,336.786299,2.1105345,67.2841715,730.4625868,10.3869,135.689,5455.96,4.46737,1.01825
250,1219.01,CANDIDATE,72.332562,-67.368745,-0.018,9.008,2459386.477676,1.9142262,3.315,150.0,1.91548,6214.05,2473.0,10.1207,301.291,6734.0,4.18582,1.59
251,122.01,CONFIRMED,332.948236,-58.946085,138.138,-235.81,2458329.120248,5.0780255,1.2414158,6130.3947232,2.7090421,8.174329,431.253644,13.084,62.118,3318.0,4.9581,0.334125
252,1220.01,CANDIDATE,71.650779,-78.561605,16.229,4.771,2458439.583506,70.3645965,1.8158445,938.7145437,6.574188,52.1086508,685.2471008,9.5298,273.698,6308.0,3.98679,1.8731
253,1221.01,CANDIDATE,107.921025,-65.508857,0.473,39.508,2458404.186114,91.682998,8.6190789,742.2190905,3.1172245,5.9944716,399.0777138,10.0564,138.411,5802.0,4.44521,1.01814
254,1222.01,CANDIDATE,99.224785,-63.079384,9.839,-1.893,2459369.308376,10.1943985,2.1185967,280.7744557,2.3673561,231.1107952,994.4313507,10.3014,226.932,6082.0,4.33287,1.32661
255,1223.01,CANDIDATE,117.214876,-63.720125,-19.934,27.4,2458337.744507,14.6432449,2.5568619,228.4336406,3.209158,391.1997982,1134.2777292,9.3109,237.7,6516.0,3.99366,2.04178
256,1224.01,CANDIDATE,37.197836,-80.899105,159.883,27.053,2459363.916519,4.1782736,1.7361547,2593.0246392,2.1832235,13.9294931,492.7238423,11.556,37.3312,3442.0,4.893,0.404403
257,1225.01,CANDIDATE,97.166308,-64.596432,-19.835,5.896,2459386.830133,13.8967874,4.5260993,802.3919457,3.1617079,52.3817394,686.1431445,11.7582,252.615,5522.87,4.67156,0.888163
258,1225.02,CANDIDATE,97.166308,-64.596432,-19.835,5.896,2458414.550258,8.1212745,3.1214246,655.7127096,2.5303934,107.2095691,820.688102,11.7582,252.615,5522.87,4.67156,0.888163
259,1226.01,CANDIDATE,103.754836,-69.867129,-8.818,-3.172,2458438.453218,3.9288035,1.6064128,525.617467,2.2973733,376.4589429,1123.4381151,11.5514,257.93,5668.15,4.52573,0.986943
260,1227.01,CONFIRMED,186.767363,-72.45185,-40.266,-10.642,2458617.476078,27.363343,4.140109,21652.1498082,6.5448325,0.8344756,243.7660188,13.802,100.641,3050.0,4.438,0.44128
261,1228.01,CANDIDATE,107.843685,-68.83334,-0.918,35.033,2458348.319293,29.0500983,7.2380899,401.6867039,3.7532602,273.4262926,1037.1219312,9.0963,272.217,8208.0,4.25979,1.79626
262,1229.01,CANDIDATE,74.130396,-74.920333,9.26,26.132,2458602.525525,31.8132264,11.2567164,11479.375547,21.6314984,48.4375724,672.8454841,10.779,254.584,6028.84,3.96199,1.98893
263,123.01,CONFIRMED,319.699588,-26.616374,23.236,-57.557,2458325.374915,3.3088773,5.662133,3988.0585805,17.2150015,4557.4982459,2095.5661621,7.87598,161.498,6188.0,4.27166,2.62392
264,1230.01,CONFIRMED,118.129594,-83.825063,20.314,-77.04,2458620.317112,25.056686,6.7083875,495.8106116,2.6541257,53.1401879,688.6134816,9.6245,143.138,5696.0,4.26563,1.15281
265,1231.01,CONFIRMED,156.74726,-52.467872,-89.046,361.603,2458563.889063,24.2455822,3.2473526,6274.5310693,3.7097595,1.9506426,301.4145224,10.2565,27.6227,3535.0,4.84874,0.465271
266,1232.01,CANDIDATE,116.501399,-61.879794,-2.334,26.14,2459356.538461,14.2545346,4.974,7300.0,10.759,219.312,1072.0,11.7835,328.604,5739.0,4.28235,1.1
267,1233.01,CONFIRMED,186.574063,-51.363052,-70.434,-49.865,2459308.481159,14.1758947,3.7543827,907.1324529,2.6231641,53.8795095,690.9961983,8.6522,64.5978,5723.87,4.438,0.864173
268,1233.02,CONFIRMED,186.574063,-51.363052,-70.434,-49.865,2459311.402774,19.5901578,4.002861,1182.6678641,3.0026428,35.0031418,620.3638839,8.6522,64.5978,5723.87,4.438,0.864173
269,1233.03,CONFIRMED,186.574063,-51.363052,-70.434,-49.865,2459310.632995,6.2036219,3.01098,548.9044399,2.056748,162.1675094,910.1452592,8.6522,64.5978,5723.87,4.438,0.864173
270,1233.04,CONFIRMED,186.574063,-51.363052,-70.434,-49.865,2458572.107559,3.79589,2.4602856,317.5272928,1.553135,312.1807495,1072.0653989,8.6522,64.5978,5723.87,4.438,0.864173
271,1234.01,CANDIDATE,290.57223,26.319493,-29.235,-14.449,2458685.613152,2.2645386,3.8193701,15019.9420903,5.1936764,34.1873897,616.7174475,13.7991,104.912,3443.0,4.81617,0.411471
272,1235.01,CONFIRMED,152.218255,69.27662,196.631,17.369,2459444.897093,3.4446778,2.274,570.0,3.14106,749.295,1457.0,9.91924,39.6345,3912.0,4.62642,0.63
273,1236.01,CONFIRMED,286.040876,36.632536,-32.207,-20.401,2459422.690639,3.0300678,2.5068525,22091.0234462,12.7143498,318.4587016,1077.4150297,11.0248,159.658,5242.82,4.52404,0.857369
274,1237.01,CONFIRMED,286.638391,39.487904,-0.455,6.169,2459425.497022,12.720565,2.36,1070.0,4.79626,37.9206,691.0,10.2768,243.249,6212.0,4.17664,1.48
275,1237.02,CONFIRMED,286.638391,39.487904,-0.455,6.169,2458685.42027,6.2385799,2.8932832,415.2154071,3.0670357,587.1510536,1255.4725184,10.2768,243.249,6212.0,4.17664,1.47768
276,1238.01,CANDIDATE,201.382339,68.836068,-4.963,-45.922,2459442.08224,3.2947543,1.667,1380.0,2.36024,40.6642,703.0,11.2582,70.7145,3853.0,4.63168,0.62
277,1238.02,CANDIDATE,201.382339,68.836068,-4.963,-45.922,2458684.103392,0.7645855,1.0232658,383.8954036,1.2582497,399.2690066,1140.0821586,11.2582,70.7145,3853.0,4.63168,0.62326
278,1239.01,CONFIRMED,158.011286,84.030377,-26.182,2.141,2459591.456599,12.6397424,3.4052551,3226.1149121,4.568014,39.6562125,640.0259132,10.7192,126.903,5217.0,4.59186,0.789425
279,124.01,CANDIDATE,66.58263,-67.806354,7.888,32.653,2459168.704559,1.842799,1.573,2470.0,35.2852,2675.13,2003.0,11.1311,809.252,5080.0,4.48159,4.09
280,1240.01,CONFIRMED,286.110305,43.680961,-1.691,7.017,2459421.32991,1.7208575,1.8884374,11244.7044962,14.7431306,2259.3860342,1758.3987225,13.8046,1086.24,5832.83,4.20893,1.33402
281,1241.01,CANDIDATE,289.73973,44.647347,2.831,-10.813,2459421.236112,4.7802597,1.4588658,1015.4550043,7.6126429,1770.0151344,1654.2989516,11.1634,546.522,5826.0,3.7213,2.3387201
282,1242.01,CANDIDATE,248.553295,60.195927,1.525,-39.808,2459608.048076,0.3814851,0.582,570.0,2.20409,1646.95,1774.0,11.598,110.015,4255.0,4.55641,0.71
283,1243.01,CANDIDATE,135.732641,71.636416,-100.404,-142.946,2459393.130187,4.659522,0.9854353,1866.4547031,2.4902426,17.2663786,519.9002954,11.1966,43.1865,3489.0,4.74553,0.490729
