,kepoi_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_quarters,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
9325,K08033.01,0,0,0,0,0,362.13187,2455202.541,0.397,5.59,849.0,0.026624,14.81161,2.23,0.9196,89.95,208.0,0.45,468.0,0.4966,5.847436,7.3622427,8.2,3.0,11111111111111111000000000000000,0.36,5176.0,4.567,-0.14,0.766,0.79,283.29706,48.266628,15.313,0.396,-0.8,0.6,0.0005,-0.0008,8.56,5.43,10.14,8.67,5.35,10.19
9326,K08034.01,-1,0,0,1,0,9.1447861,2454972.282,0.742,5.422,268.8,0.01623,0.16415,1.63,0.086,85.26,843.0,119.61,8.99,0.4035,4.716922,12.122539,14.9,122.0,00011111111111111000000000000000,0.6514,5849.0,4.517,-0.02,0.919,1.014,292.28278,48.256672,15.884,0.0,128.1,12.0,-0.02967,-0.00281,,,,,,
9327,K08035.01,0,0,0,0,0,29.4856392,2454984.867,0.103,4.27,105.0,0.009501,3.23552,1.46,0.2057,89.89,793.0,93.27,53.0,0.2751,3.8005898,8.269252,9.3,47.0,11111111111111111000000000000000,0.5301,6870.0,4.266,-0.1,1.407,1.337,292.48358,48.275219,13.783,0.038,-1.1,1.01,0.00012,-0.00012,0.77,-0.49,0.91,0.74,-0.46,0.87
9328,K08036.01,-1,0,1,1,1,0.786483923,2454964.843,1.139,7.035,233.3,0.154751,0.04743,21.66,0.0171,10.18,2408.0,7999.91,1.158,0.319,3.5450337,13.167665,104.2,1361.0,11111101110111011000000000000000,0.6681,6315.0,4.258,-0.14,1.282,1.083,297.56628,48.288342,13.504,0.0,5.58,0.61,-0.000177,-2.3e-05,0.77,-0.81,1.12,0.57,-1.01,1.16
9329,K08037.01,0,0,0,0,0,3.65034525,2454966.636,0.289,1.527,253.2,0.014576,7.97134,0.72,0.0359,89.07,578.0,26.47,17.77,0.2631,5.5801797,7.354568,6.0,366.0,11111111111111111000000000000000,-1.0,3704.0,4.797,-0.2,0.45,0.463,291.94415,48.351791,15.519,0.003,2.6,1.8,-0.00054,-0.00039,0.13,-0.15,0.2,0.09,-0.2,0.22
9330,K08038.01,-1,1,0,1,1,0.9438885,2454965.286,0.649,2.592,35.8,0.005796,0.2509,1.45,0.0216,73.43,3158.0,23572.82,2.28,0.253,4.6963334,8.695949,8.3,1422.0,11111111111111111000000000000000,0.3964,6947.0,3.895,-0.28,2.297,1.511,292.00674,48.306309,12.521,0.001,2.12,-0.56,-4.6e-05,9e-06,2.13,0.13,2.13,2.14,0.36,2.17
9331,K08039.01,0,0,0,0,0,43.9438891,2454977.143,0.523,5.26,154.8,0.011749,1.65286,1.12,0.2407,89.46,505.0,15.41,55.3,0.3342,2.964259,7.9631405,9.7,32.0,11111111111111111000000000000000,0.6922,6008.0,4.537,-0.32,0.875,0.961,293.31909,48.518608,14.685,0.001,-2.0,2.8,0.00031,-0.00044,0.76,0.73,1.05,0.63,0.62,0.88
9332,K08139.01,-1,0,0,1,1,40.244826,2454994.368,0.022,4.303,192.9,0.011813,4.41004,115.94,0.2165,89.98,3302.0,28103.18,72.28,0.8602,6.1607747,11.747954,16.8,8.0,00000000000001111000000000000000,-1.0,3674.0,0.452,-0.58,89.878,0.833,296.01974,43.23439,12.314,0.0,139.9,0.81,-0.02554,-0.00014,,,,,,
9333,K08140.01,-1,1,0,0,0,135.428746,2455001.506,0.498,7.394,381.1,0.01828,1.97873,1.83,0.5187,89.77,343.0,3.29,124.3,0.4035,4.3336606,7.1369853,7.9,10.0,11111111111111111000000000000000,0.2237,5849.0,4.517,-0.02,0.919,1.014,283.11157,43.346771,15.445,0.024,-4.6,-0.3,0.00147,9e-05,0.22,1.4,1.4,0.0,1.39,1.39
9334,K08141.01,-1,1,0,0,0,380.03903,2455220.649,0.555,18.5,788.8,0.026406,0.32628,2.36,0.9929,89.77,219.0,0.55,135.6,0.4415,6.764816,8.53636,13.2,4.0,11111111111111111000000000000000,0.2988,5477.0,4.568,-0.06,0.818,0.905,293.03891,43.384048,15.198,0.916,-0.5,-0.1,0.0004,0.0002,0.5,2.3,2.3,0.4,2.25,2.29
9335,K08142.01,-1,1,0,0,0,380.294204,2455188.671,0.519,12.351,730.5,0.025314,1.1763,2.27,0.9265,89.86,229.0,0.65,208.0,0.398,4.828031,7.3138347,15.0,4.0,11111111111111111000000000000000,0.3786,5518.0,4.473,-0.5,0.822,0.733,294.42719,43.38464,14.945,0.068,-2.0,1.5,0.0015,-0.0013,,,,,,
9336,K08143.01,-1,1,0,1,1,373.74691,2455092.928,0.834,28.37,622.3,0.025691,0.02948,2.65,1.0238,89.21,260.0,1.08,60.2,0.3147,6.7508216,8.279686,16.2,4.0,11111111111111111000000000000000,0.2019,6131.0,4.497,-0.24,0.945,1.023,290.02124,43.402161,15.193,0.0,0.5,-3.5,-0.00042,0.00188,-4.0,-5.13,6.51,-4.11,-5.25,6.67
9337,K08144.01,-1,1,0,0,0,315.81065,2455005.543,0.094,23.66,541.6,0.020529,0.21107,1.82,0.8365,89.95,212.0,0.47,103.63,0.6385,7.0503736,8.383834,11.6,4.0,11111111111111111000000000000000,0.0002,4875.0,4.514,0.2,0.81,0.781,295.03894,43.477329,15.374,0.001,0.4,2.9,-0.0005,-0.0023,1.68,2.18,2.75,1.57,2.19,2.7
9338,K08145.01,-1,1,0,0,0,16.9341628,2454978.99,0.662,3.94,207.8,0.01395,1.06094,1.71,0.1374,88.5,798.0,95.78,25.2,0.3288,2.58685,7.23092,7.2,65.0,00011111111111111000000000000000,0.9605,6321.0,4.417,0.07,1.125,1.207,287.72198,43.596432,15.934,0.092,-2.7,-0.8,0.00071,0.00028,0.8,0.3,0.8,0.66,0.3,0.7
9339,K08247.01,-1,1,0,0,0,527.68601,2455009.618,0.011,4.817,602.0,0.022251,42.53473,2.0,1.2409,90.0,203.0,0.4,855.0,0.3858,6.3287144,7.751527,6.8,3.0,11111011101110111000000000000000,0.1292,5657.0,4.567,-0.18,0.824,0.919,293.20059,39.664879,15.031,0.011,0.4,3.0,-0.0002,-0.0017,-0.68,0.71,0.99,-0.65,0.67,0.93
9340,K08248.01,-1,1,0,0,0,267.911652,2454993.228,0.016,4.124,695.0,0.023571,34.53067,2.38,0.7643,90.0,257.0,1.03,508.0,0.5167,5.432914,7.796777,7.7,4.0,00011011101110111000000000000000,0.8441,5291.0,4.423,0.06,0.926,0.828,293.94141,39.642658,15.204,0.436,0.2,-1.1,-0.0002,0.0009,2.3,-2.04,3.1,2.3,-2.1,3.1
9341,K08249.01,0,0,0,0,0,309.191789,2455159.221,0.155,11.392,122.8,0.010221,1.75518,1.96,0.9234,89.96,383.0,5.08,207.0,0.3098,4.8406997,7.184774,10.5,4.0,11111011101110111000000000000000,0.6229,6299.0,3.99,-0.36,1.754,1.095,294.63766,39.655811,12.746,0.847,0.6,-0.9,-6e-05,-1e-05,0.2,0.7,0.72,0.2,0.25,0.3
9342,K08250.01,-1,1,0,0,0,99.299502,2454971.715,0.526,3.631,408.5,0.019172,11.63966,5.4,0.5031,89.83,682.0,51.2,182.4,0.2724,3.8912156,7.1909003,6.6,13.0,11111111111111111000000000000000,0.322,6832.0,3.851,0.06,2.578,1.717,297.76138,39.854195,13.293,0.021,1.74,-0.9,-0.00067,0.00039,-0.01,-1.52,1.52,-0.2,0.27,0.3
9343,K08251.01,-1,0,0,1,0,371.47786,2455174.963,0.128,12.3,264.9,0.014547,1.71651,1.2,0.9529,89.97,203.0,0.4,232.2,0.4966,4.514086,7.358495,8.6,4.0,11111011101110111000000000000000,0.4077,5162.0,4.605,-0.08,0.754,0.845,295.06955,39.953491,14.603,0.0,2.6,6.0,-0.00072,-0.00149,6.07,6.69,9.03,5.96,6.75,9.0
9344,K08252.01,-1,0,1,0,0,1.99638423,2454964.56,0.223,2.4,29.4,0.005002,1.15936,0.59,0.0324,87.96,1590.0,1505.17,6.251,0.3239,2.8237154,7.425287,6.2,537.0,11111011101110111000000000000000,0.948,6249.0,4.428,-0.04,1.076,1.13,295.60205,40.175331,14.099,0.0,4.8,3.5,-0.000146,-0.000107,4.5,1.24,4.6,4.4,1.2,4.5
9345,K08253.01,0,0,0,0,0,400.11482,2455149.264,0.066,12.37,113.4,0.009579,1.82185,0.95,1.065,89.98,226.0,0.62,249.0,0.4695,5.5992484,7.85773,6.7,4.0,11111111111111111000000000000000,0.1161,5547.0,4.521,0.24,0.911,1.005,291.52951,40.252918,13.521,0.092,-0.8,2.0,0.0001,-0.00026,0.718,-3.16,3.24,0.75,-3.22,3.31
9346,K07926.01,-1,1,0,0,0,29.3657204,2454968.073,0.954,8.7303,74936.0,0.393324,0.39054,51.33,0.1887,87.91,685.0,51.92,26.11,0.319,712.3634,807.6118,808.9,3.0,00000000010000000000000000000000,-1.0,6167.0,4.299,-0.14,1.195,1.034,295.9964,45.461231,14.053,0.001,-0.056,0.223,0.0,0.0,-0.01,0.004,0.01,0.252,0.104,0.272
9347,K07927.01,-1,1,0,1,0,1.035329922,2454965.332,1.243,3.8022,992.8,0.275495,0.04716,105.66,0.0253,26.38,3654.0,42120.85,1.388,0.2479,3.4070537,14.251412,178.0,1290.0,11111111111111111000000000000000,0.7284,7030.0,3.65,0.42,3.512,2.011,300.56625,45.42445,13.632,0.0,3.18,-43.78,-0.00017,0.002794,1.597,-4.647,4.914,1.577,-4.603,4.866
9349,K07929.01,-1,0,0,1,1,3.04463691,2454965.448,0.322,6.656,47.0,0.00635,0.07974,0.68,0.0417,84.56,1321.0,721.48,3.393,0.3147,6.2044663,8.593861,10.4,445.0,11111111111111111000000000000000,0.6728,6181.0,4.474,-0.22,0.98,1.042,293.65582,45.511108,14.886,0.0,5.1,-0.6,-0.000217,2.9e-05,0.79,-1.84,2.0,0.68,-1.82,1.94
9350,K07930.01,0,0,0,0,0,377.67241,2455054.098,0.107,15.82,514.8,0.020414,0.84027,1.37,0.8667,89.97,187.0,0.29,185.04,0.4539,6.3192315,8.00378,10.2,3.0,11111111111111111000000000000000,0.7366,5031.0,4.644,-0.9,0.615,0.608,288.43912,45.68721,15.18,0.705,0.5,0.3,-0.0002,-0.00032,0.14,0.1,0.17,0.11,-0.02,0.11
9351,K07931.01,0,0,0,0,0,242.0367,2455014.746,0.568,11.01,333.3,0.017318,0.92019,2.11,0.7707,89.77,323.0,2.57,141.8,0.3511,5.3176007,7.5104246,8.9,6.0,11111111111111111000000000000000,0.9008,6086.0,4.36,-0.06,1.116,1.037,295.22937,45.624889,15.055,0.226,-0.9,-2.0,0.00035,0.00067,1.15,0.4,1.22,0.99,0.3,1.05
9352,K07932.01,0,0,0,0,0,502.25648,2454995.584,0.05,14.84,153.2,0.011277,1.33553,1.03,1.1141,89.99,215.0,0.51,261.0,0.3556,5.4348865,7.2063136,8.1,3.0,11111111111111111000000000000000,0.042,5637.0,4.46,-0.62,0.833,0.73,290.89395,45.71664,13.339,0.052,1.7,1.6,-0.00027,-0.00027,1.32,-3.21,3.48,1.21,-3.3,3.52
9353,K08041.01,-1,0,0,0,1,7.508818,2454971.655,0.025,6.5,70.1,0.007699,0.2369,1.02,0.0763,89.84,1107.0,354.74,8.9,0.3147,4.136633,8.862663,7.4,144.0,11111101110111011000000000000000,0.8868,6293.0,4.291,-0.2,1.213,1.045,297.74451,48.693668,11.878,0.064,3.03,0.9,-3.8e-05,-2.6e-05,-0.01,-0.96,0.96,5.11,0.58,5.15
9354,K08042.01,-1,1,0,0,0,383.937324,2455132.289,0.011,2.884,627.7,0.022551,144.30861,7.9,1.1206,90.0,389.0,5.43,1040.0,0.4664,4.6904993,7.117375,10.8,4.0,11111111111111111000000000000000,0.6953,5216.0,3.53,-0.32,3.207,1.27,290.57559,48.785881,13.588,0.369,-0.58,0.27,0.00025,-0.00024,-0.01,-0.35,0.35,0.01,-0.45,0.45
9355,K08043.01,0,0,0,0,0,10.7781558,2454967.794,0.009,3.005,121.3,0.010138,3.45502,1.24,0.1004,89.98,942.0,186.22,27.68,0.2947,3.4121437,7.254126,7.9,127.0,11111111111111111000000000000000,0.0237,6386.0,4.402,-0.08,1.123,1.161,292.9603,48.7005,15.267,0.718,1.3,0.0,-0.00015,-2e-05,-0.01,-0.22,0.22,-0.11,-0.44,0.45
9356,K08044.01,-1,0,0,1,0,0.619618218,2454964.759,0.389,1.2517,50.3,0.006476,2.24677,3.34,0.0169,83.74,3818.0,50197.86,3.57259,0.4781,7.3826838,7.5358043,4.4,2006.0,11111111111111100000000000000000,0.8632,5180.0,3.314,-0.18,4.717,1.673,295.60391,48.718151,13.705,0.0,0.82,8.2,-3.9e-05,-0.000367,0.05,7.52,7.52,0.01,7.66,7.66
9357,K08045.01,-1,0,0,1,0,4.17363793,2454967.2,0.597,2.738,49.7,0.006756,0.92108,2.52,0.0602,86.38,2197.0,5511.8,9.47,0.2913,3.7136111,8.130128,10.5,256.0,11111101110111011000000000000000,0.1013,6619.0,3.595,-0.16,3.41,1.67,298.23053,48.794109,12.754,0.0,5.58,15.08,-0.000282,-0.000766,7.1,6.52,9.64,7.13,6.53,9.67
9358,K08046.01,0,0,0,0,0,384.37706,2455142.208,0.901,15.139,1204.9,0.038788,0.12904,50.93,1.2098,89.49,676.0,49.27,100.3,0.5684,6.4048886,8.551403,22.6,3.0,11100110011001000000000000000000,0.0285,4859.0,2.481,-0.46,12.023,1.594,287.59253,48.886459,12.656,0.286,0.02,0.12,0.0,0.00017,-0.02,-0.42,0.42,-0.02,-0.26,0.26
9359,K08047.01,0,0,0,0,0,302.34971,2455251.953,0.468,4.978,622.3,0.022799,15.55761,1.98,0.8332,89.94,208.0,0.44,422.0,0.6563,5.209186,7.666105,8.0,3.0,11111111111111111000000000000000,0.2747,4829.0,4.564,0.48,0.794,0.843,290.6962,49.066078,15.222,0.37,-0.9,1.6,0.0006,-0.0009,-1.4,-1.47,2.0,-1.4,-1.2,1.9
9360,K08145.02,-1,1,0,0,0,244.58323,2454992.355,0.483,12.822,408.3,0.018977,0.70687,2.33,0.8152,89.79,328.0,2.72,130.8,0.3288,5.0488977,7.7770205,7.1,5.0,00011111111111111000000000000000,0.2942,6321.0,4.417,0.07,1.125,1.207,287.72198,43.596432,15.934,0.997,0.1,0.1,0.0,0.0,-0.28,0.66,0.72,-0.41,0.59,0.72
9361,K08146.01,-1,1,0,0,0,185.83013,2455128.002,0.037,10.14,72.6,0.007819,1.53429,1.01,0.6362,89.98,370.0,4.42,141.0,0.3147,4.131339,7.248563,8.1,7.0,11111111111111111000000000000000,0.009,6137.0,4.286,-0.24,1.187,0.993,284.69919,43.681171,12.218,0.01,-1.8,-2.3,0.00012,0.00016,0.2,-0.32,0.38,0.4,-0.61,0.7
9362,K08147.01,-1,1,0,0,0,363.346158,2455008.944,0.29,4.911,896.0,0.02688,24.73059,22.36,1.2824,89.97,537.0,19.65,557.0,0.5559,7.1278434,7.385894,10.7,3.0,11111111111111100000000000000000,0.3976,4994.0,3.002,0.1,7.619,2.124,291.10947,43.635181,13.971,0.194,1.01,0.57,-0.00094,-0.00043,1.87,1.36,2.32,1.8,1.44,2.31
9363,K08148.01,-1,1,0,0,0,303.91225,2455110.124,0.504,15.37,479.5,0.020355,0.49292,1.97,0.8656,89.78,242.0,0.81,134.0,0.4695,8.478353,9.752224,12.4,5.0,11111111111111111000000000000000,0.0012,5412.0,4.513,0.18,0.887,0.936,294.85776,43.677929,15.264,0.739,-0.8,-0.8,0.00031,0.0002,0.59,-0.9,1.1,0.44,-1.2,1.3
9364,K08149.01,-1,1,0,0,0,536.52197,2455212.615,0.14,4.458,293.9,0.015321,51.927,3.0,1.336,89.99,273.0,1.31,924.5,0.5438,6.202469,7.534902,9.7,3.0,11111111111111111000000000000000,0.3612,5335.0,3.973,0.44,1.794,1.104,280.33868,43.706039,12.101,0.59,-1.0,0.1,0.00031,2e-05,0.8,-0.26,0.84,1.04,-0.21,1.06
9365,K08150.01,-1,1,0,0,0,350.514,2455043.817,0.259,19.53,213.5,0.013546,0.37323,2.22,0.9955,89.89,346.0,3.37,134.3,0.2893,7.24664,8.271926,12.0,4.0,11111111111111111000000000000000,0.5085,6382.0,4.115,-0.36,1.5,1.068,291.54568,43.789879,13.954,0.034,0.1,1.6,-5e-05,-0.0004,-0.8,-1.1,1.3,-1.0,-1.2,1.6
9366,K08151.01,-1,1,0,0,0,431.51734,2455224.697,0.718,16.42,5332.7,0.071738,0.41374,10.28,1.1999,89.74,287.0,1.6,159.7,0.3344,105.045815,121.43252,206.2,3.0,01111111111111111000000000000000,0.0803,6221.0,4.294,0.2,1.312,1.24,284.72949,43.864216,13.922,0.005,0.286,-1.211,-0.00058,0.0006,-0.1,-0.065,0.12,0.18,-1.272,1.28
9367,K08254.01,-1,0,1,0,0,0.638697833,2454964.756,1.757,5.1609,141450.0,1.258352,0.63758,162.15,0.0156,42.83,2464.0,8720.57,2.395646,0.2998,72.72307,479.74585,206.3,144.0,00000000010000000000000000000000,-1.0,6424.0,4.388,0.07,1.18,1.242,298.81052,40.540199,14.068,0.03,0.727,-0.437,0.0,0.0,-0.017,0.01,0.019,0.002,-0.018,0.018
9368,K08255.01,-1,1,0,0,0,539.214259,2455272.504,0.001,3.464,300.6,0.015989,114.73195,2.04,1.3565,90.0,265.0,1.17,1208.0,0.2914,5.3905864,7.2982697,7.8,3.0,11111111111111111000000000000000,0.218,6469.0,4.359,-0.16,1.171,1.143,296.98615,40.67511,13.803,0.013,2.4,2.3,-0.00075,-0.00072,-2.0,3.27,3.81,-1.9,3.17,3.72
9369,K08256.01,-1,1,0,0,0,343.56446,2455036.987,0.433,18.94,179.6,0.012412,0.32672,1.8,0.9658,89.8,298.0,1.87,126.8,0.4046,5.272145,7.629894,8.4,5.0,11111111111111111000000000000000,0.0001,5770.0,4.2,0.1,1.326,1.017,296.78223,40.835541,14.217,0.116,0.4,1.9,-0.00038,1e-05,,,,,,
9370,K08257.01,0,0,0,0,0,9.4609418,2454971.789,0.161,4.888,47.5,0.006322,0.67134,0.54,0.0784,89.37,767.0,81.83,14.7,0.398,2.9430459,7.113993,7.9,112.0,11110111011101110000000000000000,0.9434,5485.0,4.5,-0.56,0.788,0.716,282.96545,40.922619,13.413,0.025,3.3,-1.8,-0.00016,8.3e-05,0.34,-0.27,0.43,0.31,-0.27,0.41
9371,K08258.01,-1,1,0,0,0,54.432903,2454987.918,0.099,3.554,307.6,0.015637,10.55953,1.41,0.2585,89.95,404.0,6.29,118.3,0.5684,3.5128093,7.2117453,7.7,26.0,11111111111111111000000000000000,0.2436,5119.0,4.493,-0.02,0.827,0.777,290.10568,41.13895,15.393,0.014,-2.7,-2.5,0.00092,0.00088,1.0,2.3,2.5,1.0,2.4,2.6
9372,K08259.01,0,0,0,0,0,402.27493,2455202.673,0.668,15.67,294.5,0.016636,0.39652,1.73,1.0699,89.75,262.0,1.11,150.3,0.3026,5.401413,7.4787517,11.1,4.0,11111111111111111000000000000000,0.7971,6299.0,4.486,-0.42,0.95,1.008,290.4519,41.22551,14.619,0.005,2.4,-2.0,-0.0007,0.00062,1.83,-2.1,2.8,1.76,-2.0,2.6
9373,K08260.01,-1,1,0,0,0,235.20613,2455124.089,0.297,6.989,642.0,0.022999,5.45324,1.71,0.6772,89.93,230.0,0.66,252.0,0.4535,5.041175,7.2962074,6.8,4.0,11111111111111111000000000000000,0.0182,5205.0,4.648,-0.44,0.679,0.755,288.43362,41.358391,15.917,0.02,3.0,1.9,-0.003,-0.0014,0.49,1.7,1.8,0.37,1.6,1.6
9374,K07933.01,-1,0,0,1,0,20.004714,2454972.064,0.18,2.952,115.7,0.009662,6.43311,0.89,0.1392,89.8,577.0,26.19,51.4,0.5167,2.9852502,7.5677705,6.7,68.0,11111111111111111000000000000000,0.6105,5299.0,4.534,0.14,0.848,0.896,293.7041,45.892509,14.437,0.143,-1.7,0.4,0.00027,-7e-05,0.6,0.16,0.6,0.6,0.09,0.6
9375,K07934.01,0,0,0,0,0,22.6432436,2454986.446,0.136,0.806,550.4,0.02176,378.55249,2.12,0.1541,89.96,624.0,35.77,217.3,0.3447,3.5044084,7.3129215,8.2,63.0,11111111111111111000000000000000,-1.0,5880.0,4.516,-0.22,0.891,0.949,284.67227,45.97382,15.581,0.003,0.1,-3.2,-5e-05,0.00171,-0.56,-0.15,0.58,-0.58,-0.18,0.6
9376,K07935.01,-1,1,0,0,0,350.65158,2455041.79,0.004,7.976,248.1,0.014422,6.08374,1.31,0.9467,90.0,243.0,0.83,340.7,0.3342,4.654483,7.152329,8.2,4.0,11111111111111111000000000000000,0.3547,5882.0,4.56,-0.34,0.833,0.923,285.71143,45.920658,14.375,0.778,0.2,0.7,-0.00013,-0.00012,-0.58,0.24,0.63,-0.62,0.36,0.72
9377,K07937.01,-1,0,0,1,0,4.18587282,2454965.417,0.078,1.998,99.4,0.009013,4.51212,0.89,0.0471,89.72,1057.0,295.17,16.11,0.4341,2.8421786,8.51923,9.3,319.0,11111111111111111000000000000000,0.5374,5455.0,4.421,-0.2,0.909,0.795,300.38046,45.973549,14.525,0.0,1.6,-12.2,-7e-05,0.00116,0.76,-5.11,5.16,0.74,-5.21,5.26
9378,K07938.01,0,0,0,0,0,275.5603,2455070.098,0.018,15.09,89.4,0.008649,0.69381,2.33,0.9025,89.99,437.0,8.6,140.7,0.3434,5.220207,7.4578137,11.5,4.0,11111111111111111000000000000000,0.4683,5989.0,3.764,-0.18,2.467,1.289,293.68533,46.095737,11.663,0.004,1.4,1.37,-0.00014,-0.00015,-2.19,0.66,2.29,-2.26,0.5,2.31
9379,K07939.01,-1,0,0,1,1,2.178142613,2454965.033,0.468,0.906,172.7,0.012475,17.938,1.22,0.0328,88.38,1452.0,1050.06,16.51,0.3026,5.4588523,11.694519,16.1,614.0,11111111111111111000000000000000,0.8312,6290.0,4.527,-0.5,0.898,0.99,288.14877,46.196911,14.652,0.0,2.21,2.74,-0.00024,-0.00043,0.39,-0.86,0.94,0.6,-0.77,0.98
9380,K07940.01,0,0,0,0,0,188.881049,2455113.068,0.504,1.49,325.8,0.01702,332.07834,1.86,0.6607,89.97,330.0,2.79,856.0,0.3588,5.127868,8.658185,12.9,6.0,11111111111111111000000000000000,0.9434,6077.0,4.471,-0.04,0.999,1.077,289.67508,46.131882,12.85,0.198,-0.9,0.58,0.00031,-0.00021,-0.58,1.74,1.83,-0.54,1.67,1.76
9381,K08048.01,0,0,0,0,0,379.67276,2455278.97,0.302,9.662,253.9,0.014816,3.22991,1.33,0.9933,89.94,247.0,0.88,291.0,0.3026,4.843413,7.2200413,7.9,3.0,11111111111111111000000000000000,0.2745,6156.0,4.563,-0.66,0.824,0.906,291.45468,49.043289,14.44,0.138,1.5,-2.3,-0.00031,0.00051,0.6,-0.1,0.6,0.7,0.0,0.7
9382,K08049.01,-1,1,0,0,0,391.420272,2455303.443,0.797,3.84,236.7,0.015559,14.56005,1.61,1.0291,89.91,256.0,1.01,490.0,0.3342,5.234701,8.236689,10.3,3.0,11111111111111111000000000000000,0.907,6032.0,4.46,-0.32,0.949,0.948,290.57971,49.18998,12.879,0.4,0.3,-1.1,-8e-05,0.00024,-0.11,-1.6,1.6,-0.09,-1.58,1.58
9383,K08050.01,0,0,0,0,0,278.38935,2455132.537,0.12,10.43,262.8,0.014366,2.11467,6.81,0.9633,89.97,464.0,10.93,205.4,0.5703,4.7224183,7.1075773,11.2,4.0,11111111111111111000000000000000,0.8216,4951.0,3.349,0.16,4.342,1.537,291.96802,49.115311,12.795,0.743,0.12,0.34,-1e-05,-8e-05,0.41,1.0,1.08,0.46,1.15,1.24
9384,K08051.01,-1,1,0,0,0,185.243906,2455010.277,0.726,3.276,383.9,0.019292,16.26358,2.38,0.6797,89.87,354.0,3.7,309.0,0.3344,4.684829,7.1291428,7.9,6.0,11111111111111111000000000000000,0.8461,6218.0,4.417,0.21,1.131,1.219,295.08365,49.170158,14.652,0.343,3.4,-0.18,0.00019,-0.00026,2.4,-2.6,3.5,1.5,0.6,1.6
9385,K08052.01,0,0,0,0,0,7.8687123,2454966.261,0.748,3.739,89.1,0.009353,0.39971,1.73,0.0855,86.08,1323.0,722.44,10.94,0.2734,3.1352582,8.42796,9.1,172.0,11111111111111111000000000000000,0.7599,6738.0,4.109,-0.18,1.692,1.351,295.59012,49.198601,13.41,0.107,0.77,0.65,-6.3e-05,-5.5e-05,0.07,0.24,0.25,0.15,0.26,0.3
9386,K08053.01,0,0,0,0,0,9.9105786,2454968.923,0.813,5.945,99.5,0.010162,0.08742,1.19,0.0952,83.93,922.0,170.47,7.69,0.3288,3.3347123,7.2847285,9.2,106.0,11111110111011101000000000000000,0.6074,6214.0,4.442,0.07,1.076,1.169,285.74564,49.238869,14.863,0.963,0.4,-0.4,-3e-05,2e-05,0.49,-0.7,0.9,0.45,-0.9,1.0
9387,K08054.01,0,0,0,0,0,43.9088053,2455002.335,0.272,6.265,297.8,0.01559,1.41153,7.33,0.2911,89.7,885.0,144.75,52.4,0.4858,3.1444068,7.258483,13.7,24.0,11111110111011101000000000000000,0.5649,5216.0,3.402,-0.08,4.303,1.703,285.08685,49.36282,13.589,0.013,1.19,-0.66,-0.00032,0.00023,0.3,-0.23,0.37,0.25,-0.08,0.26
9388,K08152.01,-1,1,0,0,0,261.684363,2455080.399,0.037,3.892,817.0,0.025408,40.2795,1.46,0.6447,90.0,175.0,0.22,526.3,0.5738,6.7409544,7.5647364,8.3,4.0,11111111111111111000000000000000,0.0725,4393.0,4.713,-0.96,0.526,0.522,291.67062,43.814461,14.864,0.081,0.7,1.8,-0.0003,-0.0014,1.75,-1.6,2.4,1.87,-1.6,2.4
9389,K08153.01,-1,0,1,1,0,0.808106001,2454964.69,1.269,3.9174,7676.4,0.378415,0.10992,39.59,0.0172,35.53,1978.0,3631.91,1.56,0.3511,13.886745,70.42667,73.3,1403.0,00011111111111111000000000000000,-1.0,6014.0,4.494,-0.08,0.958,1.043,300.95416,43.991718,15.94,0.0,-2.652,1.558,-0.00023,6e-05,,,,-1.82,2.244,2.89
9390,K08154.01,-1,1,0,0,0,391.33068,2455019.727,0.508,12.37,277.2,0.015737,1.18593,1.68,1.0467,89.86,274.0,1.33,212.5,0.2866,7.0505915,7.7990594,10.3,4.0,11111111111111111000000000000000,0.0831,6428.0,4.457,-0.54,0.977,0.998,289.4827,44.17889,14.056,0.374,1.8,0.7,-0.00047,-0.00015,-2.78,2.8,4.0,-2.64,2.91,3.9
9391,K08155.01,-1,1,0,0,0,320.56794551,2455112.625,0.331,15.3614,898.9,0.027436,0.68631,2.43,0.8854,89.88,234.0,0.71,155.060445,0.4415,4.850311,7.19511,7.5,4.0,00011111111111111000000000000000,-1.0,5546.0,4.575,-0.14,0.81,0.907,294.57861,44.21526,15.916,0.022,3.9,3.4,-0.0032,-0.0029,,,,,,
9392,K08156.01,0,0,0,0,0,364.98242,2455021.613,0.926,12.346,533.0,0.025568,0.13999,3.12,1.0483,89.47,293.0,1.73,99.5,0.2947,5.518176,7.17334,13.1,4.0,11111111111111111000000000000000,0.9298,6429.0,4.404,-0.14,1.116,1.152,295.16364,44.422211,14.324,0.172,-0.6,-2.2,0.0002,0.00102,-0.318,0.74,0.81,-0.328,0.94,1.0
