,pl_name,tic_id,Unnamed: 0,disposition,sy_snum,sy_pnum,rv_flag,tran_flag,pl_orbper,pl_rade,pl_radj,pl_tranmid,ttv_flag,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_logg,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_tmag,sy_kepmag,k2_campaigns,lc_amplitude,lc_slope,lc_max,lc_mean,lc_median,lc_meanAbsDev,lc_min,lc_q1,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
30,EPIC 201324549.01,TIC 38161230,44.0,0.0,1.0,0.0,0.0,1.0,2.51881781,43.80689189189188,3.911513513513513,2456820.075966,0.0,0.215,1.58,14.879965054054054,0.1901213513513514,6380.0,1.76,0.8748648648648648,4.408378378378378,171.2359519,-2.0851597,54.1171,264.00756,-5.39088,172.774,7.6157731,7.0,3.0,476.884,3.8145004513513516,12.624,12.293,11.236,10.99,10.89,10.88,10.906,11.015,9.024,12.1049,11.7475,12.146,1.0,594.6328125,5136.07851261189,196269.140625,195738.03125,107861.35418866132,124611.80725530676,195079.875,107301.42838101773,371903.21401235217,264601.78563133447,1.1219512195121952,-0.5850955199682308,4.8604668105026515e+22,177.4826202392578
31,EPIC 201352100.01,TIC 349456881,48.0,2.0,1.0,0.0,0.0,1.0,13.383629,2.873,0.26,2457594.79204,0.0,0.6601421621621621,3.2443610810810815,34.93315,0.03231,5216.0,0.82,0.9713513513513515,4.7,184.0351247,-1.6737612,59.96957,285.08958,0.06765,184.36744,40.7382162,-36.3597,-18.3732,194.195,5.12323,13.824,13.002,11.278,10.789,10.708,10.653,10.697,10.607,8.075,12.6813,12.1031,12.798,10.0,499.33984375,-0.11017569864948502,115774.15625,115244.2578125,115273.11328125,-28.860849380493164,114775.4765625,115184.228515625,115344.263671875,160.03515625,0.7090909090909091,-0.8274608098503571,2186384384.0,154.74554443359375
32,EPIC 201357835.01,TIC 147677251,50.0,2.0,1.0,0.0,0.0,1.0,11.8951,13.083513513513513,1.1653513513513512,2457611.3371,0.0,0.8381891891891892,3.519192432432432,15.6,0.03044,5040.0,0.68,0.9764864864864865,4.290540540540541,185.1812113,-1.5883337,60.34617,287.27077,0.6003,185.38531,25.702953,-25.4865,-3.32868,449.79,2.19503,13.13,12.788,11.574,11.266,11.271,10.91,10.969,11.132,8.512,12.627,12.2163,12.281,10.0,997.9140625,0.7017152485085755,129211.75,127967.46875,127955.83984375,11.629608154296875,127215.921875,127920.19140625,127994.96484375,74.7734375,1.4154175588865097,1.472009454455164,3709439744.0,113.69816589355469
33,EPIC 201359834.01,TIC 173164319,51.0,2.0,1.0,0.0,0.0,1.0,40.1401,20.8,1.86,2456838.65281,0.0,1.896,3.024,74.5,0.266,5635.389999999999,0.72,0.6354054054054054,4.431621621621622,173.1750869,-1.5587834,55.61539,266.33207,-4.14095,174.35148,50.9529666,-48.1369,-16.7046,342.596,2.89092,17.703,16.153,13.372,12.687,12.567,12.41,12.426,11.806,8.274,15.5853,14.6032,15.655,1.0,135.045654296875,5681.850251941928,8235.990234375,8150.3125,108489.18996779983,137640.54578482138,7965.89892578125,107917.01932010135,400946.97854201857,293029.9592219172,0.9219440353460973,-0.6493178015241541,5.710829962904264e+22,25.989850997924805
34,EPIC 201366540.01,TIC 443612346,52.0,2.0,1.0,0.0,0.0,1.0,7.4433,2.73,0.244,2456810.6468,0.0,0.116,1.632,28.0,0.0346,5629.552162162162,0.72,0.7043243243243242,4.460540540540541,168.7367646,-1.4622181,53.16518,259.97186,-5.80132,170.22027,20.6608797,-20.6579,-0.350883,328.871,3.01242,16.909,15.374,12.966,12.299,12.165,12.044,12.106,11.605,8.258,14.943,14.1286,14.97,1.0,303.21533203125,5681.850251941928,14586.6533203125,14178.9443359375,108489.18996779983,137640.54578482138,13980.22265625,107917.01932010135,400946.97854201857,293029.9592219172,1.1440306681270536,-0.6493178015241541,5.710829962904264e+22,27.902284622192383
35,EPIC 201390927.01,TIC 66664366,53.0,2.0,1.0,0.0,0.0,1.0,2.638,2.91,0.26,2457583.3409,0.0,0.11,1.6992,10.9,0.0265,4264.47,1.0656756756756756,0.8010810810810811,4.411351351351351,184.5853275,-1.0989451,60.67044,285.84993,0.81349,184.64436,69.6222393,-61.31,-32.99,922.9785702702704,3.793451918918919,15.987,14.872,12.233,11.533,11.39,11.271,11.332,11.048,8.003,14.4164,13.6207,14.21,10.0,623.2421875,0.3485108151296649,33255.90234375,32441.833984375,32443.5537109375,-1.721181035041809,32009.41796875,32410.8623046875,32464.15966796875,53.29736328125,0.9526832083092902,2.1696891165830787,602451712.0,66.68905639648438
36,EPIC 201392505.01,TIC 56812600,54.0,2.0,1.0,0.0,0.0,1.0,27.47083,3.36,0.3,2457592.0795,0.0,0.15,5.5008,30.9,0.0412,4947.03,0.75,0.81,4.6,183.188479,-1.0748315,60.30009,283.11586,0.28135,183.35282,16.3558277,-15.588,-4.95251,273.773,3.62627,14.58,13.687,11.844,11.39,11.282,11.192,11.239,11.211,8.528,13.3313,12.7295,13.384,10.0,2147.240234375,-0.07270424057836626,66249.59375,62561.8515625,62541.267578125,20.584917068481445,61955.11328125,62450.638671875,62627.4462890625,176.8076171875,1.280323450134771,5.226095023497788,172082298880.0,233.25010681152344
37,EPIC 201407812.01,TIC 49428482,55.0,2.0,1.0,0.0,0.0,1.0,2.8268121,40.1,3.577,2456812.488,0.0,14.1,6.8,11.628504378378377,0.456,5736.0,0.98,0.9027027027027028,4.273243243243243,174.0440867,-0.8407078,56.68341,266.97891,-3.13748,174.86583,11.3810582,-10.9682,-3.03761,649.666,1.511,12.578,12.137,10.796,10.457,10.399,10.341,10.381,10.347,8.065,11.8038,11.3692,11.858,1.0,21284.40625,5265.060785234312,272488.15625,266806.71875,107423.78346706081,127739.64211231953,229919.34375,106893.18359375,378015.56954708614,271122.38595333614,0.2440419447092469,-0.539111882471935,4.863351654081659e+22,6927.84033203125
38,EPIC 201427007 b,TIC 66664249,56.0,1.0,1.0,1.0,0.0,1.0,0.72091,1.5,0.134,2457625.7943,0.0,0.3606918918918919,4.052051891891891,3.1,0.0142,5633.0,0.94,0.7691891891891891,4.4,184.6021322,-0.5512886,61.20318,285.58634,1.3229,184.44256,17.7833657,-17.3534,3.88685,706.391,1.38704,15.081,14.321,12.975,12.63,12.581,12.534,12.57,11.181,8.468,14.147,13.6514,14.219,10.0,322.466796875,-0.009245082329189941,31566.435546875,30969.26171875,30967.7265625,1.5373529195785522,30921.501953125,30958.50341796875,30977.787109375,19.28369140625,1.187459599224305,11.341068326771783,83865128.0,24.820358276367188
39,EPIC 201441872.01,TIC 49417963,57.0,2.0,1.0,0.0,0.0,1.0,4.4416421,1.17,0.104,2456812.872,0.0,0.0143,2.74,12.167112621621623,0.01089,5547.0,0.9,0.8805405405405405,4.348918918918918,173.6002346,-0.3345702,56.87744,265.80229,-2.84847,174.25702,39.4770015,-39.409,2.31611,243.084,4.08569,12.294,11.838,10.89,10.595,10.484,9.796,9.841,9.82,8.68,11.9904,11.535,12.088,1.0,3207.28125,5094.194480902157,227634.390625,224694.390625,119376.46653293919,123572.5160536895,221219.828125,118812.86085304055,381013.36222550675,262200.5013724662,1.344311377245509,-0.5534064989959201,4.861688251690279e+22,988.7760009765625
40,EPIC 201445732.01,TIC 38140238,60.0,2.0,1.0,0.0,0.0,1.0,11.20381,2.18,0.194,2456817.4926,0.0,0.0354,1.1328,66.0,0.0182,5675.525135135135,1.1,0.9002702702702702,4.287837837837839,170.6512345,-0.2798534,55.25819,261.38412,-3.96211,171.521,21.0850119,2.85301,-20.8911,325.849,3.04095,12.682,12.238,10.894,10.561,10.496,10.44,10.488,10.539,8.389,11.8803,11.4512,11.947,1.0,705.71875,5880.979674943333,247668.8125,247289.65625,107423.78346706081,142491.57750083305,246257.375,106893.18359375,410057.6514727618,303164.4678790118,0.814935064935065,-0.5386458850816028,5.713776194053602e+22,89.14125061035156
41,EPIC 201456770.01,TIC 147684088,61.0,2.0,1.0,0.0,0.0,1.0,8.006875,2.384,0.213,2457586.039304,0.0,1.1850189189189186,2.5,20.19,0.0258,5403.0,0.85,0.9,4.54,185.6973984,-0.1218824,61.89331,287.5863,2.15124,185.2783,10.1694869,-9.3668,3.95999,511.581,1.92613,14.941,14.285,12.769,12.393,12.283,12.265,12.28,11.619,9.003,13.9771,13.4765,13.973,5.918918918918919,2171.4462890625,16.307957164750963,36056.98828125,34982.6484375,35159.77734375,-177.12806701660156,31714.095703125,34788.158203125,35341.611328125,553.453125,0.515450067174205,-2.259284847320826,860503932928.0,550.1996459960938
42,EPIC 201488365.01,TIC 425281171,62.0,2.0,1.0,0.0,0.0,1.0,3.3643115,85.6,7.637,2456812.224,0.0,35.2,7.4,13.388945783783782,0.6248,6240.0,1.32,1.1016216216216215,4.141891891891893,168.187478,0.3478732,54.24242,257.34479,-4.35046,169.00175,101.999203,-96.7394,-32.3315,147.352,6.75818,8.893,8.45,7.519,7.325,7.211,7.108,7.247,7.272,7.189,8.32033,7.97478,8.814,1.0,1093175.875,12679.616361292492,6022833.5,5914705.5,15541.765941722973,307789.2678486592,3836481.75,15283.26198268581,667177.9937711149,651894.7317884291,0.09265978230533073,0.04393657954794193,4.6260853255920396e+24,367701.25
43,EPIC 201497682 b,TIC 301610040,63.0,1.0,1.0,1.0,0.0,1.0,2.13174,0.692,0.062,2456850.0263,0.0,3.770559459459459,3.6761837837837836,15.848234108108109,0.0115,5579.66027027027,2.4329729729729728,0.78,4.407297297297297,168.9366786,0.4880606,54.82399,258.19387,-3.92857,169.63818,16.4083645,11.1495,-12.0384,253.026,3.92339,15.148,13.948,12.086,11.54,11.438,11.376,11.449,11.354,8.878,13.7368,13.0708,13.74,1.0,528.12890625,4988.62065538476,43384.5625,42619.9375,109464.8840661951,121028.35859102817,42328.3046875,108899.39011032517,365764.79818148224,256865.4080711571,1.012853470437018,-0.4552635596627491,4.859687461649067e+22,39.043495178222656
44,EPIC 201497682.01,TIC 301610040,64.0,2.0,1.0,1.0,0.0,1.0,13.837814,1.96,0.175,2456820.957,0.0,0.0663,2.84,15.848234108108109,0.02306,4535.0,0.7,0.7645945945945947,4.407297297297297,168.9366786,0.4880606,54.82399,258.19387,-3.92857,169.63818,16.4083645,11.1495,-12.0384,253.026,3.92339,15.148,13.948,12.086,11.54,11.438,11.376,11.449,11.354,8.878,13.7368,13.0708,13.74,1.0,528.12890625,5588.169821175388,43384.5625,42619.9375,109464.8840661951,135379.76906400113,42328.3046875,108899.39011032517,396950.4392287796,288051.0491184544,1.012853470437018,-0.4547926310202087,5.709221135601951e+22,39.043495178222656
45,EPIC 201497682.02,TIC 301610040,66.0,2.0,1.0,1.0,0.0,1.0,7.7991586,1.57,0.14,2456814.271,0.0,0.0423,2.94,15.848234108108109,0.01829,4535.0,0.7,0.7645945945945947,4.407297297297297,168.9366786,0.4880606,54.82399,258.19387,-3.92857,169.63818,16.4083645,11.1495,-12.0384,253.026,3.92339,15.148,13.948,12.086,11.54,11.438,11.376,11.449,11.354,8.878,13.7368,13.0708,13.74,1.0,528.12890625,5588.169821175388,43384.5625,42619.9375,109464.8840661951,135379.76906400113,42328.3046875,108899.39011032517,396950.4392287796,288051.0491184544,1.012853470437018,-0.4547926310202087,5.709221135601951e+22,39.043495178222656
46,EPIC 201497682.04,TIC 301610040,68.0,2.0,1.0,1.0,0.0,1.0,3.883,1.06,0.095,2456810.85,0.0,0.0322,2.03,12.6,0.0176,5706.8494594594595,0.55,0.7645945945945947,4.407297297297298,168.9366786,0.4880606,54.82399,258.19387,-3.92857,169.63818,16.4083645,11.1495,-12.0384,253.026,3.92339,15.148,13.948,12.086,11.54,11.438,11.376,11.449,11.354,8.878,13.7368,13.0708,13.74,1.0,528.12890625,4988.62065538476,43384.5625,42619.9375,109464.8840661951,121028.35859102817,42328.3046875,108899.39011032517,365764.79818148224,256865.4080711571,1.012853470437018,-0.4552635596627491,4.859687461649067e+22,39.043495178222656
47,EPIC 201512465.01,TIC 380543172,69.0,2.0,1.0,0.0,0.0,1.0,2.333123,2.95,0.263,2456812.4806,0.0,1.27,1.128,12.6,0.121,5604.552162162162,0.22,1.0286486486486488,4.518918918918919,173.5625041,0.7138555,57.73659,264.68755,-1.90052,173.80719,109.3829673,-106.822,-23.5307,166.356,5.99467,20.25,18.96,14.354,13.755,13.362,13.298,13.127,12.337,8.527,17.4548,16.0817,17.614,1.0,99.40472412109375,5136.07851261189,1443.0914306640625,1265.427490234375,107861.35418866132,124611.80725530676,1244.281982421875,107301.42838101773,371903.21401235217,264601.78563133447,1.0306016597510372,-0.5850955199682308,4.8604668105026515e+22,6.501795768737793
48,EPIC 201515470.01,TIC 363546314,72.0,2.0,1.0,0.0,0.0,1.0,20.2073,2.12,0.189,2456822.8668,0.0,0.0735,3.72,37.3,0.0255,5649.579189189189,0.76,0.7732432432432432,4.3991891891891886,171.2596557,0.7613692,56.45759,261.16058,-2.76548,171.67085,37.6381503,-37.2375,5.47713,345.0,2.86997,15.109,14.148,12.328,11.845,11.718,11.687,11.725,11.679,8.384,13.8304,13.2191,13.839,1.0,203.021484375,5588.169821175388,41733.78125,41430.296875,109464.8840661951,135379.76906400113,41327.73828125,108899.39011032517,396950.4392287796,288051.0491184544,1.1311921611322808,-0.4547926310202087,5.709221135601951e+22,35.06503677368164
49,EPIC 201516974.01,TIC 380576148,73.0,2.0,1.0,0.0,0.0,1.0,36.7099,44.5427027027027,3.9771351351351356,2456819.8056,0.0,3.824762162162162,17.664,6.9,0.0489,5069.12,5.34,0.9418918918918917,4.281891891891892,174.3144865,0.782986,58.20374,265.80615,-1.53947,174.47067,37.9235886,-5.19921,-37.5655,792.41,1.23319,12.496,11.496,9.817,9.346,9.270001,9.162,9.233,9.181,8.526,11.2468,10.6755,11.238,1.0,3742.296875,5863.058990917111,449090.875,444812.59375,115283.89432010135,142089.69296666738,441606.28125,114752.3542018581,417065.7353515625,302313.3811497044,1.3289708506841167,-0.538691024109642,5.712885327977395e+22,2026.5340576171875
50,EPIC 201521212.01,TIC 281782214,75.0,2.0,1.0,0.0,0.0,1.0,19.565799,6.412,0.572,2457905.977854,0.0,3.8059243243243244,5.3,27.92,0.0688,4486.0,0.85,1.19,4.65,163.715838,0.848677,51.62695,251.26548,-5.6203,164.66883,33.89515205945947,-13.149083705405408,-13.325352667567568,1203.9375783783785,2.9065407216216217,19.571,12.3015,16.543,15.823,15.223,14.68,14.285,11.648,8.459,12.174550540540539,17.655,18.086,2.4324324324324325,130.7771759033203,5136.07851261189,745.4193725585938,515.23291015625,107861.35418866132,124611.80725530676,483.8650207519531,107301.42838101773,371903.21401235217,264601.78563133447,1.1288209606986899,-0.5850955199682308,4.8604668105026515e+22,8.125707626342773
51,EPIC 201528215.01,TIC 363618134,76.0,2.0,1.0,0.0,0.0,1.0,6.39916,1.48,0.132,2456816.1536,0.0,0.0401,2.472,17.3,0.0194,5630.8494594594595,0.7,0.8156756756756758,4.406756756756757,172.804304,0.9586366,57.51516,263.2583,-1.97526,173.0136,27.5490792,23.1432,14.9447,333.838,2.96672,14.529,13.978,12.174,11.858,11.711,11.665,11.712,11.32,8.232,13.4754,12.9592,13.463,1.0,178.91796875,4988.62065538476,52583.19921875,52362.69140625,109464.8840661951,121028.35859102817,52225.36328125,108899.39011032517,365764.79818148224,256865.4080711571,0.7787369377555656,-0.4552635596627491,4.859687461649067e+22,43.031063079833984
52,EPIC 201534540.01,TIC 363550117,78.0,2.0,1.0,0.0,0.0,1.0,2.72273204,50.66913513513513,4.521810810810811,2456814.491832,0.0,1.494,3.596,13.388945783783782,0.18586675675675676,8002.0,2.86,1.93,3.81,171.6509741,1.055162,56.9259,261.41868,-2.34136,171.91507,47.2165761,-44.1111,-16.8409,262.833,3.77745,8.384,8.162,7.691,7.522,7.488,7.338,7.411,7.409,7.349,8.18417,8.0543,8.197,1.0,256212.75,9217.298102480403,7092660.0,6909934.0,13089.818412162162,223699.1896147857,6580234.5,12886.739653716217,487091.6211465372,474204.8814928209,0.6491154170176917,0.1257987449957496,6.55172365162331e+23,109572.4609375
53,EPIC 201541160.01,TIC 281731331,79.0,2.0,1.0,0.0,0.0,1.0,15.695142,2.028,0.181,2457921.463551,0.0,3.6863837837837843,2.9,40.23,0.0297,4270.0,0.62,0.74,4.72,163.0590829,1.1547858,51.38257,250.16973,-5.58903,163.94153,157.3556078,14.8112,-156.657,197.438,5.03609,15.382,14.263,11.964,11.348,11.226,11.158,11.199,11.025,8.755,13.7783,13.0461,13.794,2.1621621621621623,578.650390625,5093.71071604859,37553.92578125,37163.79296875,108489.18996779983,123555.51791319976,36396.625,107917.01932010135,370125.3940825591,262208.3747624578,0.8500948766603416,-0.6504634019193436,4.861688251795182e+22,47.761940002441406
54,EPIC 201543531.01,TIC 396951334,80.0,2.0,1.0,0.0,0.0,1.0,2.48038,1.44,0.128,2456812.5024,0.0,0.0116,1.848,8.5,0.0104,5594.308918918919,1.27,0.8805405405405405,4.346486486486485,172.8169888,1.1908377,57.71323,263.03081,-1.75692,172.93352,29.0556455,19.8947,-21.1762,415.742,2.3772,12.659,12.158,10.99,10.758,10.708,10.655,10.697,10.537,8.734,11.9456,11.5557,11.972,1.0,560.328125,5265.060785234312,227384.8125,226475.6875,107423.78346706081,127739.64211231953,226264.15625,106893.18359375,378015.56954708614,271122.38595333614,0.9974476773864216,-0.539111882471935,4.863351654081659e+22,31.267873764038086
55,EPIC 201546136.01,TIC 301610642,81.0,2.0,1.0,0.0,0.0,1.0,1.96712,1.73,0.154,2456810.5937,0.0,0.0361,2.712,4.4,0.0192,5607.065675675675,0.83,0.8148648648648649,4.418108108108108,169.1468835,1.2284084,55.53158,257.66382,-3.16501,169.54174,42.9367486,-38.2927,-19.4225,410.984,2.4051,14.889,14.384,12.486,12.066,11.951,11.953,12.014,11.908,8.771,13.8303,13.2914,13.812,1.0,352.595703125,5872.639850373554,38000.875,37842.171875,107861.35418866132,142292.65269449595,37295.68359375,107301.42838101773,410120.7963603252,302819.3679793074,0.8958837772397095,-0.5846199869497225,5.713776186964118e+22,42.24845886230469
56,EPIC 201555883.01,TIC 397013318,83.0,0.0,1.0,0.0,0.0,1.0,5.9743366783783785,46.69208108108107,4.168243243243244,2456862.381869729,0.0,3.823654054054054,3.9415999999999993,14.306882756756755,0.17937,4419.0,0.52,0.7027027027027027,4.480540540540541,176.0758509,1.3759629,59.63019,268.11343,-0.29696,175.85257,16.4654506,-16.3181,-2.19788,527.641,1.86696,16.84,15.484,13.195,12.533,12.431,12.348,12.416,11.964,8.922,15.0199,14.2558,15.06,1.0,293.0068359375,5856.369572505224,14399.125,14126.666015625,107861.35418866132,141896.27642760405,13813.111328125,107301.42838101773,409280.4129143792,301978.9845333615,0.6271820448877805,-0.5846224321158099,5.712892140627298e+22,132.0635528564453
57,EPIC 201556134.01,TIC 366682587,84.0,2.0,1.0,0.0,0.0,1.0,12.726743,1.91,0.17,2456822.0,0.0,0.0579,3.88,12.043369243243243,0.02141,4767.0,0.73,0.7359459459459459,4.427567567567568,177.9249905,1.3796544,60.53482,271.34643,0.44072,177.54762,25.8101761,-25.6644,2.7393,393.612,2.51209,15.535,14.882,12.82,12.35,12.201,12.202,12.252,11.482,8.932,14.3001,13.709,14.293,1.0,195.3671875,4989.338545864276,26625.025390625,26305.333984375,108489.18996779983,121022.98412941597,26234.291015625,107917.01932010135,364790.2771062078,256873.2577861064,1.3485302939412118,-0.6504704923814324,4.859687461642479e+22,25.813730239868164
58,EPIC 201561956.01,TIC 325315497,85.0,2.0,1.0,0.0,0.0,1.0,13.2359,2.09,0.186,2456814.5,0.0,0.0469,2.64,33.4,0.0208,5699.768378378378,0.92,0.8489189189189189,4.369189189189189,177.2334424,1.4654037,60.28191,270.03193,0.24466,176.87914,25.7002315,-0.789568,-25.6881,690.858,1.41898,14.895,14.377,13.012,12.694,12.658,12.607,12.647,12.44,9.033,14.0478,13.629,14.016,1.0,169.181640625,5093.71071604859,33925.0625,33727.09375,108489.18996779983,123555.51791319976,33586.69921875,107917.01932010135,370125.3940825591,262208.3747624578,1.0102722136620441,-0.6504634019193436,4.861688251795182e+22,12.313407897949219
59,EPIC 201563164.01,TIC 902906874,86.0,2.0,1.0,0.0,0.0,1.0,0.18746328,217.0,19.359,2456810.308,0.0,1.32,1.07,14.427423297297297,0.1236,46696.0,17.27,0.966756756756757,4.3129729729729736,177.1399358,1.483155,60.25212,269.84973,0.22381,176.7863,43.9015356,-43.7095,-4.10176,141.166,7.05846,12.981513513513516,17.1899,11.007000000000001,10.658324324324324,10.62854054054054,10.282081108108107,10.304027027027027,10.350432459459459,8.61516218918919,17.1671,17.3298,17.292,1.0,1393.8896484375,5856.369572505224,4490.5146484375,1793.4837646484375,107861.35418866132,141896.27642760405,1702.7353515625,107301.42838101773,409280.4129143792,301978.9845333615,1.201349831271091,-0.5846224321158099,5.712892140627298e+22,66.77227020263672
60,EPIC 201565013.01,TIC 325275220,87.0,2.0,1.0,0.0,0.0,1.0,8.6382631,8.53,0.761,2456811.428,0.0,2.43,1.89,10.97877464864865,0.162,3720.0,0.5,0.9786486486486489,4.621351351351352,176.9920988,1.5102769,60.20371,269.56328,0.18999,176.6399,21.790464,-21.7589,1.17243,1338.23,0.699965,19.422,17.4584,14.777,14.114,14.084,13.938,13.874,12.121,8.922,16.8969,16.0587,16.907,1.0,186.6846923828125,5136.07851261189,2637.5341796875,2338.681396484375,107861.35418866132,124611.80725530676,2264.164794921875,107301.42838101773,371903.21401235217,264601.78563133447,1.2118644067796611,-0.5850955199682308,4.8604668105026515e+22,12.077383995056152
61,EPIC 201569483.01,TIC 301558541,91.0,0.0,1.0,0.0,0.0,1.0,5.7968861,24.2,2.159,2456813.313,0.0,9.43,2.57,11.795288162162159,0.3232,4721.0,0.72,0.9145945945945947,4.273243243243243,167.1711994,1.5774487,54.51576,254.64637,-3.61384,167.58348,18.8394872,-16.4155,-9.24433,233.55,4.25315,12.604,12.329,10.386,9.972,9.883,9.841,9.873,9.781,8.956,11.7062,11.1607,11.771,1.0,16298.2578125,5927.632621001162,268647.21875,263963.25,107423.78346706081,143621.99904591328,236050.703125,106893.18359375,412432.25749577704,305539.07390202704,0.9653614457831325,-0.5386497933092494,5.7129398887343555e+22,2858.794677734375
62,EPIC 201577017.01,TIC 396999673,93.0,2.0,1.0,0.0,0.0,1.0,0.4775252,20.1,1.79,2456810.33598,0.0,1.5255,2.0472,1.933,0.353,5737.93054054054,0.52,0.7032432432432433,4.415405405405406,174.6740618,1.690222,59.16156,265.44677,-0.56405,174.44149,15.1834004,-6.2901,-13.8192,1309.2781162162164,2.808347424324325,16.712,15.528,12.906,12.277,12.139,12.056,12.041,11.654,9.033,14.9507,14.1576,14.956,1.0,785.71240234375,5681.850251941928,16645.05859375,15428.62109375,108489.18996779983,137640.54578482138,15073.6337890625,107917.01932010135,400946.97854201857,293029.9592219172,0.7698915009041591,-0.6493178015241541,5.710829962904264e+22,105.48155212402344
63,EPIC 201577112.01,TIC 366661089,94.0,2.0,1.0,0.0,0.0,1.0,44.394,4.07,0.363,2456826.0074,0.0,1.517,2.784,123.0,0.1174,5670.66027027027,0.32,0.6159459459459459,4.5624324324324315,177.7087476,1.6919004,60.7085,270.658,0.64131,177.22514,62.8143926,-60.2098,17.9005,199.162,4.99441,20.372,18.1,13.852,13.234,12.995,12.83,12.728,12.34,8.156,16.6412,15.3876,16.1,1.0,216.5615234375,5136.07851261189,4102.92724609375,3709.508056640625,107861.35418866132,124611.80725530676,3669.80419921875,107301.42838101773,371903.21401235217,264601.78563133447,1.022210743801653,-0.5850955199682308,4.8604668105026515e+22,10.53246021270752
64,EPIC 201588420.01,TIC 363531159,96.0,2.0,1.0,0.0,0.0,1.0,3.2908998,1.57,0.14,2456813.49,0.0,0.0406,0.96,12.674071945945947,0.01804,4671.0,0.72,0.8013513513513513,4.407027027027026,170.9344032,1.8638671,57.14137,259.4731,-1.87973,170.93766,22.9797989,-11.3676,-19.9712,219.562,4.52579,14.62,13.733,11.754,11.249,11.122,11.075,11.143,11.368,8.927,13.3201,12.684,13.311,1.0,620.30078125,4988.62065538476,65506.87109375,64429.203125,109464.8840661951,121028.35859102817,64266.26953125,108899.39011032517,365764.79818148224,256865.4080711571,0.731858407079646,-0.4552635596627491,4.859687461649067e+22,49.12940979003906
65,EPIC 201595106 b,TIC 397052808,98.0,1.0,1.0,1.0,0.0,1.0,0.87703,1.2,0.11,2457583.0513,0.0,0.025,1.0008,5.4,0.0114,5711.17,0.99,1.02,4.45,183.7203635,1.9681688,63.35883,282.19917,3.28517,182.63147,25.0015387,6.09669,-24.2468,232.1,4.28034,12.481,11.746,10.588,10.262,10.218,10.158,10.218,10.086,8.424,11.6477,11.2023,11.678,10.0,1119.8125,0.6662773973224511,289121.78125,288391.53125,288383.359375,8.156425476074219,286882.15625,288346.8359375,288438.609375,91.7734375,1.2719946272666218,-0.7159003497789325,3462402816.0,112.66999816894531
66,EPIC 201596733.01,TIC 363516247,101.0,2.0,1.0,0.0,0.0,1.0,2.896528,1.45,0.129,2456812.10578,0.0,0.3274,1.5984,12.6,0.0551,5575.471081081081,0.24,0.7124324324324324,4.401891891891892,170.6789065,1.993208,57.08617,258.95583,-1.86111,170.65187,47.4364065,-45.0843,-14.7519,113.012,8.82039,16.67,15.346,11.668,11.06,10.763,10.684,10.611,10.397,8.622,14.2008,13.0782,14.284,1.0,1498.1669921875,4989.338545864276,30434.716796875,27977.56640625,108489.18996779983,121022.98412941597,27438.3828125,107917.01932010135,364790.2771062078,256873.2577861064,0.8175487465181058,-0.6504704923814324,4.859687461642479e+22,257.6792907714844
67,EPIC 201606542.01,TIC 363480617,104.0,2.0,1.0,0.0,0.0,1.0,0.44433632,1.01,0.09,2456810.638,0.0,0.0134,0.72,11.935610810810811,0.01068,5208.0,0.8,0.8767567567567567,4.352702702702702,170.3118083,2.1443791,56.97621,258.25524,-1.86607,170.2549,19.3665224,-17.1498,-8.99703,254.555,3.9,12.997,12.183,10.676,10.29,10.191,10.136,10.184,10.047,8.569,11.9479,11.412,11.923,1.0,1994.5390625,5864.6099510249405,232142.515625,230051.8125,107423.78346706081,142091.05258529252,228153.4375,106893.18359375,409201.2105943834,302308.0270006334,0.7893053016453382,-0.5386409538293946,5.7128853280345425e+22,721.0498657226562
68,EPIC 201615463 c,TIC 377171980,106.0,1.0,1.0,2.0,0.0,1.0,3.80464,1.22,0.109,2457621.2227,0.0,0.3651086486486486,3.0107837837837836,16.699215864864865,0.0093,5618.482432432433,1.2032432432432434,1.07,4.375945945945946,185.1880932,2.2823788,64.0901,285.15815,4.15639,183.85511,49.6479619,-47.365,-14.8821,476.882,2.06877,12.64,12.081,10.952,10.715,10.637,10.615,10.666,10.647,8.375,11.9456,11.549,11.964,10.0,691.3203125,0.08379848628664002,213853.15625,213568.28125,213570.2421875,-1.9661089181900024,212470.515625,213544.58984375,213591.1171875,46.52734375,0.9129451667608819,-2.6285735124151843,505556896.0,54.50736999511719
