,Unnamed: 0,pl_name,hd_name,hip_name,tic_id,disposition,sy_snum,sy_pnum,rv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w3mag,sy_w4mag,sy_icmag,sy_kepmag,k2_campaigns,lc_amplitude,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
2683,2683,K2-294 b,,,TIC 49709169,1,1.0,1.0,0.0,2.50387,,1.66,,,,,,,,,,,,,1425.0,85.5,2457740.0093,0.0,0.51,,2.6,6.49,0.01262,,,,,,,5612.0,1.2,0.99,0.194,[M/H],,4.2,,,,,,-7.6037856,-62.24683,73.80612,-3.83493,349.70079,22.1495306,5.48049,-21.4608,373.078,2.65222,13.237,12.649,14.9611,13.2208,12.4635,12.3047,12.9827,10.825,10.81,8.845,,12.392,12.0,1454.078125,157815.3125,,,,0.7784431137724551,,,89.97953033447266
2684,2684,K2-295 b,,,TIC 610976842,1,1.0,1.0,1.0,4.024867,0.0451,10.054,106.47305,0.335,,,,,106.47305,0.335,Mass,0.612,0.0,,852.0,89.3,2457395.41405,0.0,0.17,,2.4984,13.76,0.1304,,,54.0,,,K5 V,4444.0,0.7,0.74,0.14,[Fe/H],,4.63,,3.043,2.2,,-16.62,6.8167277,-55.43141,134.80295,-1.35564,20.67457,65.1585109,54.9828,-34.9646,232.801,4.26686,,13.8941,17.0397,14.5951,13.4651,13.0535,12.993,,,,,13.539,8.0,864.251953125,54832.75,,,,0.45156426686769696,,,154.60031127929688
2687,2687,K2-3 b,,,TIC 173103335,1,1.0,3.0,1.0,10.05443,0.0679,1.44,,,,,,,,,,,,5.8,,,2456813.4178,0.0,,,2.52,,0.0351,,,,,,,3841.0,0.37,0.41,,,,4.91,,,,,,-1.4551364,55.25008,264.98752,-4.37792,173.5373,122.2623054,94.0337,-78.1392,44.0727,22.661,13.527,12.168,15.7198,13.021,11.6746,10.9702,12.8219,8.443,8.322,8.251,,11.574,1.0,1215.671875,350550.4375,,,,0.8741024413595021,,,229.04049682617188
2699,2699,K2-3 c,,,TIC 173103335,1,1.0,3.0,1.0,24.64671,,1.18,,,,,,,,,,,,,,,2456812.27612,0.0,,0.0822,3.6,39.0,0.0291,,,,,,,,0.37,,,,,,,,,,,-1.4551364,55.25008,264.98752,-4.37792,173.5373,122.2623054,94.0337,-78.1392,44.0727,22.661,13.527,12.168,15.7198,13.021,11.6746,10.9702,12.8219,8.443,8.322,8.251,,11.574,1.0,1215.671875,350550.4375,,,,0.8741024413595021,,,229.04049682617188
2710,2710,K2-3 d,,,TIC 173103335,1,1.0,3.0,1.0,44.55765,,1.61,,,,,,,,,,,,1.5,300.0,,2456826.2248,0.0,,,,,0.0252,,,,,,M0 V,,0.56,,,,,,,,,,,-1.4551364,55.25008,264.98752,-4.37792,173.5373,122.2623054,94.0337,-78.1392,44.0727,22.661,13.527,12.168,15.7198,13.021,11.6746,10.9702,12.8219,8.443,8.322,8.251,,11.574,1.0,1215.671875,350550.4375,,,,0.8741024413595021,,,229.04049682617188
2721,2721,K2-30 b,,,TIC 26017005,1,1.0,1.0,1.0,4.098492,,12.652,,,,,,,,,,,,,,86.563,2457067.9056,0.0,,,,11.709642,0.12755,,,,,,,5574.0,0.91,0.97,0.13,[Fe/H],,4.53,,,,,,22.2993491,-27.54962,164.50146,3.25479,55.51648,21.7167955,16.5794,-14.0265,333.042,2.97391,14.506,13.547,,,,,,11.016,11.067,9.003,,13.171,4.0,1515.05859375,67093.8984375,,,,0.6713253012048193,,,145.9999237060547
2729,2729,K2-308 b,,,TIC 411697517,1,1.0,1.0,0.0,3.38628,,9.916,,,,,,,,,,,,,,88.44,2457823.2233,0.0,0.21,,3.09,7.94,0.0742,,,,,,,6100.0,1.24,1.09,-0.1,[Fe/H],,3.94,,,29.0,,8.97,16.4141986,-13.02961,186.5429,-6.57068,78.74575,2.077954,1.47705,1.46158,1314.53,,15.638,15.072,,,,,,13.162,12.462,8.705,,14.752,13.0,605.04443359375,13378.34765625,,,,0.922439024390244,,,28.544435501098633
2730,2730,K2-31 b,,,TIC 50171060,1,2.0,1.0,1.0,1.2578542,0.02258,34.0,,,,,,,,,,,,1272.0,,,2456893.59877,0.0,,,0.809,,0.35,,,,,,,5465.0,0.9,0.97,,,,4.52,,,,,,-23.548273,18.27513,352.99471,-1.99957,247.58846,104.3947343,-40.2299,-96.3318,110.527,9.01931,11.634,10.802,,,,,,8.817,8.811,8.215,,10.607,2.0,408605.65625,807356.5625,,,,0.166819993866912,,,46908.87109375
2735,2735,K2-315 b,,,TIC 70298662,1,1.0,1.0,0.0,3.1443189,,0.95,,,,,,,,,,,,7.45,460.0,88.74,2457990.862,0.0,0.565,,0.821,25.72,0.0444,,,,,,M(3.5+/-0.5) V,3300.0,0.2,0.17,-0.24,[Fe/H],-2.387,5.09,1.0,32.6,5.0,,6.25,-20.1081634,31.76781,342.43152,-2.16314,231.05789,141.5462321,-120.255,74.6597,56.9686,17.5252,18.656,17.67,,,,,,11.631,11.068,8.969,,14.814,15.0,364.95751953125,4149.8974609375,,,,1.1829700963000507,,,21.646989822387695
2736,2736,K2-316 b,,,TIC 73943566,1,1.0,2.0,0.0,1.133,0.0147,1.33,,,,,,,,,,,,,841.0,87.02,2457991.605,0.0,0.43,0.0957,,,,,,,,,,3436.0,0.38,0.41,,,,4.89,,,,,,-23.2594663,26.05405,344.82551,-3.90309,236.89762,64.4738758,-0.389385,-64.4727,112.486,8.86222,18.545,17.14,,,,,,11.776,11.534,8.944,,14.794,15.0,457.095458984375,8193.328125,,,,1.1481296758104738,,,25.8470458984375
2737,2737,K2-316 c,,,TIC 73943566,1,1.0,2.0,0.0,5.26,0.0582,1.83,,,,,,,,,,,,,423.0,89.31,2457994.123,0.0,0.4,0.248,,,,,,,,,,3436.0,0.38,0.41,,,,4.89,,,,,,-23.2594663,26.05405,344.82551,-3.90309,236.89762,64.4738758,-0.389385,-64.4727,112.486,8.86222,18.545,17.14,,,,,,11.776,11.534,8.944,,14.794,15.0,457.095458984375,8193.328125,,,,1.1481296758104738,,,25.8470458984375
2738,2738,K2-317 b,,,TIC 70412892,1,1.0,1.0,0.0,6.22,0.0542,2.93,,,,,,,,,,,,,432.0,89.22,2457994.132,0.0,0.43,0.119,,,,,,,,,,3387.0,0.38,0.4,,,,4.88,,,,,,-21.0227209,30.70086,342.3074,-2.89688,231.8405,60.9320963,-48.3983,-37.0179,176.291,5.64718,19.308,17.74,,,,,,12.781,11.995,8.906,,16.4,15.0,219.2567138671875,2470.35595703125,,,,1.1227205519960572,,,11.10235595703125
2739,2739,K2-318 b,,,TIC 335322931,1,1.0,1.0,0.0,7.01,0.0911,1.66,,,,,,,,,,,,,456.0,89.38,2457997.194,0.0,0.4,0.085,,,,,,,,,,3851.0,0.55,0.56,,,,4.7,,,,,,-17.557463,31.08939,348.12324,1.36891,234.45946,70.6241072,-55.0804,-44.2031,147.866,6.73446,16.667,15.8,,,,,,11.019,11.031,8.796,,14.466,15.0,298.9375,23486.111328125,,,,1.0441385856668248,,,44.69826126098633
2740,2740,K2-319 b,,,TIC 301540319,1,1.0,1.0,0.0,26.68,0.1516,2.79,,,,,,,,,,,,,641.0,89.45,2457915.592,0.0,0.35,0.083,,,,,,,,,,5440.0,0.9,0.95,,,,4.51,,,,,,3.0399357,55.3433,252.451,-2.40955,166.67372,22.9166813,-2.85775,-22.7378,209.071,4.75461,12.993,12.213,15.4566,15.2539,11.9577,11.7978,13.7911,10.097,10.183,8.797,,11.932,14.0,2003.0859375,204874.53125,,,,0.8439716312056738,,,270.303466796875
2741,2741,K2-32 b,,,TIC 437444661,1,2.0,4.0,1.0,8.99002105,,,,,,,,,,,,,,,,,2456900.937074,0.0,,0.344,2.757,,,,,,,,,5274.0,0.85,0.9,-0.03,[M/H],-0.296,4.53,,2.0622,,,,-19.5430504,15.80164,0.54581,2.89203,253.4468,56.1485729,-16.5975,-53.6394,157.682,6.31369,13.267,12.304,,,,,,9.754,9.887,8.412,,12.005,2.0,1887.875,196681.203125,,,,0.8968095712861416,,,174.68191528320312
2751,2751,K2-32 c,,,TIC 437444661,1,2.0,4.0,1.0,20.661623,,3.115,,,,,,,,,,,,,,89.275,2456899.42212,0.0,,,,33.515242,0.03403,,,,,,,5415.0,0.84,0.92,0.03,[Fe/H],,4.73,,,,,,-19.5430504,15.80164,0.54581,2.89203,253.4468,56.1485729,-16.5975,-53.6394,157.682,6.31369,13.267,12.304,,,,,,9.754,9.887,8.412,,12.005,2.0,1887.875,196681.203125,,,,0.8968095712861416,,,174.68191528320312
2760,2760,K2-32 d,,,TIC 437444661,1,2.0,4.0,1.0,31.71701,0.18422,3.484,6.7,0.02108,,,,,6.7,0.02108,Mass,0.87,0.05,,550.0,89.4,2456903.78707,0.0,0.46,,4.888,46.02,0.03704,,185.0,1.53,,,,5271.0,0.86,0.83,-0.06,[Fe/H],,4.49,,1.8328,,,-2.2,-19.5430504,15.80164,0.54581,2.89203,253.4468,56.1485729,-16.5975,-53.6394,157.682,6.31369,13.267,12.304,,,,,,9.754,9.887,8.412,,12.005,2.0,1887.875,196681.203125,,,,0.8968095712861416,,,174.68191528320312
2769,2769,K2-32 e,,,TIC 437444661,1,2.0,4.0,1.0,4.34934,0.04899,1.212,2.1,0.00661,,,,,2.1,0.00661,Mass,6.3,0.043,,1066.0,89.0,2456898.87863,0.0,0.22,,2.671,12.24,0.01294,,205.0,0.92,,,,5271.0,0.86,0.83,-0.06,[Fe/H],,4.49,,1.8328,,,-2.2,-19.5430504,15.80164,0.54581,2.89203,253.4468,56.1485729,-16.5975,-53.6394,157.682,6.31369,13.267,12.304,,,,,,9.754,9.887,8.412,,12.005,2.0,1887.875,196681.203125,,,,0.8968095712861416,,,174.68191528320312
2772,2772,K2-320 b,,,TIC 281748980,1,1.0,1.0,0.0,1.995,0.0142,2.62,,,,,,,,,,,,,698.0,87.84,2457908.602,0.0,0.49,0.557,,,,,,,,,,3157.0,0.3,0.12,,,,4.55,,,,,,5.3064776,54.35434,245.35216,-1.67798,162.53225,68.8267189,-58.4369,-36.3627,108.74,9.16867,19.667,17.81,21.259,18.5644,17.0851,15.6258,14.8441,12.343,11.773,8.918,,15.798,14.0,67.1837158203125,3470.736572265625,,,,1.2900763358778626,,,12.661805152893066
2773,2773,K2-321 b,,,TIC 277833995,1,1.0,1.0,0.0,2.298,0.041,1.95,,,,,,,,,,,,,701.0,88.94,2457909.17,0.0,0.28,0.11,,,,,,,,,,3855.0,0.58,0.6,,,,4.68,,,,,,2.5138829,47.32067,241.80874,-6.82396,157.22781,120.4876494,50.9222,-109.198,77.6888,12.8433,15.127,13.677,17.464,15.4725,13.2803,12.3114,12.6375,9.437,9.349,8.783,,12.84,14.0,925.6640625,93448.1953125,,,,1.0323084940072955,,,221.8753662109375
2774,2774,K2-322 b,,,TIC 277869696,1,1.0,1.0,0.0,8.205,0.0594,1.92,,,,,,,,,,,,,635.0,88.15,2457914.022,0.0,0.68,0.071,,,,,,,,,,4141.0,0.6,0.63,,,,4.68,,,,,,4.7640203,48.87164,239.34592,-4.65108,156.6012,16.5163291,-16.3044,-2.63736,123.415,8.07382,15.317,13.963,17.3324,14.9251,14.7843,16.9892,12.6077,10.318,10.165,8.558,,13.307,14.0,498.421875,67195.4453125,,,,0.7988929889298892,,,175.05760192871094
2775,2775,K2-323 b,,,TIC 392852196,1,1.0,1.0,0.0,24.93,0.1275,2.1,,,,,,,,,,,,,318.0,89.88,2457914.251,0.0,0.14,0.263,,,,,,,,,,3710.0,0.55,0.48,,,,4.63,,,,,,6.2858689,52.01163,240.07252,-2.20776,158.63071,20.5899921,-11.1627,-17.3015,118.318,8.42309,16.438,14.935,18.4026,15.7515,14.352,16.448,12.9146,10.693,10.559,8.753,,14.132,14.0,927.328125,30565.599609375,,,,1.1195652173913044,,,74.41769409179688
2776,2776,K2-324 b,,,TIC 392817207,1,1.0,1.0,0.0,3.262,0.0331,2.43,,,,,,,,,,,,,707.0,88.33,2457909.146,0.0,0.42,0.199,,,,,,,,,,3752.0,0.51,0.52,,,,4.74,,,,,,6.8636732,50.91389,237.62638,-2.33299,156.75539,17.9915696,-17.142,-5.46337,136.667,7.28967,16.783,15.223,18.6682,16.1672,14.7297,14.1522,13.3503,11.117,11.181,8.627,,14.509,14.0,1548.0419921875,19697.861328125,,,,0.9431988041853513,,,102.42152404785156
2777,2777,K2-325 b,,,TIC 8918021,1,1.0,1.0,0.0,6.93,0.0419,2.2,,,,,,,,,,,,,423.0,89.37,2457743.818,0.0,0.34,0.672,,,,,,,,,,3287.0,0.3,0.27,,,,4.84,,,,,,-7.6867213,-63.53633,76.71995,-4.64293,351.37021,42.2232918,-1.86914,-42.1819,111.638,8.92982,19.365,17.77,,,,,,12.17,11.556,8.353,,16.278,12.0,72.6123046875,4431.03759765625,,,,1.2434631028471819,,,9.861783027648926
2778,2778,K2-326 b,,,TIC 422487869,1,1.0,1.0,0.0,1.256,0.0198,2.28,,,,,,,,,,,,,1114.0,85.63,2457739.045,0.0,0.48,0.0921,,,,,,,,,,3924.0,0.69,0.51,,,,4.46,,,,,,1.3375909,-54.94703,83.82219,4.55554,352.82461,22.6698856,22.3221,3.9557,282.308,3.5139,17.025,15.982,,,,,,11.984,11.702,8.255,,14.867,12.0,3769.978515625,12459.3818359375,,,,0.9749360613810741,,,145.8544921875
2779,2779,K2-329 b,,,TIC 301258470,1,1.0,1.0,1.0,12.4551225,0.1016,8.676,82.6358,0.26,82.6358,0.26,82.643,0.26002,82.6358,0.26,Mass,0.694,0.0697,45.7,650.0,89.22,2457773.157267,0.0,0.364,,3.621,26.62,0.09679,,161.0,24.6,,,,5282.0,0.82,0.9,0.098,[Fe/H],-0.325,4.57,1.8,2.3,1.9,,,-5.1641451,-59.8217,75.76637,-1.23386,349.82502,18.8212481,14.1687,-12.389,233.237,4.25907,13.542,12.697,15.2923,13.2854,12.5277,12.34,12.8457,10.615,10.553,9.089,,12.463,12.0,764392.4375,144905.421875,,,,1.1438089950027763,,,24762.736328125
2780,2780,K2-33 b,,,TIC 49040478,1,1.0,1.0,0.0,5.4224,,,,,,,,,,,,,,,,,2456898.6705,0.0,,0.18,,,,,,,,,,3318.0,0.91,0.35,,,-1.044,4.06,,0.6537,,,,-19.3193831,23.10048,354.42038,1.6971,244.21209,25.8767082,-9.70908,-23.9862,139.268,7.153,17.353,15.838,19.5515,16.452,14.8454,13.6681,12.6126,9.89,9.61,8.412,,14.357,2.0,1104.4208984375,27224.732421875,,,,1.4516752577319587,,,230.6226043701172
2790,2790,K2-331 c,,,TIC 46296576,1,1.0,2.0,0.0,22.996591,,2.72,,,,,,,,,,,,,673.0,,2458113.304754,0.0,0.37,,4.43,37.87,0.0235,,,,,,,5994.0,1.06,1.1,0.08,[Fe/H],,4.43,,,,9.98,,13.170269,32.3837,214.18022,-4.3257,131.50458,20.9050377,-5.8935,-20.0571,211.43,4.70117,12.31,11.305,15.5371,11.803,11.1771,11.0635,13.6315,9.775,9.773,8.833,,11.617,16.0,745.46875,411814.6875,,,,1.0696438064859117,,,106.57244873046875
2795,2795,K2-333 b,,,TIC 330690135,1,1.0,1.0,0.0,14.759287,,6.18,,,,,,,,,,,,,826.0,,2458097.395983,0.0,0.26,,4.96,23.06,0.0461,,,,,,,5880.0,1.22,1.06,0.07,[Fe/H],,4.29,,,,,,15.2056765,36.79663,213.80335,-1.27063,134.70826,12.4283066,-5.99612,-10.8862,343.99,2.87877,12.482,12.073,15.1454,12.4886,12.0525,11.9409,13.1653,10.574,10.585,8.509,,11.982,16.0,1034.2578125,210629.28125,,,,0.8860882210373243,,,143.74795532226562
2797,2797,K2-334 b,,,TIC 330687113,1,1.0,1.0,0.0,5.113823,,5.0,,,,,,,,,,,,,,,2458096.81018,0.0,,0.1054,2.1504,,,,,,,,,6890.0,1.41,,,,,4.27,,,,,,16.3255146,36.95589,212.37147,-0.28211,134.10807,13.2781203,-9.23781,-9.53789,371.823,2.66126,11.791,11.842,14.7742,11.7009,11.4158,11.3381,12.0484,10.229,10.26,8.941,,11.402,16.0,4012.25,404659.21875,,,,1.094136632598171,,,175.54739379882812
2833,2833,K2-342 b,,,TIC 197215129,1,1.0,1.0,0.0,11.561514,,2.4,,,,,,,,,,,,,,,2458099.10708,1.0,,0.0255,3.0744,,,,,,,,,6140.0,1.41,,,,,4.25,,,,,,21.2386816,35.67859,205.27646,3.5399,129.66841,86.9020459,41.99,-76.0842,208.357,4.77093,11.754,11.338,14.4696,11.5699,11.1009,10.9606,13.1543,9.498,9.613,8.318,,11.018,16.0,771.71875,530615.1875,,,,0.9314796425024826,,,112.63359832763672
2840,2840,K2-344 b,,,TIC 203289099,1,1.0,1.0,0.0,3.35585,,1.59,,,,,,,,,,,,,722.0,,2458095.747731,0.0,0.41,,1.76,13.79,0.0295,,,,,,,4374.0,0.49,0.51,-0.95,[Fe/H],,4.76,,,,,,21.6685886,38.67456,205.9637,4.79889,132.44898,29.7043118,14.473,-25.9399,75.1691,13.2747,14.96,13.423,17.044,16.8289,15.6525,14.7603,12.1876,9.563,9.441,8.379,,12.731,16.0,490.140625,106556.6796875,,,,1.0918860827512091,,,115.18948364257812
2852,2852,K2-348 b,,,TIC 117275513,1,1.0,2.0,0.0,4.688625,,3.8,,,,,,,,,,,,,,,2458096.7131,0.0,,0.1777,2.3136,,,,,,,,,5220.0,0.83,,,,,4.54,,,,,,24.4229559,34.69497,200.78923,6.05619,126.81532,34.6136033,1.17953,-34.5935,201.856,4.92543,13.542,12.572,15.896,13.1227,12.3413,12.0966,12.703,10.348,10.327,8.506,,12.482,16.0,878.2578125,142382.265625,,,,0.6940818102697999,,,110.08014678955078
2854,2854,K2-348 c,,,TIC 117275513,1,1.0,2.0,0.0,12.550171,,2.67,,,,,,,,,,,,,655.0,,2458104.435651,0.0,0.43,,3.68,24.47,0.0287,,,,,,,5077.0,0.85,0.83,0.13,[Fe/H],,4.5,,,,,,24.4229559,34.69497,200.78923,6.05619,126.81532,34.6136033,1.17953,-34.5935,201.856,4.92543,13.542,12.572,15.896,13.1227,12.3413,12.0966,12.703,10.348,10.327,8.506,,12.482,16.0,878.2578125,142382.265625,,,,0.6940818102697999,,,110.08014678955078
2856,2856,K2-349 b,,,TIC 347812320,1,1.0,1.0,0.0,9.0333,,2.75,,,,,,,,,,,,,,,2457219.1182,0.0,,0.1028,3.432,17.7,0.0305,,,,,,,,0.82,,,,,,,,,,,-14.4447454,47.98798,311.98055,-5.90154,203.08043,30.6424703,-13.8026,-27.3578,453.567,2.17642,15.296,14.585,,,,,,12.188,12.065,8.878,,14.166,6.0,392.228515625,27531.736328125,,,,0.9989648033126294,,,27.965288162231445
2859,2859,K2-35 b,,,TIC 363478257,1,1.0,2.0,0.0,2.39901,,1.27,,,,,,,,,,,,,,,2456810.5969,0.0,,0.0404,1.992,8.2,0.0192,,,,,,,,0.6,,,,,,,,,,,1.2858679,56.17437,258.9287,-2.7376,170.39993,19.9655474,4.41316,-19.4717,252.596,3.9304,15.584,14.166,17.5708,14.9859,13.8685,13.4666,13.2504,11.383,11.599,8.966,,13.917,1.0,146.2109375,38098.12890625,,,,0.8337236533957846,,,36.72787857055664
2864,2864,K2-35 c,,,TIC 363478257,1,1.0,2.0,0.0,5.60912,0.0564,2.09,,,,,,,,,,,,70.1,737.0,87.85,2456812.1158,0.0,0.66,,2.05,17.4,0.02661,,,,,,K4 V,4680.0,0.72,0.76,0.04,[Fe/H],,4.56,,,3.0,,,1.2858679,56.17437,258.9287,-2.7376,170.39993,19.9655474,4.41316,-19.4717,252.596,3.9304,15.584,14.166,17.5708,14.9859,13.8685,13.4666,13.2504,11.383,11.599,8.966,,13.917,1.0,146.2109375,38098.12890625,,,,0.8337236533957846,,,36.72787857055664
2874,2874,K2-351 b,,,TIC 187273748,1,1.0,1.0,0.0,7.80651068,,,,,,,,,,,,,,,,,2457231.300882,0.0,,0.053,3.2,,,,,,,,,5739.0,1.04,1.03,,,0.024,4.42,,1.2919,,,,-11.8049588,48.82989,323.69493,-0.74719,208.96485,16.7482938,-16.711,1.11706,694.734,1.41109,14.843,14.195,,,,,,12.409,12.11,8.701,,14.01,6.0,516.77734375,37543.703125,,,,0.8784046692607004,,,20.5239200592041
2878,2878,K2-352 c,,,TIC 86130229,1,1.0,3.0,0.0,8.236486,,2.0,,,,,,,,,,,,,,,2458098.71419,0.0,,0.0401,3.1032,,,,,,,,,5930.0,0.92,,,,,4.5,,,,,,18.469628,41.24964,211.54865,2.88875,137.07385,21.492825,-7.24167,20.2361,176.051,5.65212,11.953,11.125,15.077,11.6343,11.1519,11.0194,11.3075,9.659,9.72,8.916,,11.116,16.0,1283.703125,443596.5625,,,,1.1675946547884186,,,239.3179168701172
2880,2880,K2-352 d,,,TIC 86130229,1,1.0,3.0,0.0,14.871387,,2.23,,,,,,,,,,,,,727.0,,2458103.622842,0.0,0.39,,4.14,25.94,0.0214,,,,,,,5791.0,0.95,0.98,-0.05,[Fe/H],,4.47,,,,17.59,,18.469628,41.24964,211.54865,2.88875,137.07385,21.492825,-7.24167,20.2361,176.051,5.65212,11.953,11.125,15.077,11.6343,11.1519,11.0194,11.3075,9.659,9.72,8.916,,11.116,16.0,1283.703125,443596.5625,,,,1.1675946547884186,,,239.3179168701172
2882,2882,K2-354 b,,,TIC 468989066,1,1.0,1.0,0.0,3.793306,,1.56,,,,,,,,,,,,,543.0,,2457140.22597,0.0,0.24,,1.53,19.05,0.0353,,,,,,,3669.0,0.41,0.43,-0.04,[Fe/H],,4.86,,,,,,10.1472175,27.91033,215.64764,-8.16913,128.87165,16.6789855,0.19029,-16.6779,91.722,10.8741,16.98,15.296,,,,,,10.814,10.696,8.517,,14.422,5.0,384.5986328125,21006.44921875,,,,0.9978177850518276,,,53.13095474243164
2884,2884,K2-355 b,,,TIC 186853124,1,1.0,1.0,0.0,5.7385647,0.0632,2.25,,,,,,,,,,,,,1066.0,,2458252.19183,0.0,0.43,,,14.85,0.0223,,,,,,,5790.0,0.92,0.96,-0.12,[Fe/H],,4.49,,,,,,13.5027816,25.31595,210.18832,-5.96872,123.76279,10.6420569,-4.7637,-9.51633,500.497,1.96925,14.419,13.707,15.8587,15.7199,13.6001,15.4008,13.6181,11.951,11.927,8.811,,13.746,18.0,264.82421875,47799.5546875,,,,0.8942161339421614,,,34.57428741455078
2885,2885,K2-356 b,,,TIC 20536788,1,1.0,1.0,0.0,21.0267366,0.1599,2.29,,,,,,,,,,,,,624.0,,2458256.04084,0.0,0.36,,,40.15,0.0244,,,,,,,5568.0,0.86,0.9,-0.11,[Fe/H],,4.52,,,,,,13.6613758,28.65234,211.64492,-4.96509,127.21486,24.819961,11.5279,-21.9804,355.54,2.78398,14.052,13.268,15.3195,14.9177,14.5468,14.5015,13.1652,11.497,11.158,8.623,,13.438,18.0,161.03515625,74180.078125,,,,0.9738302934179223,,,23.217008590698242
2886,2886,K2-357 b,,,TIC 293459761,1,1.0,1.0,0.0,16.3488637,0.145,3.72,,,,,,,,,,,,,735.0,,2458255.116207,0.0,0.35,,,31.62,0.034,,,,,,,5794.0,1.0,0.98,-0.02,[Fe/H],,4.43,,,,,,16.3289144,32.90877,210.36881,-1.49011,129.91074,9.2716104,-8.58292,-3.5066,517.687,1.90308,14.367,13.748,15.8132,14.3194,13.5575,13.4147,13.7023,11.908,12.284,8.972,,13.459,18.0,293.77734375,58736.109375,,,,1.104906937394247,,,19.339998245239258
2887,2887,K2-358 b,,,TIC 197241396,1,1.0,1.0,0.0,11.2510285,0.0863,2.68,,,,,,,,,,,,,888.0,,2458259.009422,0.0,0.35,,,20.61,0.0269,,,,,,,5650.0,0.91,0.93,-0.07,[Fe/H],,4.49,,,,,,18.9497263,35.51836,208.19438,1.515,130.91641,24.1567555,-21.0139,-11.9149,480.307,2.05332,14.48,13.699,15.7893,14.403,13.6509,13.6406,13.4801,11.946,11.65,8.633,,13.587,18.0,596.029296875,49069.578125,,,,0.8686186186186187,,,68.57254028320312
2888,2888,K2-36 b,,,TIC 363445121,1,1.0,2.0,1.0,1.422602,,1.407,,,,,,,,,,,,,,,2456810.89245,0.0,,0.0345,1.1232,9.05,0.0177,,,,,,,,0.73,,,,,,,,,,,3.8665038,57.73789,254.97594,-0.61901,168.78726,33.2746722,-20.5207,26.1936,109.749,9.08318,12.569,11.726,,,,,,9.402,9.351,8.84,,11.531,1.0,2848.734375,333362.875,,,,1.3485302939412118,,,1019.3435668945312
2894,2894,K2-36 c,,,TIC 363445121,1,1.0,2.0,1.0,5.34072,0.05574,2.65,,,,,,,,,,,,97.8,,,2456812.84156,0.0,,,1.153,,0.0323,,,,,,,4953.0,0.75,0.81,,,,4.6,,,,,,3.8665038,57.73789,254.97594,-0.61901,168.78726,33.2746722,-20.5207,26.1936,109.749,9.08318,12.569,11.726,,,,,,9.402,9.351,8.84,,11.531,1.0,2848.734375,333362.875,,,,1.3485302939412118,,,1019.3435668945312
2900,2900,K2-365 b,,,TIC 220604190,1,1.0,1.0,0.0,23.44701,,3.24,,,,,,,,,,,,,,,2456898.8365,0.0,,0.0783,5.712,29.0,0.02666,,,,,,,,1.11,,,,,,,,,,,-21.0269691,24.44846,350.41528,-0.66151,241.0995,23.5162843,-11.0326,-20.7677,187.222,5.31289,12.672,11.372,,,,,,9.559,9.423,8.725,,11.526,2.0,1088.65625,319378.59375,,,,1.1425352112676057,,,125.41034698486328
2905,2905,K2-366 b,,,TIC 49512708,1,1.0,1.0,0.0,15.937039,,2.359,,,,,,,,,,,,,,,2456906.4351,0.0,0.718,,,27.63,0.0228,,,,,,,5601.0,0.94,0.82,-0.216,[Fe/H],,4.41,,,,,,-19.3468837,22.29893,355.16562,1.85999,245.25595,67.3063882,-3.95309,-67.1902,185.947,5.35665,13.324,12.636,,,,,,9.76,9.606,8.212,,12.129,2.0,9755.6484375,197861.125,,,,0.5755693581780539,,,362.1905517578125
2908,2908,K2-367 b,,,TIC 12821302,1,1.0,1.0,0.0,20.646,,2.38,,,,,,,,,,,,,,,2456997.395,0.0,,0.132,2.376,50.0,0.0376,,,,,,,,0.58,,,,,,,,,,,-13.2644554,-54.50874,48.86201,-3.70355,334.61314,43.2579663,-13.9726,40.9392,176.965,5.6221,14.965,13.794,,,,,,10.873,10.994,8.916,,13.418,3.0,235.65234375,62101.94921875,,,,1.0172824791418356,,,61.98825454711914
2911,2911,K2-368 b,,,TIC 38136597,1,1.0,3.0,0.0,5.025831,,1.72,,,,,,,,,,,,,,,2456983.791,0.0,0.29,0.0484,2.3,,0.01961,,,,,,,4679.0,0.72,,,,,,,,,,,-11.1661157,-49.02284,47.88612,0.09746,330.60911,25.4815399,18.9566,17.0281,206.608,4.81138,14.488,13.581,,,,,,10.99,10.935,8.173,,13.213,3.0,1101.33203125,71668.7890625,,,,0.9905882352941177,,,151.9978790283203
